topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
dashboard creation in tableau,https://www.youtube.com/watch?v=aHaOIvR00So,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,aHaOIvR00So,https://www.youtube.com/watch?v=aHaOIvR00So,Tableau Full Course - Learn Tableau in 6 Hours | Tableau Training for Beginners | Edureka,Thomas Nguyen,UC1eKnmQteYEtuUSULodGGLg,"thanks for the tutorial, is it possible for you to share the datasets used in this video so that we can follow along? it would really enhance my learning",29,96.55172414
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,w2FKXOa0HGA,https://www.youtube.com/watch?v=w2FKXOa0HGA,How to Calculate R Squared Using Regression Analysis,Keivan Beigi,UCoCOhX3Z1HsBQ3GcRDP38dg,can you explain weighting regression? thank you!,7,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,Saeed Yaseen,UCsX40QA5uP-QQsEnZilaNuQ,Can this tricks are useful for all,7,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,3CC4N4z3GJc,https://www.youtube.com/watch?v=3CC4N4z3GJc,Gradient Boost Part 1 (of 4): Regression Main Ideas,Oki Prasetia Hendarsin,UCLuM7qOfm4cY-Q9vCI1wOMA,this is incredible! very clear. thank you so much!,9,100.0
Set Theory,https://www.youtube.com/watch?v=Lmpo1i3egbQ,(Blank),UCtmn-DsF4BhPug-ff9LiDAA,Lmpo1i3egbQ,https://www.youtube.com/watch?v=Lmpo1i3egbQ,SET THEORY _ Two Variables (Lesson-1),Mrudul Lalitya,UCG1J0oFSnE5MGcpIMxTGb0g,Best video ne . . of the best teachers,7,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,Yj7sIK0VMg0,https://www.youtube.com/watch?v=Yj7sIK0VMg0,Ridge Regression Explained in Hindi ll Machine Learning Course,kuch bhi,UCKE8HWkqfkOIaMNTbBIVQ1g,Brilliant sir,2,100.0
Linear Algebra,https://www.youtube.com/watch?v=rowWM-MijXU,(Blank),UCpCSAcbqs-sjEVfk_hMfY9w,rowWM-MijXU,https://www.youtube.com/watch?v=rowWM-MijXU,The Applications of Matrices | What I wish my teachers told me way earlier,Atul Raj,UC_-Asb0NhTsHX-XeiiDhcgw,Finally proof that matrices are not boring at all,9,100.0
exploratory data analysis,https://www.youtube.com/watch?v=wwsizzg6UjU,(Blank),UCvZnwzmc3m1Eush-Or8Z6DA,wwsizzg6UjU,https://www.youtube.com/watch?v=wwsizzg6UjU,Practical Statistics for Data Scientists - Chapter 1 - Exploratory Data Analysis,Kiran D.,UC8trVe1hIsHReHj-PfTXDBA,Not a crib comment but 1:01:40 in a bar chart you exchanged y label and x label .,16,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,Ip3X9LOh2dk,https://www.youtube.com/watch?v=Ip3X9LOh2dk,"The determinant | Chapter 6, Essence of linear algebra",Devalon,UCUKmIbw6eNHjMFmUglrzbUw,At 9:04 it shows a step on the calculation of a three dimensional matrix. Why did it alternate from to + it does not make sense without the numbers given.,28,100.0
Linear Algebra,https://www.youtube.com/watch?v=rowWM-MijXU,(Blank),UCpCSAcbqs-sjEVfk_hMfY9w,rowWM-MijXU,https://www.youtube.com/watch?v=rowWM-MijXU,The Applications of Matrices | What I wish my teachers told me way earlier,Asad Mellow,UCzwpO6TChj9tcZ3NCo90ghA,Determinants,1,100.0
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDdeMyHEYc0gxFpYwHY2Qfdh,PLQVvvaa0QuDdeMyHEYc0gxFpYwHY2Qfdh,UCfzlCWGWYyIQ0aLC5w48gBQ,1gQR24B3ISE,https://www.youtube.com/watch?v=1gQR24B3ISE,Training Convnet - Deep Learning and Neural Networks with Python and Pytorch p.6,Joren vanGoethem,UCgoInJ-FuHXHyDbAZmCDzzA,"is your cpu just rather slow or is it because you are also recording at the same time, I just ran this on a laptop and got way faster results and it is just a th9 gen I7 laptop cpu",40,95.0
Probability,https://www.youtube.com/watch?v=lZSL7Tm5ViA,(Blank),UCeAnrUKcxFGrMXfHgj0eMjg,lZSL7Tm5ViA,https://www.youtube.com/watch?v=lZSL7Tm5ViA,Probability,ARTIFIED M&M,UC9WkMC_XY-hSgLQTAo2SvMA,the quiz and the questions will not open anyway it was a clear lesson,14,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLS025GDZpC8ytrrD1vWd-CxeYpQiXS-sJ,PLS025GDZpC8ytrrD1vWd-CxeYpQiXS-sJ,UCyKo6jAVsE0hVinzH7q-FGg,scT4onzdVlE,https://www.youtube.com/watch?v=scT4onzdVlE,Minimax Criterion | Decision making under certainty | [Lec 3],Faraz Javed,UCiSrYWE_2OOE-_pPObDXzMw,thanks a lot,3,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,UCtYLUTtgS3k1Fg4y5tAhLbw,nk2CQITm_eo,https://www.youtube.com/watch?v=nk2CQITm_eo,"Linear Regression, Clearly Explained!!!",Larter,UCaAkufZnwTaRjsMzC0f4_lA,(1) Is it possible to tell which statistical method is used by looking at a table? (2) Can you use different statistical methods and present them in the same table?,28,100.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Sami ullah,UCT6tvxS0iwmx_EGS-41sh_g,Excellent💯,1,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,3gfhbXt9TcQ,https://www.youtube.com/watch?v=3gfhbXt9TcQ,Discussing All The Types Of Feature Transformation In Machine Learning,ajay kushwaha,UCF9GltugwJCTAX7wctdvq-w,"Hi Krish, while transformation why we are not dividing our data in Train and Test ?",15,93.33333333
