topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Linear Regression,https://www.youtube.com/playlist?list=PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,UCtYLUTtgS3k1Fg4y5tAhLbw,NF5_btOaCig,https://www.youtube.com/watch?v=NF5_btOaCig,"Using Linear Models for t-tests and ANOVA, Clearly Explained!!!",Art notforthesakeofart,UCqA-NWcpvUFX55WnTV-eaEA,The real question: What is in the funky diet?,9,100.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Daniel Woldemariam,UCs55gDIYkS25mbQ8fd1fADA,can I get your email,5,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,P2LTAUO1TdA,https://www.youtube.com/watch?v=P2LTAUO1TdA,"Change of basis | Chapter 13, Essence of linear algebra",Naþan Ø,UC9U4iA2vjxyELVOT6idogHg,Quick! Someone try to prove Sapir Worf for vector languages! P:,11,81.81818182
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,UCirPbvoHzD78Lnyll6YYUpg,lcgqP8g6i84,https://www.youtube.com/watch?v=lcgqP8g6i84,Sentiment Analysis Python - 3 -  Cleaning Text for Natural Language Processing (NLP),Hydraim,UCAUth4GiSATYLQ7XOnRe8Fg,"Hey! Wonderful explanations, keep up the work man we love it. At the end of the video where you were explaining what it does was really nice because I really needed to understand why there were 2 empty strings and how it managed to remove the punc. Please keep going just a bit in depth because when you understand what you do, you really feel like you learned something and not just copied what a person did.",76,98.68421053
Decision Tree,https://www.youtube.com/watch?v=ydvnVw80I_8,(Blank),UC1S4Jeodbr5EbsCOIgBWJPQ,ydvnVw80I_8,https://www.youtube.com/watch?v=ydvnVw80I_8,Decision Analysis 3: Decision Trees,Venkat Krishna,UCHSR0AdjvU0ZcWg71At4QCQ,God bless Joshua! Thank you so much,7,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,iAgYLRy7e20,https://www.youtube.com/watch?v=iAgYLRy7e20,"Statistics 101: Linear Regression, Algebra, Equations, and Patterns",Sabrina Jannat,UCb7XWq64wDwkuSYoo9L706w,"Please make more videos, if possible more related to the statistics in Bsc Economics !!! Great way of teaching !!!",18,94.44444444
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCbwXnUipZsLfUckBPsC7Jog,nUUsUAPEjFc,https://www.youtube.com/watch?v=nUUsUAPEjFc,Create Responsive Admin Dashboard using Html CSS & Javascript | Simple Dashboard Template Design,CHITUS💙⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻,UCWkcUqogIAj41rfZoBklenA,please make a complete admin template of this and release it on themeforest,13,92.30769231
classification in machine learning,https://www.youtube.com/playlist?list=PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,UCsvqVGtbbyHaMoevxPAq9Fg,RmajweUFKvM,https://www.youtube.com/watch?v=RmajweUFKvM,Decision Tree In Machine Learning | Decision Tree Algorithm In Python |Machine Learning |Simplilearn,kannukavit raina,UCVtSIZDajKH8Fz47fA6X55Q,"Really helpful tutorial for the beginners, could you please share the data for the same.",15,100.0
ANN Model,https://www.youtube.com/watch?v=EYeF2e2IKEo,(Blank),UCJihyK0A38SZ6SdJirEdIOw,EYeF2e2IKEo,https://www.youtube.com/watch?v=EYeF2e2IKEo,Introduction to Neural Networks with Example in HINDI | Artificial Intelligence,suprima pradhan,UCQNcWefp2K6bJ3Ofba4-lHQ,Sir please make a complete course on Neural Networks,9,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1A9-I7KXK1kskV92vwMPfND,PL6_D9USWkG1A9-I7KXK1kskV92vwMPfND,UCxNzLV0gP8nuOZcSfyc0hsg,BKdoWWMVCi4,https://www.youtube.com/watch?v=BKdoWWMVCi4,Tableau Tutorial 67 | Tableau Parameters 1 - Creating a dynamic reference line,Hanmanth Kageru,UCH6l3GFChJ5ikoIT9eO189g,Super explain sir,3,100.0
Linear Regression,https://www.youtube.com/watch?v=NUXdtN1W1FE,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,Antonio Prado,UClAtq_KfcODeAnrCtolDwAQ,"Hi great video, can I have the dataset: thank you, a.//.",11,90.90909091
ANN Model,https://www.youtube.com/playlist?list=PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,UCNU_lfiiWBdtULKOw6X0Dig,mH9GBJ6og5A,https://www.youtube.com/watch?v=mH9GBJ6og5A,Tutorial 4: How to train Neural Network with BackPropogation,Kopper,UCcz9dKx7j3sP7QCQ6unoYVw,You are highly underrated 🔥,4,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,UCsvqVGtbbyHaMoevxPAq9Fg,4HKqjENq9OU,https://www.youtube.com/watch?v=4HKqjENq9OU,KNN Algorithm In Machine Learning | KNN Algorithm Using Python | K Nearest Neighbor | Simplilearn,Sean O.,UCTJJorMHyaP4hq_kXEqSUsA,"Is there any way we can see what impact independent variables have on dependent variables like in linear regression? For example, if we were looking at the price of a car with price being dependent and mpg being independent, we can find that for every unit increase in mpg, a cars' price goes up by $100. Is there a similar way to find the coefficients from our KN model like we can with models like linear regression?",76,100.0
