topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
exploratory data analysis,https://www.youtube.com/watch?v=xhB-dmKmzRk,(Blank),UCNU_lfiiWBdtULKOw6X0Dig,xhB-dmKmzRk,https://www.youtube.com/watch?v=xhB-dmKmzRk,Step By Step Process In EDA And Feature Engineering In Data Science Projects,hridesh kumar,UCXc5WLkN9kvDrVMwDXpi9kw,Sir data structure and algorithm is used in data science,10,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLvxOuBpazmsND0vmkP1ECjTloiVz-pXla,PLvxOuBpazmsND0vmkP1ECjTloiVz-pXla,UCiHi6xXLzi9FMr9B0zgoHqA,V-sReSM887I,https://www.youtube.com/watch?v=V-sReSM887I,Intervals (for the Mean Response and a Single Response) in Simple Linear Regression,Lim Yang Yu,UCPCgMgkx66a_Y053NV98alg,Thank you so much for the so very helpful explaination. The visual representation helps a ton. Thank you.,18,94.44444444
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,UCfzlCWGWYyIQ0aLC5w48gBQ,Wo5dMEP_BbI,https://www.youtube.com/watch?v=Wo5dMEP_BbI,Neural Networks from Scratch - P.1 Intro and Neuron Code,two bits,UC_L5VxU-Y8p5hmx3_CoB0dg,"There is only one reason I am not willing to learn ML and its maths, I only know +, , x, /. I will be outdated in this field soon. 😐.",27,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLUgZaFoyJafhVjpOIS4_fhuLaqQgsU9Cs,PLUgZaFoyJafhVjpOIS4_fhuLaqQgsU9Cs,UC2XO4HDxzfMOZIV1l795g1Q,ccKsdnKc3kI,https://www.youtube.com/watch?v=ccKsdnKc3kI,Cluster Analysis| K Means Clustering in R || Data Science,Angadbir Anand,UCH03VuWBcnNdT7_qLGWeO2g,Why not use Are Studio?,5,100.0
Decision Tree,https://www.youtube.com/watch?v=NsmAEmoSRjk,(Blank),UC4EX8zLiBUalk704IX_zu1Q,NsmAEmoSRjk,https://www.youtube.com/watch?v=NsmAEmoSRjk,L38: Decision Tree Classification Algorithm | Solved Numerical Question 1 | Data Mining Lectures,kuralla jyothirmayee,UCDnXN7McUNjR4SIHu2ft_6w,When we have no samples how to form a decision treAnd? if attributes list is empty wht we can do,20,90.0
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,UCfzlCWGWYyIQ0aLC5w48gBQ,TEWy9vZcxW4,https://www.youtube.com/watch?v=TEWy9vZcxW4,"Neural Networks from Scratch - P.4 Batches, Layers, and Objects",Jeff Starkman,UCpFirxRSZSwa9QWRIMRZM9A,As no one seems to have asked before: Why exactly are you swapping the weights and the inputs matrices after introducing the batches? Just to keep the features as row vectors or is there another point?,36,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,qcvAqAH60Yw,https://www.youtube.com/watch?v=qcvAqAH60Yw,ROC and AUC in R,Inf3rNo,UCHxPIVa3OcaQ62IFC7vk_Uw,How can I find the optimal balance of TP and FP to choose the optimal threshold? If I take the ratio TPFP/ and pick the max value of it?,29,93.10344828
ANN Model,https://www.youtube.com/playlist?list=PL53BE265CE4A6C056,PL53BE265CE4A6C056,UC640y4UvDAlya_WOj5U4pfA,O4rU2pImSeo,https://www.youtube.com/watch?v=O4rU2pImSeo,Lec-4 Nonlinear Activation Units and Learning Mechanisms,surya sikha rej,UC4Hk-eeu4i7IQZ63yWSOctw,at sir how did you plot the test vector on the graph it. should be plotted on the x axis because it is x test . ? ? ?,25,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",Mohan Ahire,UCd92Bpi5Rplzc7IybEqmhtw,I must say. you have made stat easy !,8,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLHUB9ctwOZlxkP5RKp7v1sV2Kc0eXdOK_,PLHUB9ctwOZlxkP5RKp7v1sV2Kc0eXdOK_,UCJhU1YQ05U2Y8jegtlJZkjA,FheTDyCwRdE,https://www.youtube.com/watch?v=FheTDyCwRdE,SMOTE - Synthetic Minority Oversampling Technique,Andrew,UCu1a-g3_WP85HAKXybbRvlQ,Awesome intuition! Thank you!,4,100.0
