topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,owsAQ_fiwIw,https://www.youtube.com/watch?v=owsAQ_fiwIw,Non-Linear Support Vector Machine (SVM) And Kernel Function ll Machine Learning Course in Hindi,Vedant,UC1FvzdsVv5mPYcRdtbL8nQA,thanks a lot for this video!,6,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBv09BD7ez_4temBw7vLA19p3tdQH6FYO,PLBv09BD7ez_4temBw7vLA19p3tdQH6FYO,UCs7alOMRnxhzfKAJ4JjZ7Wg,eKD5gxPPeY0,https://www.youtube.com/watch?v=eKD5gxPPeY0,Decision Tree 1: how it works,Polina Slavskaya,UCjh_kw-VOtwjOXiC2JhvCbQ,"The best example of decision tree generation algorithm I have seen so far, thank you",15,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,EymPQgCtcAE,https://www.youtube.com/watch?v=EymPQgCtcAE,Chinking - Natural Language Processing With Python and NLTK p.6,CA Pankaj Jain,UCFx34d05sOvTMSXRrhmun3g,I keep getting unexpected E OF while parsing,8,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,LsK-xG1cLYA,https://www.youtube.com/watch?v=LsK-xG1cLYA,"AdaBoost, Clearly Explained",ARSHAD ???????,UCzj7aei30wsgr7RuLivgZoQ,Bam'' and that weird calculation tone made me stick to the video until the end.,15,100.0
Probability,https://www.youtube.com/watch?v=WtUJOYf4fzY,(Blank),UCPBvHOVl_ml3CY7cE7aAXnw,WtUJOYf4fzY,https://www.youtube.com/watch?v=WtUJOYf4fzY,Class 9 Maths | Chapter 15 | Introduction | Probability | NCERT,Kamalika M,UCRamCO5mc_Bcl7eJR0KpABA,Mam please speak in English I do not know Hindi please mam,12,100.0
Set Theory,https://www.youtube.com/watch?v=tyDKR4FG3Yw,(Blank),UCGYSfZbPp3BiAFs531PBY7g,tyDKR4FG3Yw,https://www.youtube.com/watch?v=tyDKR4FG3Yw,INTRODUCTION to SET THEORY - DISCRETE MATHEMATICS,TheNetkrot,UC4ca_sS_qbqa4wiRoPwVjwg,"{ drink, laptop, microphone } a set necessary for an after party confession . need a priest sir ?",15,100.0
Decision Tree,https://www.youtube.com/playlist?list=PL4gu8xQu0_5JBO1FKRO5p20wc8DprlOgn,PL4gu8xQu0_5JBO1FKRO5p20wc8DprlOgn,UCPi23Ql765_5smMj2-r0X4g,JO2wiZif2OM,https://www.youtube.com/watch?v=JO2wiZif2OM,2  Decision Tree | ID3 Algorithm | Solved Numerical Example by Mahesh Huddar,Jaipriya K,UCzqwpsy20AFGX1vbNNCQClA,"How would we solve if we have two class label, say classification1 and classification2, how could we approach such examples?",20,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=pVOJ1LM5cX0,(Blank),UCW2E1sGBVde5WMMxEh5CW4w,pVOJ1LM5cX0,https://www.youtube.com/watch?v=pVOJ1LM5cX0,"Tableau Dashboard Tutorial - Step by step, from start to finish - Part 2 | sqlbelle",Hugh Jones,UCa1aGi3KbC1oWcXkwlwrrdQ,Nice and helpful. Great teaching style.😃,6,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCBlr2jG1onljL-gUy9bbhJw,wEfaoAa99XY,https://www.youtube.com/watch?v=wEfaoAa99XY,Responsive Side Navigation Bar in HTML CSS And JavaScript | Dashboard Sidebar Menu,Beubeugd,UC1TphWCI4_lc66GAwD1BUug,Thank you so much !!!,4,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLU6SqdYcYsfJOGZdxUpDk3w9o-w94-RoG,PLU6SqdYcYsfJOGZdxUpDk3w9o-w94-RoG,UC_4NoVAkQzeSaxCgm-to25A,ccaHV-ukK2o,https://www.youtube.com/watch?v=ccaHV-ukK2o,Rank Of Matrix | How to find Rank of Matrix | MATRICES | Linear Algebra,Aniket Gope,UC9PcfGjhAVSv_2IlNISlRHg,Thank you sir,3,100.0
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDdeMyHEYc0gxFpYwHY2Qfdh,PLQVvvaa0QuDdeMyHEYc0gxFpYwHY2Qfdh,UCfzlCWGWYyIQ0aLC5w48gBQ,BzcBsTou0C0,https://www.youtube.com/watch?v=BzcBsTou0C0,Introduction - Deep Learning and Neural Networks with Python and Pytorch p.1,clark whitehead,UCGikJ7HTLrOHngaZBE7qRRg,You have the best videos!,5,100.0
NLP sentiment analysis,https://www.youtube.com/watch?v=yLDRHyNJSXA,(Blank),UCfGkxkJDQG7fBbX9mBtYz0A,yLDRHyNJSXA,https://www.youtube.com/watch?v=yLDRHyNJSXA,Sentiment Analysis 🔥🔥,Tanusree Pal,UCDq7AzPk4LgDOBU3gnHOdiA,is sentiment analysis a part of data analysis?,8,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCbwXnUipZsLfUckBPsC7Jog,nUUsUAPEjFc,https://www.youtube.com/watch?v=nUUsUAPEjFc,Create Responsive Admin Dashboard using Html CSS & Javascript | Simple Dashboard Template Design,Alazar,UC-pz6e1Xnq-vXevDvtMB35w,"Thanks, man I really appreciate that.",6,100.0
