topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Linear Regression,https://www.youtube.com/watch?v=owI7zxCqNY0,(Blank),UCbdsyFBdG0Fmjroqk-ZoPcg,owI7zxCqNY0,https://www.youtube.com/watch?v=owI7zxCqNY0,Video 1: Introduction to Simple Linear Regression,Asma Farid,UCF7Lu1qxfGMcFxMva8j0Osg,Can you please mention the medium of presentation and recording used in this video. Really good,16,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,0fT-bqvHD2w,https://www.youtube.com/watch?v=0fT-bqvHD2w,Advance House Price Prediction-Feature Engineering Part 2,Manoj Rangera,UC66GxoXi3XKKDXg5CRwum8g,Sir please . say that I am wrong ya right I . thing if we do transformation in test then it will be easy to do that because. When we fill nan value with median for train dataset features we can use that median value to fill nan in test also so that we are using train to transform in test. . I think that it right because when we deployed our model on production then we do not have test data to calculate median so we can use train dataset features median value in that case. There are lots of things like this. Am I correct?. If wrong then correct me please. 🙏🙏🙏,110,98.18181818
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,UCfzlCWGWYyIQ0aLC5w48gBQ,Wo5dMEP_BbI,https://www.youtube.com/watch?v=Wo5dMEP_BbI,Neural Networks from Scratch - P.1 Intro and Neuron Code,Marcin Pastudzki,UCzmhFfBh4UnOU2SkeLYUkfQ,"Oh, man! I was looking for exactly something like this for a while now. Pretty much every tutorial just checks out some library and starts using it without explaining the low level basics. Completely useless for someone, who actually wants to understand deeply no( pun intended) what is going on.",50,100.0
Probability,https://www.youtube.com/playlist?list=PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,UC_4NoVAkQzeSaxCgm-to25A,JeX5omyI6Aw,https://www.youtube.com/watch?v=JeX5omyI6Aw,Normal Distribution | Normal Distribution Table & Area Under Curve | Examples,Chetan Pundir,UCPn24yu_m3nWoWh5HoY3T9A,"I really like this distribution , as this is best way to estimate data in real life",16,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,FgakZw6K1QQ,https://www.youtube.com/watch?v=FgakZw6K1QQ,"StatQuest: Principal Component Analysis (PCA), Step-by-Step",Thomas Collings,UCS7Qzl1ARvHr8FaQzgnUQhg,"Hello, I am slightly confused. With 3 or more variables, to find the PC s ' you need to set the line perpendicular to the other PC s ' and then rotate it to find the largest eigenvalue, but when a line is perpendicular to two lines with are already perpendicular it can only run in one plane. Hence the position of PC3 is fixed by the necessity to be perpendicular to PC s ' 1 & 2. And then moving on to PC s ' 4 and 5 etc. how can they be perpendicular to 3 lines? Thanks for your help!",91,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,jCrgzJlxTKg,https://www.youtube.com/watch?v=jCrgzJlxTKg,Sequence To Sequence Learning With Neural Networks| Encoder And Decoder In-depth Intuition,Dheeraj RP,UCd-l_zlgCGSMtW96lFmaRdw,"Naik sir, Is language transliteration is also an use case of sequence to sequence n?",15,100.0
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,UCfzlCWGWYyIQ0aLC5w48gBQ,Wo5dMEP_BbI,https://www.youtube.com/watch?v=Wo5dMEP_BbI,Neural Networks from Scratch - P.1 Intro and Neuron Code,EastSideGameGuy,UCJvgNpwGaaTZO1HvPfUF5Qw,"I recently started using Tensorflowkeras. for deep learning and I honestly was stuck on a lot of issues mainly the poor predictions on real life data and camera feed I over came by basically just taking away things like background in the frame I . do understand how many of the Ns work at an intuitive level but somewhere deep down I feel like anyone"" can make a model with keras why would someone want to hire me on any AI related team"" so thank you for this series",88,96.59090909
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,SesWt4PDJdw,https://www.youtube.com/watch?v=SesWt4PDJdw,Linear Regression Using R,Hassan Hijazi,UCYYESDP4jTROPT4DEASxw0g,"your explanation is pretty amazing. Anyhow, the code is not found below, and the links are not working.",18,100.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,The 'Santosh Chauhan',UCJqxbfaxtDO75cUrgG62_Dw,"That was more informative, I would request you to create a video for Google sheet",15,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",a3ytc,UCh5Y9Ga3tUoaGUVnuVDRkMQ,I watched this video a while ago it is very good. Having watched a lot of other videos on your channel I think you could do very well explaining neural networks as differentiable tensor operations more generally,37,100.0
