topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Muhammad Taseer,UCJDaMcuWRDOF9U_jdrqfppw,Thank you for being extra over smart sir.,8,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,Ts3o2I8_Mxc,https://www.youtube.com/watch?v=Ts3o2I8_Mxc,30. Linear Transformations and Their Matrices,Coding,UCBL-eYBna84Hg4LcYaeQZMQ,43:00 Climax,1,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1A9-I7KXK1kskV92vwMPfND,PL6_D9USWkG1A9-I7KXK1kskV92vwMPfND,UCxNzLV0gP8nuOZcSfyc0hsg,gGZ5-cn5ePk,https://www.youtube.com/watch?v=gGZ5-cn5ePk,Tableau Social Media KPI Dashboard for Twitter | Design Example | Data Analyst Portfolio Project,Ashish Pal,UCPCtt7_t-JTGdgOQa4y3ppg,Please make a video on LOD 🙂,6,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,Mona Mittal,UCiu3QqEko8LhKx8cG4hC7aw,I from th6 class,4,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,TgKwz5Ikpc8,https://www.youtube.com/watch?v=TgKwz5Ikpc8,"Abstract vector spaces | Chapter 16, Essence of linear algebra",one one,UCoYbzZxRec9mEI8CloMs9rQ,Thanks bro,2,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,UCNU_lfiiWBdtULKOw6X0Dig,mDaEfPgwtgo,https://www.youtube.com/watch?v=mDaEfPgwtgo,Tutorial 32- Problems In Simple Recurrent Neural Network,sowmya kavali,UCMOXB1dPx0CYDSMAoZ1Ohpg,"Hello Krish The derivative of sigmoid is varies from 0 to 0.25 so there might be chances to occur vanishing gradient , but if we use relu then its derivative is 1 , Wn = Wo dLdWo/ , my doubt is how it generate bigger weights . And also here it will not require any learning rate?",49,91.83673469
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UClb90NQQcskPUGDIXsQEz5Q,O7WbVj5apxU,https://www.youtube.com/watch?v=O7WbVj5apxU,Build Glass Website with HTML and CSS Tutorial,Travis B,UCBvJ25fi3Wbm-SRNOXZka3Q,"If you use Firefox Web Dev Edition such as myself, make sure to go to aboutconfig: and then look for layout cs backdrop . . filter enabled . and make sure it is set to true. If it isnt', the backdrop blur will not show up, even if your code is correct. For whatever reason, Mozila disables this by default, so you need to set it to true if you want this to work.",71,94.36619718
Linear Regression,https://www.youtube.com/watch?v=GhrxgbQnEEU,(Blank),UCjXUIvMeiEUna3KTQtYmScA,GhrxgbQnEEU,https://www.youtube.com/watch?v=GhrxgbQnEEU,How To... Perform Simple Linear Regression by Hand,i19-1855 M Asif,UCEZJL-x8Yn2ZbCntz9V_hBA,This helped me a lot! thanks,6,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,fM4qTMfCoak,https://www.youtube.com/watch?v=fM4qTMfCoak,Complete Road Map To Prepare NLP-Follow This Video-You Will Able to Crack Any DS Interviews🔥🔥,Shilpa Badge,UC5_OGnd8T_a1JZuldJVNNIw,"Sir please make a video for chatbot using chaterbot specifically, while installation many issues are occurring like Module Not Found Er or Traceback most( recent call last) I python < input 7 bcdc50467672> in module<> 1 corpus trainee = ChaterBotCorpusTrainermyBot() > 2 corpus trainetrainchaterbotcorpusenglish.('..')",38,84.21052632
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,ZK3O402wf1c,https://www.youtube.com/watch?v=ZK3O402wf1c,"Lec 1 | MIT 18.06 Linear Algebra, Spring 2005",Tim,UCOfQhtEvCBsFwtIn3PfeaNA,I really enjoyed this! What a great guy!,8,100.0
