topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,Kdsp6soqA7o,https://www.youtube.com/watch?v=Kdsp6soqA7o,Machine Learning Fundamentals: The Confusion Matrix,Arya Fedrik,UCTGYsXJhRZm-cpi_VXerfqw,"hey this is my first time watching your video, and thank you for your explanations about confusion matrix I like it. I am still student",25,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,Hamza Mustafa,UCX99azSMi37iOwba2jC1GoQ,Very nice sir g 👍👍👍👍👍,4,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1Cj5ZzSEAxWOElvg_anxD9j,PL6_D9USWkG1Cj5ZzSEAxWOElvg_anxD9j,UCxNzLV0gP8nuOZcSfyc0hsg,PUNbZ1I_twQ,https://www.youtube.com/watch?v=PUNbZ1I_twQ,Tableau Tutorial 62 | Tableau dual axis area chart for a thick line on top,Pulak Verma,UCA2Q6GwZxEAphIKgrugyh0Q,You are awesome 👍,3,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,VgZZP8rAS-c,https://www.youtube.com/watch?v=VgZZP8rAS-c,Advance House Price Prediction-Feature Engineering Part 1,AYANA SALIM,UCOSeLw6-EGXyMwDSgT8GFZw,"If the year fields are subtracted from year sold, is there handle situation where year value is zero, say in year modified ? Because 2020 0 would give 2020 years since modified.",28,100.0
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Aakhyan Ved mishra,UC7Eqc8EreEk4comNCk7knnQ,sir continue this series we are dependent on you,9,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UClb90NQQcskPUGDIXsQEz5Q,O7WbVj5apxU,https://www.youtube.com/watch?v=O7WbVj5apxU,Build Glass Website with HTML and CSS Tutorial,i made eko satria wiguna,UCkk5mdWnsC0h64lYdS1zgBA,"Hey I saw spotify icon here, what kind of extension is that?",12,91.66666667
Probability,https://www.youtube.com/watch?v=Tr9U87N6h0k,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,Tr9U87N6h0k,https://www.youtube.com/watch?v=Tr9U87N6h0k,Probability Tricks | Probability Card Problems/Questions/Solutions | SSC CGL 2019/2020/Class 10th/12,Tanisha Goyal,UCnSSSwFWEutSWLmDJLaKoVg,I watch English and maths from dear sir but other videos I watch from another channels also I motivate all the teachers to make best videos but sometimes I get lazy to comment but in your video my mind force me to comment you to # make motivated you always because you always motivated us I . have understood this video but still I want to say one thing that it is good but sometimes make this kind of video in English that is really helpful,84,100.0
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDdeMyHEYc0gxFpYwHY2Qfdh,PLQVvvaa0QuDdeMyHEYc0gxFpYwHY2Qfdh,UCfzlCWGWYyIQ0aLC5w48gBQ,i2yPxY2rOzs,https://www.youtube.com/watch?v=i2yPxY2rOzs,Data - Deep Learning and Neural Networks with Python and Pytorch p.2,Omer Aiman,UCQa0LaMJSANBBnfqyKrzzbQ,"to change editor font size, go to settings > notebook > user preferences > { codeCelConfig"""": font Size { "" "" : 24} } or whatever.",16,93.75
dashboard creation in tableau,https://www.youtube.com/watch?v=aHaOIvR00So,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,aHaOIvR00So,https://www.youtube.com/watch?v=aHaOIvR00So,Tableau Full Course - Learn Tableau in 6 Hours | Tableau Training for Beginners | Edureka,Naveen Reddy,UCRUX_D6VvvrBoQcGT6TXJSQ,Nice video. Could you please send me the files,9,100.0
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Andy Freak,UCNURUE2gzas85-JaPcUGjEQ,Full support sir,3,100.0
Set Theory,https://www.youtube.com/playlist?list=PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,UC_4NoVAkQzeSaxCgm-to25A,iOu3PXv5L6w,https://www.youtube.com/watch?v=iOu3PXv5L6w,Graph Theory | Weighted Graph & Shortest Path with Examples | Discrete Mathematics by GP Sir,Suriya Arshad,UCW8-LKSGXj_W1Mv4aXdtCnA,Thank you sir 💖💖,3,100.0
