topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,JvS2triCgOY,https://www.youtube.com/watch?v=JvS2triCgOY,How to calculate linear regression using least square method,abdallah mohanned,UCZx0nT0ZrntoT7OCUFI9yMw,wondering whom are the 7 that disliked this awesome tutorial,9,100.0
Decision Tree,https://www.youtube.com/watch?v=atw7hUrg3_8,(Blank),UCGFNZxMqKLsqWERX_N2f08Q,atw7hUrg3_8,https://www.youtube.com/watch?v=atw7hUrg3_8,Decision Tree with Solved Example in English | DWM | ML | BDA,lunargix x,UCLMb_Df5ygKOJkaPPj41OIw,Really helpful,2,100.0
Linear Regression,https://www.youtube.com/watch?v=Z6HGJMUakmc,(Blank),UCUcpVoi5KkJmnE3bvEhHR0Q,Z6HGJMUakmc,https://www.youtube.com/watch?v=Z6HGJMUakmc,Bayesian Linear Regression : Data Science Concepts,Fellipe Miranda,UCiuZDVNaa4nzUp4EJiJtNWQ,"Your videos are a true gem, and an inspiration even. I hope to be as instructive as you are if I ever become a teacher!",25,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,UCirPbvoHzD78Lnyll6YYUpg,yufg9PdxrWs,https://www.youtube.com/watch?v=yufg9PdxrWs,Sentiment Analysis Python - 8 -  Twitter Emotion Analysis using GetOldTweets3,lalonator100,UCLVZUzmzkqehdUz0Yh_G2YA,"Thank you, what an amazing tutorial, your way to explain the code it just so cool. Nice bro",18,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,yIYKR4sgzI8,https://www.youtube.com/watch?v=yIYKR4sgzI8,StatQuest: Logistic Regression,Raymond Tan,UCZhr-jC2jH7K1OnORd71IWA,"Hi Josh, any Multinomial Linear Regression?",6,100.0
Linear Algebra,https://www.youtube.com/watch?v=rowWM-MijXU,(Blank),UCpCSAcbqs-sjEVfk_hMfY9w,rowWM-MijXU,https://www.youtube.com/watch?v=rowWM-MijXU,The Applications of Matrices | What I wish my teachers told me way earlier,nuss,UCKk_R_QYxUhKmcEWn2B1Ikg,Huh I was wondering what an eigenvector or matrix multiplication actually was,12,91.66666667
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Criminal Joker,UCWNOkyGy0eSQplqvq9_WfYA,sir always rocks,3,100.0
Set Theory,https://www.youtube.com/playlist?list=PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,UC_4NoVAkQzeSaxCgm-to25A,VfvHMXEzwNQ,https://www.youtube.com/watch?v=VfvHMXEzwNQ,Discrete Mathematics Lecture 6 | What is Hasse Diagram | POSET in Discrete Mathematics By GP Sir,lover boy,UCaKDZlw1_cP3ylfLNJupJpg,e sunn 😂,2,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",Shalabh Srivastava,UC96jVcpJ-nZj8R_6GTucyGA,Thanks so much,3,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,JvS2triCgOY,https://www.youtube.com/watch?v=JvS2triCgOY,How to calculate linear regression using least square method,soumya muttagi,UCZZlDLHok2qtzsisjKEJXng,Thank you sir☺ I am going to rock e x am,11,100.0
NLP sentiment analysis,https://www.youtube.com/watch?v=RLfUyn3HoaE,(Blank),UCX7-Wi9ioslA9691INtFO5Q,RLfUyn3HoaE,https://www.youtube.com/watch?v=RLfUyn3HoaE,Twitter Sentiment Analysis (NLP) | Machine Learning | Python,Pavan Sai,UCH_Y0ERId5sv3OIm0EWiz1Q,"please help me out from this I can not download the dataset , please help me .",15,93.33333333
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,LFXsG7fueyk,https://www.youtube.com/watch?v=LFXsG7fueyk,Named Entity Recognition - Natural Language Processing With Python and NLTK p.7,CE53,UC5dGtb32ziurYzxaGbv1ZnA,"Eric Draper has been killing your vibe for most of this series, I swear. We need to do something about that space.",22,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,Ip3X9LOh2dk,https://www.youtube.com/watch?v=Ip3X9LOh2dk,"The determinant | Chapter 6, Essence of linear algebra",jimmy,UCKsOr9LBrc1rK0jNOu0BiBw,Would the graphic intuition at 5:24 be an example of analytic continuation?,11,100.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Emmanuel Oppong,UC9W0q-hviJiQHO7qrlKgqqA,"at a start, with the blank sheet, I do not get my data table to show in the average formula. It only shows a pivot table",26,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLUgZaFoyJafhVjpOIS4_fhuLaqQgsU9Cs,PLUgZaFoyJafhVjpOIS4_fhuLaqQgsU9Cs,UC2XO4HDxzfMOZIV1l795g1Q,srrW_7k_Br4,https://www.youtube.com/watch?v=srrW_7k_Br4,Missing Values Treatment in R,Saurav Kaushik,UC8UEYWilPD4v-lndFnWDCbQ,Great Video y(),3,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,h-LGjJ_oANs,https://www.youtube.com/watch?v=h-LGjJ_oANs,Kaggle Competition- Predict Stock Price Movement Based On News Headline using NLP,Pratik Mahavarkar,UCYtk57MsEFb9-S2QADX0K7w,"I am getting an error Number' of features of the model must match the input. Model n features is 44486 and input n features is 16127' at the end after, executing thisrandomclasifierpredictestdata(.(). How do I fix it?",35,97.14285714
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,osh80YCg_GM,https://www.youtube.com/watch?v=osh80YCg_GM,16. Projection Matrices and Least Squares,ranvideogamer,UCM9zpVviDZq-wvH8hIx5pSQ,Why I P at 8:22?,4,100.0
Probability,https://www.youtube.com/watch?v=Tr9U87N6h0k,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,Tr9U87N6h0k,https://www.youtube.com/watch?v=Tr9U87N6h0k,Probability Tricks | Probability Card Problems/Questions/Solutions | SSC CGL 2019/2020/Class 10th/12,Hari,UC6CAm_hebEuuUkqSuU-AanQ,"Sir please check the no. Of honour cards I think these are. JQKA10,,,,",13,92.30769231
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,7VeUPuFGJHk,https://www.youtube.com/watch?v=7VeUPuFGJHk,StatQuest: Decision Trees,a v,UCtmG1x9H_WJ-BSkOA3lDLpQ,"why is the decision tree branching factor only 2 left right ( / ) ? why not 3 or more ? eg.. instead of heart rate < 100 & > 100. why not heart rate 0 75, 75 100, 100 125, 125 150 ie.. 4 branches ?",25,96.0
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,UCfzlCWGWYyIQ0aLC5w48gBQ,Wo5dMEP_BbI,https://www.youtube.com/watch?v=Wo5dMEP_BbI,Neural Networks from Scratch - P.1 Intro and Neuron Code,Akash Thoriya,UC9_0EOTwu7NT-keAaoNNiUg,"Love you sir, please release the schedule for this series.",10,100.0
