topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,4jRBRDbJemM,https://www.youtube.com/watch?v=4jRBRDbJemM,"ROC and AUC, Clearly Explained!",Oumaima Gharbi,UC5y5dsxu8aMKG0uIh9k9cSw,"Hi, great content! very clearly explained. Could you make a video about how to check for unbalanced data problem and deal with it? thank you",25,100.0
Probability,https://www.youtube.com/watch?v=Tr9U87N6h0k,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,Tr9U87N6h0k,https://www.youtube.com/watch?v=Tr9U87N6h0k,Probability Tricks | Probability Card Problems/Questions/Solutions | SSC CGL 2019/2020/Class 10th/12,Amarjeet Pandit,UCUFz1KRsyVHtH-nOb7b9Glw,What is case,3,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,6j6M2MtEqi8,https://www.youtube.com/watch?v=6j6M2MtEqi8,Part of Speech Tagging - Natural Language Processing With Python and NLTK p.4,sulav khadka,UCa9wIUJ3OhgTu3jnM8WvUiA,"So I was trying different sentences on the pos tag() and I noticed in sentences like Check"" my email"" or Climb"" the tree"" the verbs Check"""" and Climb"""" are never identified instead it takes it in as a NO PROBLEM of a N. Is there a way to solve this or improve it?",53,100.0
Decision Tree,https://www.youtube.com/watch?v=atw7hUrg3_8,(Blank),UCGFNZxMqKLsqWERX_N2f08Q,atw7hUrg3_8,https://www.youtube.com/watch?v=atw7hUrg3_8,Decision Tree with Solved Example in English | DWM | ML | BDA,Maryah Abdullah,UCSWubAHvr-gh7XqB3P_BOtA,"Thank you very much, the explanation was excellent and very clear. I am just wondering if you have an example with missing values and how to deal with? In addition to building the decision tree based on the GINI index rather than the GAIN? Best Regards.",46,97.82608696
Set Theory,https://www.youtube.com/watch?v=XbCBbJncfGE,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,XbCBbJncfGE,https://www.youtube.com/watch?v=XbCBbJncfGE,Set Theory -1 | Introduction |  Representation and Types of Sets | Intervals | Class 11 | CBSE | JEE,Sayan [NIT DGP],UCp96qu9sTJyycv8md7FtmHw,Pw is becoming a brand❤❤🔥🔥🔥,5,80.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,tIeHLnjs5U8,https://www.youtube.com/watch?v=tIeHLnjs5U8,"Backpropagation calculus | Chapter 4, Deep learning",BigBoiBlue,UCNR69YMYAufYk5C81yY55lQ,This is awesome,3,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,nHlE7EgJFds,https://www.youtube.com/watch?v=nHlE7EgJFds,10. The Four Fundamental Subspaces,B20140 Vaibhav,UC3TdMUCcM53h4IxSi7bH-tA,he is so dam good at explaning! I love him!!!!!!!!!!!,10,90.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,ZK3O402wf1c,https://www.youtube.com/watch?v=ZK3O402wf1c,"Lec 1 | MIT 18.06 Linear Algebra, Spring 2005",KeyWorD,UCk8Ubaw8SQMCgmYUsi9s9ig,When I want to sleep I always watch this video.,10,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCbwXnUipZsLfUckBPsC7Jog,nUUsUAPEjFc,https://www.youtube.com/watch?v=nUUsUAPEjFc,Create Responsive Admin Dashboard using Html CSS & Javascript | Simple Dashboard Template Design,Ankit Kanojiya,UCBnw4gM0mDZ4U92kaWxSl5A,can you make this into React JS? please lots of people need this model,14,92.85714286
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,zlUpTlaxAKI,https://www.youtube.com/watch?v=zlUpTlaxAKI,Introduction to NLP | NLP Lecture 1 | End to End NLP Course,RS,UC3zzdmbJBd2IyUi6KMlgtHQ,Excellent Tutorial. You are doing a great job for the community.,11,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,jxuNLH5dXCs,https://www.youtube.com/watch?v=jxuNLH5dXCs,Gradient Boost Part 3 (of 4): Classification,Tumul,UCZXJUH9YMir7piJYcqcbdfw,amazing as always !!,3,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",DENIM HUB,UCmPFHx9b0gDg_sq_rlCq7Zg,"I would like to open an institution based on practical approach 90% and theorotical 10%, Ex: making an I Phone in 4 years, now teach starting from scratch. After 4 years, 100% job is ready for you.",32,96.875
