topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,T68P5-8tM-Y,https://www.youtube.com/watch?v=T68P5-8tM-Y,WordNet  - Natural Language Processing With Python and NLTK p.10,Ali.M. IT,UCr5J4HRF9qijXRFExjY6vQg,I need connect with you if you do not mind please,11,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,vo6gQz5lYRI,https://www.youtube.com/watch?v=vo6gQz5lYRI,"Text Representation | NLP Lecture 4 | Bag of Words | Tf-Idf | N-grams, Bi-grams and Uni-grams",ronyl,UCVfK3qxSHjUqmSbxRV4UCXA,Many Many Congratulations to you Sir for okay10 Subs🥳🥳🥳,9,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,FLZvOKSCkxY,https://www.youtube.com/watch?v=FLZvOKSCkxY,Natural Language Processing With Python and NLTK p.1 Tokenizing words and Sentences,Mad Da,UCaLhBfcaM6_eQccRGNnBXTg,Very good videos mate !!!! q I am a beginner on Python and I want to practise your tutorials of NLP on my acer are13 chromebok. I am in developer mode but I am wondering which platformapextension// I should use ?? any recomendationslinks/ ? thanks a lot,44,90.90909091
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,imPpT2Qo2sk,https://www.youtube.com/watch?v=imPpT2Qo2sk,Chunking - Natural Language Processing With Python and NLTK p.5,A D,UCu9edbc605GzSIRTiSxy2hQ,"Thank you for pronouncing regex properly and not rejex"""" as some people do.",13,92.30769231
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,w36-U-ccajM,https://www.youtube.com/watch?v=w36-U-ccajM,Stop Words - Natural Language Processing With Python and NLTK p.2,D. Refaeli,UCHEBL2MxfDqLwFnufUqtN7g,"Haha I used the counter method used( it on project Gut ne berg Moby Dick), before I found this tutorial : )",20,90.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,ZK3O402wf1c,https://www.youtube.com/watch?v=ZK3O402wf1c,"Lec 1 | MIT 18.06 Linear Algebra, Spring 2005",prikitiew,UCDQRdc2qzJ4B4yg9cjXGHvA,His teaching method is awesome. I understand every step of that,11,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,NF5_btOaCig,https://www.youtube.com/watch?v=NF5_btOaCig,"Using Linear Models for t-tests and ANOVA, Clearly Explained!!!",Haoran Zhang,UCbkfFSL95QzDCU2dm6ZAzEw,"Thank you for making these amazing videos! Questions: Are we calculating Are squared for the t test and ANOVA as well? Additionally, if the p value is small, does that mean both 1) the fitted lines are statistically significant and 2) Two categories' means are significantly different from each other?",48,97.91666667
Decision Tree,https://www.youtube.com/watch?v=ydvnVw80I_8,(Blank),UC1S4Jeodbr5EbsCOIgBWJPQ,ydvnVw80I_8,https://www.youtube.com/watch?v=ydvnVw80I_8,Decision Analysis 3: Decision Trees,Micra,UC_nMP4IPRJKr3HT3iSnjAeA,Thank you very much,4,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,LsK-xG1cLYA,https://www.youtube.com/watch?v=LsK-xG1cLYA,"AdaBoost, Clearly Explained",Bayu Rukmana Jati,UCHiPORnrEuFm3b6nhU0BAFw,This is very informative for me. I skipped the Decision Tree but. but. I can understand it! Love your videos!,20,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,LsK-xG1cLYA,https://www.youtube.com/watch?v=LsK-xG1cLYA,"AdaBoost, Clearly Explained",Raju Kumar Gupta,UCDjKIhP7gqGcN0CBVkjdRKw,"Can anyone help me understand how the Stumps are created for Does' Not Have Heart Disease' at 19:38? I get the explanation of calculating the Amount of Say for Chest Pain, Blocked Arteries and Patient Weight. But from where are the other three stumps getting created from?",46,100.0
