topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Sahbaz Babu,UCQ-zTmronEfdhB-auWapdMA,Thanks sir,2,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,FLZvOKSCkxY,https://www.youtube.com/watch?v=FLZvOKSCkxY,Natural Language Processing With Python and NLTK p.1 Tokenizing words and Sentences,guhkun patata,UCR4b53v-bbyCqtfVJCTWNzQ,"very nice , fast yet good explanation, easy to understand . keep up the good work y()",15,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCSfwM5u0Kce6Cce8_S72olg,HN1UjzRSdBk,https://www.youtube.com/watch?v=HN1UjzRSdBk,Desvendando o CSS Grid na prática | Mayk Brito,Matheus Pegorari,UClbOfbjjUTVyNw2L1fAchKA,"Só eu question a cho question d ever I a mudar esse justify e align items pra align x e align y pox a , seria x1000 melhor",27,88.88888889
dashboard creation in tableau,https://www.youtube.com/watch?v=jEgVto5QME8,(Blank),UCQIMjZigvDj6tWFoMTsN5_g,jEgVto5QME8,https://www.youtube.com/watch?v=jEgVto5QME8,Tableau in Two Minutes - Tableau Basics for Beginners,Swati Sharma,UCyT6gqEaFWHCgO6zZ8QLKOA,Nicely Explained. Great Job!,4,100.0
Probability,https://www.youtube.com/watch?v=qYqS5Ib7TxA,(Blank),UCEg3PHVR0vt3azbs_Qk_6cw,qYqS5Ib7TxA,https://www.youtube.com/watch?v=qYqS5Ib7TxA,Probability | Class 11 Maths,Abhishek Rautela 😊,UC3VQM-8LWuX0m9ijPP5hMNg,Not good 😐,2,100.0
Set Theory,https://www.youtube.com/watch?v=i03KGyeaYrY,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,i03KGyeaYrY,https://www.youtube.com/watch?v=i03KGyeaYrY,Set Theory - 02 | Subsets| Power Sets | Class 11 | CBSE | NCERT | JEE | PACE SERIES,GK(GRAND KNOWLEDGE),UCyG5d5-SnGKWvdJA6IzwOQA,best in x2 speed,4,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,jxuNLH5dXCs,https://www.youtube.com/watch?v=jxuNLH5dXCs,Gradient Boost Part 3 (of 4): Classification,61_Shivang Bhardwaj,UChbjL5zSsPvSAHxgwALr2QQ,You are amazing sir! 😊 Great content,6,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,fSytzGwwBVw,https://www.youtube.com/watch?v=fSytzGwwBVw,Machine Learning Fundamentals: Cross Validation,WalkandTalk30,UCD-BvkJHgoMlNc6rfo3JmDg,Best concept descriptions I have found yet. Explained over fitting in a better way that my textbook or course have. Hoping for a linear algebra course! Thanks!,27,100.0
ANN Model,https://www.youtube.com/watch?v=bfmFfD2RIcg,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,bfmFfD2RIcg,https://www.youtube.com/watch?v=bfmFfD2RIcg,Neural Network In 5 Minutes | What Is A Neural Network? | How Neural Networks Work | Simplilearn,sagi agur,UCcRJY2LHmpYE34DKf3mWB1A,B,1,100.0
Decision Tree,https://www.youtube.com/watch?v=1Px2U0rprSs,(Blank),UCIlJ4pk3uzyWoeoBkGs0hxQ,1Px2U0rprSs,https://www.youtube.com/watch?v=1Px2U0rprSs,A level Business Revision - Decision Trees,Gabriel Randall,UCZ5jmheprqK5YjY9_z1G9CQ,Thank you for all these great videos. They have really helped a lot 👍🏻,13,100.0
NLP sentiment analysis,https://www.youtube.com/watch?v=RLfUyn3HoaE,(Blank),UCX7-Wi9ioslA9691INtFO5Q,RLfUyn3HoaE,https://www.youtube.com/watch?v=RLfUyn3HoaE,Twitter Sentiment Analysis (NLP) | Machine Learning | Python,Pratiksha Patil,UCUUQUK3R746dkjfvxLMn1eA,Can you please tell me from where I can Download the Dataset,12,91.66666667
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,fSytzGwwBVw,https://www.youtube.com/watch?v=fSytzGwwBVw,Machine Learning Fundamentals: Cross Validation,Jay Rathod,UCLxembRvl9m8bfLirMp0DdQ,So in short crosvalidation needs a good gpu if there is a big dataset.,14,78.57142857
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,uQhTuRlWMxw,https://www.youtube.com/watch?v=uQhTuRlWMxw,"Inverse matrices, column space and null space | Chapter 7, Essence of linear algebra",fossilfighters101,UCwMhrrhPsxIKHkzydZ5DJzw,"Blue Brown 3 1 , as a student in pre calc right now, I find these a perfect accompaniment, both helping me intiutionalize I am(' making it a word) vectors and matrices and adding on extra, more complex things as icing on the cake. Thank you, sir.",44,93.18181818
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,Ip3X9LOh2dk,https://www.youtube.com/watch?v=Ip3X9LOh2dk,"The determinant | Chapter 6, Essence of linear algebra",Ron McCord,UCl7oaK92DG01uHBEBqO_XBg,"I wish I could animate my ideas like this. I love what you are doing . I am not a mathematician. But I see the analog of this information in sacred geometry and dimensional maths. Which I see as good point to ponder when thinking about intelligent design, aliens, and alternate universes multiverse / interactions",53,100.0
Set Theory,https://www.youtube.com/watch?v=i03KGyeaYrY,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,i03KGyeaYrY,https://www.youtube.com/watch?v=i03KGyeaYrY,Set Theory - 02 | Subsets| Power Sets | Class 11 | CBSE | NCERT | JEE | PACE SERIES,Laxmikant Javadwar,UCgFXbRSIiBcrTHB4qanBj4g,Best teaching A man sir.,5,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLvxOuBpazmsND0vmkP1ECjTloiVz-pXla,PLvxOuBpazmsND0vmkP1ECjTloiVz-pXla,UCiHi6xXLzi9FMr9B0zgoHqA,V-sReSM887I,https://www.youtube.com/watch?v=V-sReSM887I,Intervals (for the Mean Response and a Single Response) in Simple Linear Regression,Jesus Uriel Diaz Martinez,UC4kW-QJNLI9MWE1siklRvzA,"Can you suggest to us some theoretical books about this topic, please?",12,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,Ip3X9LOh2dk,https://www.youtube.com/watch?v=Ip3X9LOh2dk,"The determinant | Chapter 6, Essence of linear algebra",Saif Ul Islam,UCOSzDiILkKPoIxCAUQ8VTFA,"One of the reasons why I am in CS, and do not prefer Physics, even though I love Mathematics, was that I could not understand the intuitive drive for doing certain things in Physics. As in, I did not have people explain to me how to approach real life problems with mathematical concepts like this, which frustrated my to no end. I could not develop a logic to understand when to use what technique, unlike in Mathematics and in CS, and why I would want to use certain formula for certain problem, other than the fact that two formula have similar variables ( substituting and replacing ). You can guess that vectors, gradients, divergence, curl, and vector analysis of problems that require this basic understanding of tools was not my strong point, because I did not know when to use what. I cannot thank Blue Brown 3 1 enough. Utmost respect for you.",149,100.0
Set Theory,https://www.youtube.com/watch?v=ymGt7I4Yn3k,(Blank),UC_hukbByJP7OZ3Xm2tszacQ,ymGt7I4Yn3k,https://www.youtube.com/watch?v=ymGt7I4Yn3k,Russell's Paradox - a simple explanation of a profound problem,Dex Stewart,UCZzYzv2txtpchDNLe8iRcRg,"Russell was Welsh, not English",5,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,iAgYLRy7e20,https://www.youtube.com/watch?v=iAgYLRy7e20,"Statistics 101: Linear Regression, Algebra, Equations, and Patterns",GlobalMacro,UC66zczIi_tS-3yNF1E9ozOg,that sideway distribution really got me laughing out loud,9,100.0
