topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Linear Regression,https://www.youtube.com/watch?v=45ryDIPHdGg,(Blank),UC4JX40jDee_tINbkjycV4Sg,45ryDIPHdGg,https://www.youtube.com/watch?v=45ryDIPHdGg,Python Machine Learning Tutorial #2 - Linear Regression p.1,Anupam Agarwal,UCx2nnOYNB2BVppU3WwLTZFw,"the error below occured again and again None"" of Index G [ ( [ ' 1 ' , G'2', G'3', study time ' ' , failures'', absences''], d type object = ' ' ) ] are in the columns[]"" help me in this to figure it out",32,96.875
Decision Tree,https://www.youtube.com/playlist?list=PL4gu8xQu0_5JBO1FKRO5p20wc8DprlOgn,PL4gu8xQu0_5JBO1FKRO5p20wc8DprlOgn,UCPi23Ql765_5smMj2-r0X4g,JO2wiZif2OM,https://www.youtube.com/watch?v=JO2wiZif2OM,2  Decision Tree | ID3 Algorithm | Solved Numerical Example by Mahesh Huddar,Sangeetha Pratapan,UCAPbBkdhkDNetTFNf9XdJOw,Thank you so much sir,5,100.0
exploratory data analysis,https://www.youtube.com/watch?v=-o3AxdVcUtQ,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,#NAME?,https://www.youtube.com/watch?v=-o3AxdVcUtQ,Exploratory Data Analysis (EDA) Using Python | Python Data Analysis | Python Training | Edureka,Sujeewa Indrajith Subasena,UC1aWMNVsnk-g5c1w6ivxYmw,A VERY GOOD EXPLANATION. SIMPLE AND CLEAR. EASY TO UNDERSTAND. THANKS. 👍😆,11,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",Km Nm,UChEi1E5l2kpHgbCGhSkbuQg,"Hi, Came here from reference from Dhaval another genius presenter. Now I know a genius refers to another genius. N becomes quite simple after watching the videos. Thanks . KM",29,96.55172414
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,LyGKycYT2v0,https://www.youtube.com/watch?v=LyGKycYT2v0,"Dot products and duality | Chapter 9, Essence of linear algebra",Tzisorey Tigerwuf,UCEpXwzC4Nk2FZxfZUcsPCzw,"I really wish they would emphasised these more in school in the s90', given how important they are for game programming today.",22,100.0
Linear Regression,https://www.youtube.com/watch?v=ZkjP5RJLQF4,(Blank),UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",Karl Morrison,UCc10Jpkqv6pJtcm21xR3omg,"Simple"" linear regression is designed to find the best fitting line through the data that minimizes the SE "" , very nicely put. I did not quite understand your explanation of dependent and independent variables though.",34,100.0
Linear Regression,https://www.youtube.com/watch?v=NUXdtN1W1FE,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,Francis Kalliath,UCcE5Pu__Ukc0KJtTZHciRDw,"great video, its helping me a lot, could you please share the data set to:",15,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",Cary English,UC6Sr91wQku8REBqJ_dZE8RQ,Mr. Foltz you should be doing seminars and advising the school bureaucracy throughout the USAYou. deserve to have more people donate to your effort.,24,91.66666667
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Adarsh ks,UCN_wVHwZBn9xUCJ8FLzhPbw,Who Is this stupid who dislike this video👿😈 BEST TEACHER FOREVER'👍👌,11,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLeo1K3hjS3usDI9XeUgjNZs6VnE0meBrL,PLeo1K3hjS3usDI9XeUgjNZs6VnE0meBrL,UCh9nVJoWXmFb7sLApWGcLPQ,fgMD2wvpvpk,https://www.youtube.com/watch?v=fgMD2wvpvpk,Tableau Project For Beginners | Sales Insights : 3 - Data Analysis Using SQL,monica corless,UCasoiZfmmztDyqlknwVoNyw,I am beginner,3,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,fdhojC37_Co,https://www.youtube.com/watch?v=fdhojC37_Co,Live Session- Understanding Attention Models Architecture And Maths Intuition- Deep Learning,Milind Sai,UCYfoySwYyA115HePc8K9VHQ,"Sir, how do we calculate values of context vectors C2, C3, and C4 with a window size Thanks = 3 and formula summation Alpha I hi ( * ) where values of I fall in the range 1 to Thanks. I understood that for C1 the value would be summation ( Alpha h Alpha h Alpha h1 * 1 + 2 * 2 + 3 * 3 ) where alpha is the weights determined by a feed forward neural network, but could not understand how to calculate values for C2, C3, and so on up to Cn.",79,98.73417722
