topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,rayees malick,UCplZEI7ddDuyXL5qU8d52uA,Great video chandoo love the way you work so fluently in excel and analysis. But I am stuck with Creating a cost per unit tab for the whole table as my excel does not support X look up feature not getting what Formula should I write in Vlok up. Kindly guide me through this,54,98.14814815
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Pavan Kumar,UCqD-Q81MAdkWogq11WDQg2Q,Full chapter please,3,100.0
Decision Tree,https://www.youtube.com/watch?v=1Px2U0rprSs,(Blank),UCIlJ4pk3uzyWoeoBkGs0hxQ,1Px2U0rprSs,https://www.youtube.com/watch?v=1Px2U0rprSs,A level Business Revision - Decision Trees,Philip Harper,UCMmSTfsxQAXfDLQtmaAq8Bw,"I was shouting Phone""! Phone! Phone!!""",6,100.0
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Ishita sharma,UC2RT2eyTxYClqY4FB07DiTQ,"Thank You sir, You are such a blessing for us thanks a lot. Now because of you I am not scared of maths at all it is now as an interesting game for me. Thank you so much again for all your a forts . I have nothing to give you in return but, I will wish to god that you and your family always stay blessed and happy.",68,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,UCCtkE-r-0Mvp7PwAvxzSdvw,5eoFajw8TWk,https://www.youtube.com/watch?v=5eoFajw8TWk,Coding a Decision Tree from Scratch in Python p.8: Handling Categorical Features,Nasir Jalal,UCzm8sxijoMbBDWlDNh0lfqQ,Dear Sebastian Mantey! Excellent Work Done I . learn lot of things from Lecture 1 to 8 can you tell me that global variable specifically FEATURE TYPES = determine type of featured f ( ) should be call in train test split function so that it execute at the start of the program e not in decision tree algorithm when we call get potential splits and split data function df and dfvalues. clash occur. please reply,70,95.71428571
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,JvS2triCgOY,https://www.youtube.com/watch?v=JvS2triCgOY,How to calculate linear regression using least square method,Gojo sataro,UC7T0jotjQMdIRnG27ozQTYw,"thanks for the video , it is strange . That a 10 years old video , just helped me out to understand Linear Regression without any brick walls .",24,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,UCNU_lfiiWBdtULKOw6X0Dig,S6hcGwhNbIM,https://www.youtube.com/watch?v=S6hcGwhNbIM,Live-Feature Engineering-All Techniques To Handle Missing Values- Day 1,Rajesh Gaikwad,UCjkth12OevR8K9w0Re-dxlg,I think there is nothing like Discrete continuous data. Data can either be discrete or continuous. Make me correct if I wrong,22,100.0
exploratory data analysis,https://www.youtube.com/watch?v=9m4n2xVzk9o,(Blank),UCV8e2g4IWQqK71bbzGDEI4Q,9m4n2xVzk9o,https://www.youtube.com/watch?v=9m4n2xVzk9o,Exploratory Data Analysis in Python using pandas,foosfighter,UC8wlx3vREeAe2E8ijvBixVA,"Hi prof, can I work with 2 data frames in pandas like a vlokup in Excel? ie, I want to fill a column in df1 with a search criteria match on df2.",31,90.32258065
ANN Model,https://www.youtube.com/playlist?list=PLyCdL03hi9HULIOjTXHa2hm0G-wh6uQiZ,PLyCdL03hi9HULIOjTXHa2hm0G-wh6uQiZ,UCrDrKOBv6AkEzHEPDamp7NA,4tP1JA6aH5o,https://www.youtube.com/watch?v=4tP1JA6aH5o,Prediction Artificial Neural Network using Matlab,S,UCx3kpLBxe_KdvqFojsDFeTw,how do I use the predicted values now? how can I put them in a predictive graph model? by the way thank you so much for the video and for your time,32,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLZxrDbXw42xXyJ9fyuuxIe_nvXku1EV3a,PLZxrDbXw42xXyJ9fyuuxIe_nvXku1EV3a,UCmpYAi_DGeJCBPLyiUDMsFQ,7_S_uCFUhGA,https://www.youtube.com/watch?v=7_S_uCFUhGA,No. 01  || Linear Regression||  Exercise 3.1( 1 to 3) ||12th Commerce-MATHS-2|| New Syllabus 2020-21,vinay sharma,UC_MW8N66xZGCohyWfdhgF6A,Thanks,1,100.0
ANN Model,https://www.youtube.com/playlist?list=PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,UCtYLUTtgS3k1Fg4y5tAhLbw,IN2XmBhILt4,https://www.youtube.com/watch?v=IN2XmBhILt4,Neural Networks Pt. 2: Backpropagation Main Ideas,Pruthvik,UC9Vh_BXNm3ozF5mFt8P5uZg,fuckin squiggle fit in machines,5,80.0
