topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Probability,https://www.youtube.com/playlist?list=PL8VYq471tmyKasL1E-TK8pS3anktGegWl,PL8VYq471tmyKasL1E-TK8pS3anktGegWl,UCyRKCTZf6Eh7yRZIHopAuLA,5ll3nK1dCWM,https://www.youtube.com/watch?v=5ll3nK1dCWM,Q 4 Miscellaneous Chapter16(Probability) Class 11 Math || Miscellaneous Exercise Chapter 16 Class 11,Ashish Kumar,UC2GUEdpLOBMaW5Jp6Shahdw,Can we solve both part by same method?,8,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,tIeHLnjs5U8,https://www.youtube.com/watch?v=tIeHLnjs5U8,"Backpropagation calculus | Chapter 4, Deep learning",Khariton Gorbunov,UCm-zUo_iH1iXJmVGGsv9sMg,please make more so good,5,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,xxFYro8QuXA,https://www.youtube.com/watch?v=xxFYro8QuXA,Logistic Regression Details Pt 3: R-squared and p-value,Alex Zetsu,UCYiNZ7ZK7m-Xac2Z4Y8M--w,"10 different ways to calculate Are squared? I am just curious what they are so I can look them up. I can only find 4. McFadens' is the only one that seems to make sense to me since it is close to the linear models presumably( why you chose it), but I am curious as to what are all the ways to do it.",62,98.38709677
Decision Tree,https://www.youtube.com/watch?v=RmajweUFKvM,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,RmajweUFKvM,https://www.youtube.com/watch?v=RmajweUFKvM,Decision Tree In Machine Learning | Decision Tree Algorithm In Python |Machine Learning |Simplilearn,E-Zon Neoh,UCneNj2XoV4K-oDJb3QbwXFg,"Hi sir, can you send the dataset to my email at Thank you and great video indeed",17,94.11764706
Probability,https://www.youtube.com/playlist?list=PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,UC_4NoVAkQzeSaxCgm-to25A,L0zWnBrjhng,https://www.youtube.com/watch?v=L0zWnBrjhng,"Joint Probability Distribution , Joint PMF, Marginal PMF, Bivariate RV",Khushdeep Kaur,UC2ZEnuHaKQXsrh-twL7xz3w,"Good afternoon sir, sir I have a question that in the given example we draw two balls from the box what will happen in that case in which we had to draw more or less than 2 balls",37,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,3gfhbXt9TcQ,https://www.youtube.com/watch?v=3gfhbXt9TcQ,Discussing All The Types Of Feature Transformation In Machine Learning,Md Adil Hussain,UCpBmEPAr6rKYj5oRK5mNKJQ,"I guess that you should first do fit transform then train test split; As if you have first split ed then according to train data you have calculated mean. Then applies same mean for test data, so test data will not have mean as zero. Please clear this doubt.",49,100.0
Decision Tree,https://www.youtube.com/watch?v=PHxYNGo8NcI,(Blank),UCh9nVJoWXmFb7sLApWGcLPQ,PHxYNGo8NcI,https://www.youtube.com/watch?v=PHxYNGo8NcI,Machine Learning Tutorial Python - 9  Decision Tree,Aadit Malikayil,UCpaaeO2Fx05mwEhvwqs_gHQ,Will I get better accuracy if I used one hot encoder instead of label encoder?,15,100.0
Probability,https://www.youtube.com/playlist?list=PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,UC_4NoVAkQzeSaxCgm-to25A,z5gongqrMv8,https://www.youtube.com/watch?v=z5gongqrMv8,Exponential Distribution | Mean & Variance | Moment Generating Function,21UEC136 Ashutosh Kumar,UCLnisL2ojvsZkk-md2yPmjA,Thank you sir ❤️,3,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UClb90NQQcskPUGDIXsQEz5Q,O7WbVj5apxU,https://www.youtube.com/watch?v=O7WbVj5apxU,Build Glass Website with HTML and CSS Tutorial,Mawridna,UCqXlpQ8-RHLkRb-2vT-kRBQ,I knew you can do it and here you are lovely man. Just go ahead and the dream is always in that next step.,24,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCuDF09RGFE3V3lY77Z_cA9g,HjE4C4p7U2w,https://www.youtube.com/watch?v=HjE4C4p7U2w,Modern Excel Dashboard | Sales Analytics System | Video tutorial #1,Jayffer Sartorio,UCe27QzSjVUp5aWT5I2RxPQg,New subcriber here. Just keep on going,7,85.71428571
