topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,Wibxjrxf5ko,https://www.youtube.com/watch?v=Wibxjrxf5ko,"Matrix Basics | Deep Learning Tutorial 10 (Tensorflow Tutorial, Keras & Python)",IITian Vlogs,UC3uGiK_pMr64_Ei4acTl_Zg,Sir my team has won SIH 2020 nad your video contribute a lot in it specially the ML . thanks sir love from BIHAT,22,86.36363636
Probability,https://www.youtube.com/playlist?list=PL8VYq471tmyKasL1E-TK8pS3anktGegWl,PL8VYq471tmyKasL1E-TK8pS3anktGegWl,UCyRKCTZf6Eh7yRZIHopAuLA,R6NEKXqtMFc,https://www.youtube.com/watch?v=R6NEKXqtMFc,"Ex-16.1 Q-5,6,7 Class 11 ( Probability ) NCERT Math || Q 5,6,7 Ex 16.1 Class 11 Math ||",Abhi26,UCcgeMAwhHlE-3Z2MGQTjmDQ,Thank you sir for your help and support 🙏🏻🙏🏻.,8,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCFMqvV0u9OevHVQS1IS9Rvw,Hfj7ujQxeQE,https://www.youtube.com/watch?v=Hfj7ujQxeQE,"MODERN DASHBOARD UI DESAIN, NO VBA, NO MACRO, 100% PIVOT TABLES AND FORMULAS",INDUSTRIAL ENGINEERING  UNPAM ,UCpWQSei7u2z94tVJMrvK0cg,Good,1,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,Lsue2gEM9D0,https://www.youtube.com/watch?v=Lsue2gEM9D0,StatQuest: PCA in Python,Bishwa Sapkota,UC2YfPcj2ktxmqhAaxRcEA4g,Why do not you display the data at least once for god sake??? That would have helped visualize the problem even better.,22,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,Ip3X9LOh2dk,https://www.youtube.com/watch?v=Ip3X9LOh2dk,"The determinant | Chapter 6, Essence of linear algebra",lolzomgz1337,UCoMxxPu_7jdee0KFGe4Qg8Q,"Seeing all the people in the comments talking about how they were never taught intuition and understanding at uni makes me so much more grateful for my course. Still, these videos are amazing.",33,100.0
Linear Regression,https://www.youtube.com/watch?v=ZkjP5RJLQF4,(Blank),UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",Laila Jiwani,UCu1sk722OEnLBwQNqKAZvWw,You have taught me statistics better than my PhD holding French professor. Thank you I love you so much,19,94.73684211
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,iAgYLRy7e20,https://www.youtube.com/watch?v=iAgYLRy7e20,"Statistics 101: Linear Regression, Algebra, Equations, and Patterns",Akshit Arora,UCBxV41b4oCpZZ3Ogzb41sMg,"How can y hat( ) equals to the mean of expected values of y for given value of x, because as much I know there can be only one expected value of y at any given x. Please explain. Thanks for your videos.",42,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,Limb of God,UC353rskkQ35XgBiKrm7WZJA,please you share this to me at,7,100.0
Decision Tree,https://www.youtube.com/playlist?list=PL4gu8xQu0_5JBO1FKRO5p20wc8DprlOgn,PL4gu8xQu0_5JBO1FKRO5p20wc8DprlOgn,UCPi23Ql765_5smMj2-r0X4g,2vIvM4zmyf4,https://www.youtube.com/watch?v=2vIvM4zmyf4,How to handle Continuous Valued Attributes in Decision Tree | Machine Learning by Mahesh Huddar,sameer tiku🌿,UC_uALpTEtfHrqHKPzdbo0rA,"If there is more than 2 target values like low , medium, High. What do you suggest CHAI D ?",17,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=aHaOIvR00So,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,aHaOIvR00So,https://www.youtube.com/watch?v=aHaOIvR00So,Tableau Full Course - Learn Tableau in 6 Hours | Tableau Training for Beginners | Edureka,Art Nattapong,UCHbH7x8BV5tvSGsaKReJozg,Thank you for this course. Could you share the dataset ?,10,90.0
