topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1Cj5ZzSEAxWOElvg_anxD9j,PL6_D9USWkG1Cj5ZzSEAxWOElvg_anxD9j,UCxNzLV0gP8nuOZcSfyc0hsg,gGZ5-cn5ePk,https://www.youtube.com/watch?v=gGZ5-cn5ePk,Tableau Social Media KPI Dashboard for Twitter | Design Example | Data Analyst Portfolio Project,INSIGHTUP,UCb7YtsL6eZTq2MinjTC-KoQ,It was impossible to follow along.,6,100.0
Probability,https://www.youtube.com/playlist?list=PL8VYq471tmyKasL1E-TK8pS3anktGegWl,PL8VYq471tmyKasL1E-TK8pS3anktGegWl,UCyRKCTZf6Eh7yRZIHopAuLA,lYJbTrIIKNU,https://www.youtube.com/watch?v=lYJbTrIIKNU,Ex-16.3 Q-14 Class 11 ( Probability ) NCERT Math || Q14 Ex 16.3 Class 11 Math ||Class 11 Ex 16.3 Q14,Ritika Jaat,UC6LE7etQTyx-d9Xe8er-k9g,Sir you are the best 👍👍👍,5,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,LsK-xG1cLYA,https://www.youtube.com/watch?v=LsK-xG1cLYA,"AdaBoost, Clearly Explained",Mi Yang,UCC90EDK0iFLW8amUPdCcoYQ,Hope you will put some Stochastic Gradient Descent video in the future,12,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,4jRBRDbJemM,https://www.youtube.com/watch?v=4jRBRDbJemM,"ROC and AUC, Clearly Explained!",woodworking aspirations,UCjGdBa56MuLW4FTQJA3bj3Q,Beautiful work. Excellent,3,100.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Sai,UCeRPZdEh9BWQVWNjIiwYkLA,"In table when we apply filter , we can copy only visible cells. Likewise can we cut visible cells only?",19,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=6xv1KvCMF1Q,(Blank),UC7cs8q-gJRlGwj4A8OmCmXg,6xv1KvCMF1Q,https://www.youtube.com/watch?v=6xv1KvCMF1Q,How to Install Tableau and Create First Visualization | Tableau Tutorials for Beginners,Jaber Abedin,UCYOCTEIvYodOim5mjwng8hQ,"Awesome stuff as usual Alex! PS: just a for your information, the Tableau download link is missing in the description",20,100.0
Linear Regression,https://www.youtube.com/watch?v=NUXdtN1W1FE,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,SRIRAM VENKATACHALAM,UCOPVC8aIniTEAsQ7z7Qgy3w,Please send all data sets of naive svm linear logistics decision tree kn to,14,92.85714286
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,Ilg3gGewQ5U,https://www.youtube.com/watch?v=Ilg3gGewQ5U,"What is backpropagation really doing? | Chapter 3, Deep learning",Matthew Mattes,UCPUE3qH2W-8p97JExGLZBWQ,"I have absolutely no idea what I just watched, whatsoever, but I was still entertained",15,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",Blaine Allen,UC_U3DBYX4rvBSi2d4CkqgtQ,"More Machine Learning videos, please.",5,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLKnIA16_RmvYGY_n9PP8zN-0LG9MoZRjU,PLKnIA16_RmvYGY_n9PP8zN-0LG9MoZRjU,UCCWi3hpnq_Pe03nGxuS7isg,r7tzfm30SZc,https://www.youtube.com/watch?v=r7tzfm30SZc,Gini Impurity in depth Intuition | Decision Trees | Part 4,Abhishek Anand,UC4vNd6wXBmDiBg3zuXYjWIA,Much better than the paid classes I have enrolled in Thanks . to you Sir.,14,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,Mitha tikha jayka O9,UCGSgyos6JiH469KOlsPS5IA,Sir please give a vie doe on rotational symmetry,9,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,k7RM-ot2NWY,https://www.youtube.com/watch?v=k7RM-ot2NWY,"Linear combinations, span, and basis vectors | Chapter 2, Essence of linear algebra",Vickneswaran Eliathamby,UCOXHfmZrLSr1mtmL9g_gV5g,Brilliant!,1,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,UCxNzLV0gP8nuOZcSfyc0hsg,z3xfNAZtbvw,https://www.youtube.com/watch?v=z3xfNAZtbvw,Tableau Data Science Project Tutorial for Beginners - Analyzing FDI In Various Sectors of India,Asutosh Nayak,UCYCMxXhgM5NuyGZpITMqoLA,Great sir. Can I put this project in my resume?,10,100.0
