topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
exploratory data analysis,https://www.youtube.com/playlist?list=PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,UCNU_lfiiWBdtULKOw6X0Dig,W-YCKMNTcqE,https://www.youtube.com/watch?v=W-YCKMNTcqE,Live Day 1- Exploratory Data Analysis And Stock Analysis With Time series Data,Atul Anand,UCL5vY5MWTkNYM7V9zHYJdAw,graph = pydotgraph. from dot data dot ( data get value . ( ) ) list' object has no attribute create' png' I am making a decision tree getting this e roe how to resolve it?,30,93.33333333
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,CINEMA SCENES,UCJvt2MgiRFmgbB_KjygMOwQ,Make full video,3,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,Qa2APhWjQPc,https://www.youtube.com/watch?v=Qa2APhWjQPc,"Statistics 101: Linear Regression, The Least Squares Method",Ashish Aggarwal,UCbxuNF1RY2QmZ9CLl3m6vTA,"Brandon, One question on Step 5: Calculations Will be thankful if you can please explain the slope formula with respect to rise over run. Thanks",24,100.0
Linear Algebra,https://www.youtube.com/watch?v=fNk_zzaMoSs,(Blank),UCYO_jab_esuFRV4b17AJtAw,fNk_zzaMoSs,https://www.youtube.com/watch?v=fNk_zzaMoSs,"Vectors | Chapter 1, Essence of linear algebra",kiavash satvat,UCTrs0Q9lu83w7HFT29riq3w,Thank you! These videos are awesome!,6,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,OtD8wVaFm6E,https://www.youtube.com/watch?v=OtD8wVaFm6E,XGBoost Part 1 (of 4): Regression,Arun T,UCDEOIol4MyTyc1LDOavv45w,"Hi Josh, love your videos. I have a silly question. Is not the initial guess for regression is Average instead of 0.5?",21,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,kYB8IZa5AuE,https://www.youtube.com/watch?v=kYB8IZa5AuE,"Linear transformations and matrices | Chapter 3, Essence of linear algebra",Md Ashraful Islam,UCbWCgJuIJ8q7QDKQByU679Q,You told about programming animations. How can make this happen?,10,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,ioN1jcWxbv8,https://www.youtube.com/watch?v=ioN1jcWxbv8,Advance House Price Prediction- Exploratory Data Analysis- Part 1,Karan Arora,UCcPttBUzEXDxAf6faOhy_sw,Great job!!,2,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,OW3KEgyvitc,https://www.youtube.com/watch?v=OW3KEgyvitc,"Clean, Analyze, Visualize And Perform EDA With Klib Library In No Time ️‍🔥️‍🔥️‍🔥️‍🔥",Akshay Mondal,UCfmDVMSYoHBrRe54XaRp-zg,Thank you sir for sharing ❤️👍🏻,5,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,f-JCCOHwx1c,https://www.youtube.com/watch?v=f-JCCOHwx1c,Encoder And Decoder- Neural Machine Learning Language Translation Tutorial With Keras- Deep Learning,Soumya Gupta,UCdxm9b2xNfb3RRw8C7FiLeg,Are encoder outputs and h t not the same thing?,10,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,ZK3O402wf1c,https://www.youtube.com/watch?v=ZK3O402wf1c,"Lec 1 | MIT 18.06 Linear Algebra, Spring 2005",Kumbaso,UCcWYCpGn-ERm-F6G8xGsJoQ,because I am deaf in left ear D:,8,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,AYalukmWroY,https://www.youtube.com/watch?v=AYalukmWroY,Perform Exploratory Data Analysis In Minutes- Data Science| Machine Learning,ROHAN DAS,UCXDQ6paBf6NVbjhjPFqlCoQ,This is really cool.!!!!,4,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,UCNU_lfiiWBdtULKOw6X0Dig,UGiLdf3fzAI,https://www.youtube.com/watch?v=UGiLdf3fzAI,Tutorial 25- Data Augmentation In CNN-Deep Learning,ravish,UCVkB4PhE0Pl-ONvli0phOpg,Sir please explain slowly.,4,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLKnIA16_Rmvat8luHBnlE68KvqSuurAR4,PLKnIA16_Rmvat8luHBnlE68KvqSuurAR4,UCCWi3hpnq_Pe03nGxuS7isg,l4_fWx0WklQ,https://www.youtube.com/watch?v=l4_fWx0WklQ,Linear Regression Part 2 - Intuition,Yogesh Tufan,UCAd-Co3OZVwdlA1zGc00WnQ,just awesome yar 🔥🔥🔥,3,100.0
Set Theory,https://www.youtube.com/watch?v=enHai1y5Knc,(Blank),UCEg3PHVR0vt3azbs_Qk_6cw,enHai1y5Knc,https://www.youtube.com/watch?v=enHai1y5Knc,Sets | CBSE Class 11 Maths Chapter 1 | Complete Lesson in ONE Video,Plutonium Isotope,UCkyY2e4nf2cYHwE0mQDOcXQ,Thank you it was in our syllabus for advanced mathematics. ( class9),11,100.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,K Belur,UCSVpzAyRr4gI4xVm1_bwuEw,"Hi Chandoo, Thank you so much for providing such easy to understand beginner videos for data analysis using excel. Regarding your challenge at 33:22 once you get a filter of unique sales person and country I used the below code to get top 5 and bottom 5 SUM IF S data Amount data Sales = ( [ ] , [ Person Okay data Geography L ] , 6 , [ ] , $ $ 5 ) OKAY6:16 column of unique sales person LQ5:5 row of unique geography please suggest if there is a better approach.",75,98.66666667
Probability,https://www.youtube.com/watch?v=Tr9U87N6h0k,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,Tr9U87N6h0k,https://www.youtube.com/watch?v=Tr9U87N6h0k,Probability Tricks | Probability Card Problems/Questions/Solutions | SSC CGL 2019/2020/Class 10th/12,Ankita Mishra,UC8LxvJ7WGxfsZv0En8ZIXcw,So good and nice,4,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",TheRealAspirant,UCEQP_YXxBgamsWmG73doo5Q,Awesome what an explination ?? really a good start for deep learning,11,90.90909091
