topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
ANN Model,https://www.youtube.com/playlist?list=PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,UCtYLUTtgS3k1Fg4y5tAhLbw,YCzL96nL7j0,https://www.youtube.com/watch?v=YCzL96nL7j0,"Long Short-Term Memory (LSTM), Clearly Explained",simon yin,UC0Ww-tzK0TdzRcO_j7Xv6Gw,"Hello Thank so much for your content. I plan on getting into pytorch and this helps a lot to get an intuition of what actually happens in the models. Are you planning to run through the derivatives of this network? I understand this would be more complex then previous examples of backpropagation, but I am struggling to get there myself.",60,96.66666667
Probability,https://www.youtube.com/playlist?list=PLO-6jspot8ALyrofp0fWp0fOb19NcFS4V,PLO-6jspot8ALyrofp0fWp0fOb19NcFS4V,UC88rUhfKSa5uLYXjRn7H3QQ,U_ej58lDUyA,https://www.youtube.com/watch?v=U_ej58lDUyA,Negative Binomial Distribution and Examples| 3-Step Rules,krisha,UCYWQqZlbuw2zrLW1wW-vr5g,I did not understand st1 question how . 2 child got infected,10,100.0
Set Theory,https://www.youtube.com/watch?v=enHai1y5Knc,(Blank),UCEg3PHVR0vt3azbs_Qk_6cw,enHai1y5Knc,https://www.youtube.com/watch?v=enHai1y5Knc,Sets | CBSE Class 11 Maths Chapter 1 | Complete Lesson in ONE Video,Our Classroom,UCIJUyfDbMq9rWm2pTf33Kng,Madam really you are the legend thanks for this only 1 hours video,12,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,h-LGjJ_oANs,https://www.youtube.com/watch?v=h-LGjJ_oANs,Kaggle Competition- Predict Stock Price Movement Based On News Headline using NLP,Prasanna K. Karanam,UCDEQCj5yaF7n_4xKqX2Hq0A,"You have a good heart Krish, your videos are really helpful for many, thank you is simple to you. I owe you a lot.",24,95.83333333
Probability,https://www.youtube.com/watch?v=8idr1WZ1A7Q,(Blank),UCYO_jab_esuFRV4b17AJtAw,8idr1WZ1A7Q,https://www.youtube.com/watch?v=8idr1WZ1A7Q,"Binomial distributions | Probabilities of probabilities, part 1",Eddie Viscasillas,UCGjlNruhKRlmODe_aMM5XbA,Excellent explanation concise and easy to understand. Done it again my guy :),12,100.0
Decision Tree,https://www.youtube.com/watch?v=ydvnVw80I_8,(Blank),UC1S4Jeodbr5EbsCOIgBWJPQ,ydvnVw80I_8,https://www.youtube.com/watch?v=ydvnVw80I_8,Decision Analysis 3: Decision Trees,vax_tz,UCQsGHkhj3NSsOpQ7ggyS6ww,Thanks a lot sir,4,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,MXPh_lMRwAI,https://www.youtube.com/watch?v=MXPh_lMRwAI,Kaggle Faker News Classifier Using LSTM- Deep LEarning| Natural Language Processing,Jaikishan Kumaraswamy,UC9ryoXdIcoIwuj9ffn9A8VQ,That was a great presentation and could work on 23000 observation data set with good accuracy. Many thanks Mr Krish for the knowledge disseminated.,23,95.65217391
ANN Model,https://www.youtube.com/playlist?list=PL53BE265CE4A6C056,PL53BE265CE4A6C056,UC640y4UvDAlya_WOj5U4pfA,H0HjNuNvFVI,https://www.youtube.com/watch?v=H0HjNuNvFVI,Lec-32 Introduction to Principal Components and Analysis,花城友太,UCni8CJcJATfmRS_V6ppXK5A,quite comprehensive and easy to understand thanks . sir,8,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,O2L2Uv9pdDA,https://www.youtube.com/watch?v=O2L2Uv9pdDA,"Naive Bayes, Clearly Explained!!!",Tim,UCy6PUUgfePxxFAIzQ19I1Jw,"Are you missing dividing by P word ( ) in your examples? Without adding that component, my probabilities for both pos neg / are 0 since my documents are long.",26,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=Hr5IE0qYkRs,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,Hr5IE0qYkRs,https://www.youtube.com/watch?v=Hr5IE0qYkRs,Tableau Dashboard | How To Create Tableau Dashboard | Tableau Training For Beginners | Simplilearn,Zaffar Khan,UCkpTQ_2XZ0ygKJUAxEJh7wQ,"Hi, could you please send me the dataset of this tutorial. Thank you.",13,92.30769231
