topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,LsK-xG1cLYA,https://www.youtube.com/watch?v=LsK-xG1cLYA,"AdaBoost, Clearly Explained",Endless Riddles,UC2qpbSLZvt80e1wzjhobt1A,Your videos have seriously been saving me! Thank you so much and keep them coming!,15,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=6xv1KvCMF1Q,(Blank),UC7cs8q-gJRlGwj4A8OmCmXg,6xv1KvCMF1Q,https://www.youtube.com/watch?v=6xv1KvCMF1Q,How to Install Tableau and Create First Visualization | Tableau Tutorials for Beginners,Annmarie Dolan,UC_Z6WCmq1Hb1CP3k3tY_Aww,"Hi Alex, thanks for another great video. I have been watching a lot of your videos lately while I have been job hunting for my first data analyst job . Thanks to you I got 2 job of ers a ( data analyst job and a junior business analyst one one of them was with Facebok). Thank you so much for putting out great content every week! Your videos are fantastic!",68,98.52941176
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Mariana Simoes,UC7ewAFgpBCP926lyKEpIKSw,"Amazing video Chandoo! So much things to absorb and learn. Thank you so much!!!! Plus, can you explain why you lock the E4 and I9 cells in the formulas of Dynamic country level sales report?",35,100.0
exploratory data analysis,https://www.youtube.com/watch?v=wwsizzg6UjU,(Blank),UCvZnwzmc3m1Eush-Or8Z6DA,wwsizzg6UjU,https://www.youtube.com/watch?v=wwsizzg6UjU,Practical Statistics for Data Scientists - Chapter 1 - Exploratory Data Analysis,oshin verma,UCJakKPYOgehRPDDwOBdTPcQ,Excellent explanation.,2,100.0
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Rohit yadav,UCMaeVt4SrV-ncMtDqPczumw,Chapter 2 ka video kab tai er hoga,7,100.0
exploratory data analysis,https://www.youtube.com/watch?v=KQ80oD_boBM,(Blank),UCiT9RITQ9PW6BhXK0y2jaeg,KQ80oD_boBM,https://www.youtube.com/watch?v=KQ80oD_boBM,Kaggle Project From Scratch - Part 2 (Exploratory Data Analysis),"Lillian Pierson, P.E.",UCK4MGP0A6lBjnQWAmcWBcKQ,Such a great head start for people who are new to Kagle!! or( even for people who are new to data science for that matter) Great work Ken!,28,96.42857143
ANN Model,https://www.youtube.com/playlist?list=PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,UCtYLUTtgS3k1Fg4y5tAhLbw,sDv4f4s2SB8,https://www.youtube.com/watch?v=sDv4f4s2SB8,"Gradient Descent, Step-by-Step",Rishi Patel,UC9DqQU7wxhn6H94SFRHZHHg,Thank you very much SIR,5,100.0
Linear Regression,https://www.youtube.com/watch?v=NUXdtN1W1FE,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,Aditya Chopra,UCUmp-ykipA6hLbKDuI62vlA,Very helpful video. Please share the dataset with me on:,10,90.0
Probability,https://www.youtube.com/playlist?list=PLC58778F28211FA19,PLC58778F28211FA19,UC4a-Gbdw7vOaccHmFo40b9g,QE2uR6Z-NcU,https://www.youtube.com/watch?v=QE2uR6Z-NcU,Addition rule for probability | Probability and Statistics | Khan Academy,Janine Bisschoff,UC_X9dMDJyRiH4VHnjDM8KPQ,"Thanks a lot Sam, it really helped me to unserstand this stuff",12,91.66666667
exploratory data analysis,https://www.youtube.com/watch?v=bynsxAbjImQ,(Blank),UCQf9BYcqr8pzKrY14ZyMsbg,bynsxAbjImQ,https://www.youtube.com/watch?v=bynsxAbjImQ,Exploratory Data Analysis Project - Spotify Dataset Analysis,sadik palsania,UC6GvHvdr3_yHDYH7AgOx17A,What is target column about?,5,100.0
