topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,e50Bj7jn9IQ,https://www.youtube.com/watch?v=e50Bj7jn9IQ,"A quick trick for computing eigenvalues | Chapter 15, Essence of linear algebra",Paul BytheRiver,UCPBM6BZs81MrHSdybJTzuZw,"love your presentations, thank you. I especially enjoy your making graphic art from math. how does one get started in this, what type of software do you use?",28,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,Nashra khan  💜,UCLK7qM8tgAGzMnSdf0CYzyQ,Fun fact : everyone watching this video before last night of exam 😂😂😂😂,11,100.0
exploratory data analysis,https://www.youtube.com/watch?v=Ea_KAcdv1vs,(Blank),UCNU_lfiiWBdtULKOw6X0Dig,Ea_KAcdv1vs,https://www.youtube.com/watch?v=Ea_KAcdv1vs,Tutorial 11-Exploratory Data Analysis(EDA) of Titanic dataset,Mahesh Venkat,UCjHp4Y0p2ssGkq_N8X0VKPg,It could have been nice if def function had been explained in detail,13,100.0
classification in machine learning,https://www.youtube.com/watch?v=jztwpsIzEGc,(Blank),UCHXa4OpASJEwrHrLeIzw7Yg,jztwpsIzEGc,https://www.youtube.com/watch?v=jztwpsIzEGc,Build a Deep CNN Image Classifier with ANY Images,O. Enrique Apolo Apolo,UCRIsNM5aNHTjVrtJHrAPzEg,Great video. Now I am working with Hyperspectral images. These type of images has more than 3 channels bands(). Could do a video to know how to work with this type of images?,32,96.875
Linear Regression,https://www.youtube.com/watch?v=Z6HGJMUakmc,(Blank),UCUcpVoi5KkJmnE3bvEhHR0Q,Z6HGJMUakmc,https://www.youtube.com/watch?v=Z6HGJMUakmc,Bayesian Linear Regression : Data Science Concepts,Amir Khoutir,UCmse7an0akxSV6TKOsuXW2g,thank you so much for the great explanation,8,100.0
Set Theory,https://www.youtube.com/watch?v=ymGt7I4Yn3k,(Blank),UC_hukbByJP7OZ3Xm2tszacQ,ymGt7I4Yn3k,https://www.youtube.com/watch?v=ymGt7I4Yn3k,Russell's Paradox - a simple explanation of a profound problem,Chris Mashburn,UCRPEwXwQIrHGNqh_jfAnopw,"It is the functional difference between apprehension and construct. Even observing the observation of an object requires this dichotomy. You can stand on the scale or not. If you"" measure"", the act stands apart. The point where a result is accepted locks the box. Vetting new members renovates the club. All human apprehension is secondary. It is an abstract construction. The closest we get to what inspires our creative acknowlegement willing( or foisted on us) is the part we play in assembling the symbolic representation we apprehend. We believe the movie by refusing to notice our name in the credits. Even the paradox"""" shows up at family functions, whether we choose to sit at the same table or not. ~~~~~~ OKAY, stopped and commented at 18:45. In( all fairness, a squirrel wrapped in tinfoil rolled past my window. Otherwise, I would have made it to the Oh . , hell, he is back!) But yeah, Jef s ' right.",154,99.35064935
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,nk2CQITm_eo,https://www.youtube.com/watch?v=nk2CQITm_eo,"Linear Regression, Clearly Explained!!!",Amit Telang,UCt5TjxtC02AlLlYATymwvEw,I did not understand. got confused,6,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,IHZwWFHWa-w,https://www.youtube.com/watch?v=IHZwWFHWa-w,"Gradient descent, how neural networks learn | Chapter 2, Deep learning",sherlock holmes,UC2-g1TdYZPEqAFEaTcMnQ0w,man best explanation I have ever seen ❤️,7,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,yIYKR4sgzI8,https://www.youtube.com/watch?v=yIYKR4sgzI8,StatQuest: Logistic Regression,Ken Graham,UCfu9yD2_AxHSgnmE4yWj23w,"Awesome presentation Okay ! , you asked. I am a LSS MB twice over and build many automated tools in Excel. I have successfully created a 2 to the 3 DOE in Excel with effects plots, cube plot, norm probability plot, probability distribution with observed factors along the line, and ANOVA table. Outcomes verified by Minitab. Currently working on a 2 to the 5 1 fractional spreadsheet with 2 missing data points. Although my Excel significant factors are the same significant factors in Minitab ANOVA( table), all the P values and effects plots are slightly different. What is Minitab doing behind the curtain with the missing data points?",100,94.0
Linear Algebra,https://www.youtube.com/watch?v=J7DzL2_Na80,(Blank),UCEBb1b_L6zDS3xTUrIALZOw,J7DzL2_Na80,https://www.youtube.com/watch?v=J7DzL2_Na80,1. The Geometry of Linear Equations,taylor,UCvYNXE0I4a-HzcEZ5r2h2KQ,"At first I thought his book was meant to be cryptic, now it makes sense.",15,100.0
