topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Decision Tree,https://www.youtube.com/watch?v=RmajweUFKvM,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,RmajweUFKvM,https://www.youtube.com/watch?v=RmajweUFKvM,Decision Tree In Machine Learning | Decision Tree Algorithm In Python |Machine Learning |Simplilearn,C Sorex,UCnqyZl60r5RxzTPuzr-ezAA,Awesome tutorial. Simple and Clear explanations.,6,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,UCirPbvoHzD78Lnyll6YYUpg,yufg9PdxrWs,https://www.youtube.com/watch?v=yufg9PdxrWs,Sentiment Analysis Python - 8 -  Twitter Emotion Analysis using GetOldTweets3,divya bharti,UCzuMhNIxVjHInJfZYcm4EbQ,"Hi, Nice video but whenever I am using Get Old T wets I , am getting 404 er or How . to resolve it?",21,100.0
Probability,https://www.youtube.com/watch?v=3GyqizKZfUs,(Blank),UCuWuAvEnKWez5BUr29VpwqA,3GyqizKZfUs,https://www.youtube.com/watch?v=3GyqizKZfUs,11:00 AM - SSC/Railway/Defence Exams | Maths by Sahil Khandelwal | Probability (Part-3),tapanjeet roy,UCaOY4PV61DlzxiaL35rKm1w,"Spend some good times by visiting my Facebok page WORLD OF POETRY. Drop your valuable likes, comments and share",19,94.73684211
exploratory data analysis,https://www.youtube.com/watch?v=Ea_KAcdv1vs,(Blank),UCNU_lfiiWBdtULKOw6X0Dig,Ea_KAcdv1vs,https://www.youtube.com/watch?v=Ea_KAcdv1vs,Tutorial 11-Exploratory Data Analysis(EDA) of Titanic dataset,tankasala siddhartha,UCzxagIuZFHo1YH84gtrOdhA,Age and passenger class have negative correlation score but why did you still fill missing values for Age based on Pclas?,21,95.23809524
exploratory data analysis,https://www.youtube.com/watch?v=1zEFJHbG0aE,(Blank),UCRhUp6SYaJ7zme4Bjwt28DQ,1zEFJHbG0aE,https://www.youtube.com/watch?v=1zEFJHbG0aE,Exploratory Data Analysis With Excel - Part 1 - Basic Numerics,wayne Last,UCC4jtn6jVsVfAZFe8pSc-Kg,5:00 is pretty insightful. I have not heard that much before.,10,100.0
Linear Algebra,https://www.youtube.com/watch?v=kYB8IZa5AuE,(Blank),UCYO_jab_esuFRV4b17AJtAw,kYB8IZa5AuE,https://www.youtube.com/watch?v=kYB8IZa5AuE,"Linear transformations and matrices | Chapter 3, Essence of linear algebra",Icterine Tech,UCEjWiemdbbYvrWEtUlqmaNQ,try watching this on lsd,5,80.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,kHZBy1uVNnM,https://www.youtube.com/watch?v=kHZBy1uVNnM,"Statistics 101: Linear Regression, Fit and Coefficient of Determination",Sienna,UCXi8ynobRU77XY_IqTebMAA,Thank you!!!!!!!! I am a fresher in data science! And your videos are MAGIC**!!!!!!! I have finally understood a lot of topics in regression. thank you!!!,26,100.0
Probability,https://www.youtube.com/watch?v=Tr9U87N6h0k,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,Tr9U87N6h0k,https://www.youtube.com/watch?v=Tr9U87N6h0k,Probability Tricks | Probability Card Problems/Questions/Solutions | SSC CGL 2019/2020/Class 10th/12,Parsu Sahu,UCaR92aO6hCET8j9HMkOTWgw,Sir your second question may be wrong Because second card is also may be drown Queen,16,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",Overseer-θ',UClvyr8DyzBla-7JT6aCXt2Q,"The fact that there are 13,002 possible connections and an even larger number of possible configurations is pretty awesome, especially considering that this is a fairly small network designed for a very simple task. Makes me wonder about how my own brain can function so intuitively. The average human brain contains about a hundred * billion * neurons, all of which are connected to one another with their dendrites and axons acting as input output / , respectively, passing electrochemical signals to one another through nothing but highly complex yet unusually organised organic chemistry. And what is really rather remarkable about all this is that I am able to describe my own cognition as it occurs, albeit in high level terms that say nothing about exactly which neuron is doing what. How it is that I can replicate a much simplified version of this on my computer is still blows my mind every time I think about it,",153,100.0
Set Theory,https://www.youtube.com/watch?v=enHai1y5Knc,(Blank),UCEg3PHVR0vt3azbs_Qk_6cw,enHai1y5Knc,https://www.youtube.com/watch?v=enHai1y5Knc,Sets | CBSE Class 11 Maths Chapter 1 | Complete Lesson in ONE Video,Harman sekhon jatt saab,UCgkY9pjwMe7LIlzIlbQQY-g,supers mam . your way of teaching is very understandble and your language is also very comfortable.,16,93.75
