topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
ANN Model,https://www.youtube.com/playlist?list=PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,UCNU_lfiiWBdtULKOw6X0Dig,OzLAdpqm35E,https://www.youtube.com/watch?v=OzLAdpqm35E,Tutorial 27- Create CNN Model and Optimize using Keras Tuner- Deep Learning,Mohamed Ashraf,UCuH8s8servt_ONvsJ_4IvQA,"Thanks for the great effort, I wish if you enhance the audio quality so I can follow the tutorial without struggling to catch the steps even videos on 6/2020 have low audio quality. And thanks again Krish for the valuable tutorials.",40,97.5
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,8b1JEDvenQU,https://www.youtube.com/watch?v=8b1JEDvenQU,XGBoost Part 2 (of 4): Classification,himanshu mangoli,UCKbDaKxeIzCvnVSHWrociug,you are like kha by lame of data science,9,100.0
exploratory data analysis,https://www.youtube.com/watch?v=MoM6mighOJM,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,MoM6mighOJM,https://www.youtube.com/watch?v=MoM6mighOJM,Exploratory Data Analysis In Python | Exploratory Data Analysis Project In Python | Simplilearn,Sweta Choudhary,UCkGxGws2Sm7sHMFCCYXUXow,Nicely explained!!!,2,100.0
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,ER2It2mIagI,https://www.youtube.com/watch?v=ER2It2mIagI,"What is a Neural Network | Deep Learning Tutorial 4 (Tensorflow2.0, Keras & Python)",Prasad Rawas,UCohJZcca6j6bbblZR8yMhgw,This is your best explanation keep. making such a animated explaining videos brother.♥️,13,100.0
exploratory data analysis,https://www.youtube.com/watch?v=kLDTbavcmd0,(Blank),UCmKaoNn0OvxVAe7f_8sXYNQ,kLDTbavcmd0,https://www.youtube.com/watch?v=kLDTbavcmd0,"Build an Exploratory Data Analysis Project from Scratch with Python, Numpy, and Pandas",Krishnasowjanya Pallem,UCPbPenx9nzGarfjKvwQMcvA,at 1:01:54 you discussed about plot with log scale. when I am running this code it says A tribute Er or : module seaborn'' has no attribute his t plot ' ' . can anyone help me with this error please? I am working in jupyter python3,42,95.23809524
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,vZDDmULsCUU,https://www.youtube.com/watch?v=vZDDmULsCUU,Feature Selection Techniques Explained with Examples in Hindi ll Machine Learning Course,Sandeep Sharma,UC9SBa8CrN1qUST1hFgc7zdQ,please arrange playlist video in some sequene.,7,85.71428571
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,xLkk6MUrvrw,https://www.youtube.com/watch?v=xLkk6MUrvrw,Support Vector Machine (SVM) Part-1 ll Machine Learning Course Explained in Hindi,Gireejatmaj Hiremath,UCTzs-KG9qeLMbMO__hHIj_A,Start video from 0:28,3,100.0
Set Theory,https://www.youtube.com/watch?v=ymGt7I4Yn3k,(Blank),UC_hukbByJP7OZ3Xm2tszacQ,ymGt7I4Yn3k,https://www.youtube.com/watch?v=ymGt7I4Yn3k,Russell's Paradox - a simple explanation of a profound problem,George Martin Williams,UCJfAATKGIpXu1LAeEMRCQbA,"THE SET OF ALL CATS CONTAINS ONLY CATS. THIS SET DOES NOT CONTAIN ITSELF BECAUSE IT IS NOT A CAT. A SET IS NOT A CAT AND A CAT IS NOT A SET. THIS IS BOOLEAN LOGIC. THIS IS BINARY LOGIC. THE STATEMENT IS EITHER TRUE OR FALSE. A STATEMENT CANNOT BE BOTH TRUE AND FALSE. THE TWOS COMPLEMENT OF A BOOLEAN STATEMENT IS ITS EXACT OPPOSITE. IF THE STATEMENT IS TRUE, THEN ITS COMPLEMENT IS FALSE. IF THE STATEMENT IS FALSE THEN ITS COMPLEMENT IS TRUE. THE SET OF ALL CATS DOES NOT CONTAIN ITSELF BECAUSE THE SET IS NOT ITSELF A CAT. THE TWOS COMPLEMENT OF THIS STATEMENT IS: THE SET OF ALL THINGS THAT DOES NOT CONTAIN CATS DOES CONTAIN ITSELF BECAUSE IT IS A SET AND BECAUSE IT DOES NOT CONTAIN ANY CATS. ANY SET THAT CONTAINS REAL TANGIBLE THINGS THAT CAN BE SEEN, HEARD, SMELLED, TASTED AND TOUCHED. WILL NOT CONTAIN ITSELF BECAUSE A SET IS NOT SOMETHING THAT IS REAL AND TANGIBLE; WHICH CAN BE SEEN, HEARD, SMELLED, TASTED AND TOUCHED. SUCH A SET THAT DOES NOT CONTAIN ITSELF WILL HAVE A COMPLEMENT THAT DOES CONTAIN ITSELF. IF A SET CONTAINS REAL THINGS, THEN IT WILL NOT CONTAIN ITSELF. THE COMPLEMENT OF THIS SET IS A SET WHICH DOES NOT CONTAIN REAL THINGS AND IT WILL CONTAIN ITSELF. THIS TYPE OF TRUE OR FALSE, MUTUALLY EXCLUSIVE BINARY LOGIC IS THE BASIS FOR ALL MATHEMATICS. BERTRAND RUSE LS ' PARADOX IS NOT MATHEMATICAL IN NATURE. THE PARADOX ITSELF IS A WORD SALAD WHICH BYPASSES BOOLEAN LOGIC AND THUS CONFUSES MOST PEOPLE WITH SEMANTICS. RUSSELL ASKED THE QUESTION: "" THE' SET OF ALL SETS THAT DOES NOT CONTAIN ITSELF' DOES THIS SET CONTAIN ITSELF? "" THIS LEADS TO A CIRCULAR ARGUMENT. THE CIRCULAR ARGUMENT GOES LIKE THIS: IF THE SET DOES NOT CONTAIN ITSELF, THEN IT IS ONE OF THE SETS THAT DOES NOT CONTAIN ITSELF WHICH MEANS THAT IT IS WITHIN THE SET OF ALL THINGS THAT DOES NOT CONTAIN ITSELF AND THEREFORE THE SET DOES CONTAIN ITSELF. THIS IS A CONTRADICTION! CONVERSELY, IF THIS SET OF ALL THINGS THAT DOES NOT CONTAIN ITSELF, DOES CONTAIN ITSELF, THEN IT IS NOT A SET THAT DOES NOT CONTAIN ITSELF, WHICH INFERS THAT A SET OF ALL THINGS THAT DOES NOT CONTAIN ITSELF CANNOT LOGICALLY EXIST BECAUSE IT WOULD NECESSARILY HAVE TO CONTAIN ITSELF. ANOTHER CONTRADICTION. THE PARADOX IS BASED ON THE PRESUMPTION THAT SUCH A SET WILL EITHER CONTAIN ITSELF AND NOT CONTAIN ITSELF AT THE SAME TIME, OR IT WILL NOT CONTAIN ITSELF AND NOT NOT CONTAIN ITSELF AT THE SAME TIME. YOU SEE WHAT I MEAN? WORD' SALAD!' RUSE LS ' PARADOX IS THE MOST FAMOUS OF ALL PARADOXES BECAUSE IT SEEMS COMPLETELY UN RESOLVABLE. THE PARADOX APPARENTLY HAS NO SOLUTION! BUT THIS IS BECAUSE THE WAY THE QUESTION IS WORDED FOCUSES ON THE SEMANTICS AND NOT ON THE BINARY LOGIC OF TWOS COMPLEMENTS. RUSSEL ASKED THE QUESTION: "" THE' SET OF ALL SETS THAT DOES NOT CONTAIN ITSELF' DOES THIS SET CONTAIN ITSELF? "" THE ANSWER IS A SIMPLE NO, IT DOES NOT CONTAIN ITSELF. WHY? BECAUSE THE COMPLEMENT OF A SET OF ALL SETS THAT DOES NOT CONTAIN ITSELF, IS THE SET OF ALL SETS THAT DOES CONTAIN ITSELF. THIS SET OF ALL SETS THAT DOES CONTAIN ITSELF WILL CONTAIN ITSELF. ITS COMPLEMENT IS THE SET OF ALL THINGS THAT DOES NOT CONTAIN ITSELF AND THIS SET WILL NOT CONTAIN ITSELF. THIS IS COMPLETELY VALID LOGICALLY. THERE IS NO CONTRADICTION HERE! FOCUS ON THE BINARY LOGIC AND THE WHOLE THING CLEARS UP INSTANTLY. BUT FOCUS ON THE SEMANTICS . YOU GET THE ABOVE WORD SALAD . AND RUSE LS ' PARADOX WILL FOREVER BE UNSOLVABLE!",614,99.51140065
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,rdkIOM78ZPk,https://www.youtube.com/watch?v=rdkIOM78ZPk,Tutorial 34- LSTM Recurrent Neural Network In Depth Intuition,pravali pravali,UC6Cvl2SFa0F5XAUG-z3I5xg,This video might help in visual representation.,7,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCFMqvV0u9OevHVQS1IS9Rvw,Hfj7ujQxeQE,https://www.youtube.com/watch?v=Hfj7ujQxeQE,"MODERN DASHBOARD UI DESAIN, NO VBA, NO MACRO, 100% PIVOT TABLES AND FORMULAS",banu zulkarnaen,UCNxWU_MAJ_4gIIUR8mD1wBg,"go kil , man tap in I",6,100.0
