topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLMbGQrGl-0EsQx3_4SyiAgdfkhg-8Tej2,PLMbGQrGl-0EsQx3_4SyiAgdfkhg-8Tej2,UCWDop3GkezozsmVWS7-ACpw,o2EctGBDazA,https://www.youtube.com/watch?v=o2EctGBDazA,Gauge chart in Tableau | Speedometer chart in Tableau,Only Nk,UCEnGEtmDg2Q2EBRDxOEA5ug,Nice Tutorial Sir. It really helped me to get sorted out of my problem. Could you please help me where did you get that image of speedometer gauge without a needle?,31,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,JvS2triCgOY,https://www.youtube.com/watch?v=JvS2triCgOY,How to calculate linear regression using least square method,Darijo Živković,UCxgIq0akzqB6gkve0-JQAag,"Should not be depend et variable 5, not 4? Independet is 3, and depend et is 5.",13,92.30769231
Decision Tree,https://www.youtube.com/playlist?list=PLD3fYc0bAjC-o3BI760gREvqW3oPmtFCe,PLD3fYc0bAjC-o3BI760gREvqW3oPmtFCe,UC1S4Jeodbr5EbsCOIgBWJPQ,FUY07dvaUuE,https://www.youtube.com/watch?v=FUY07dvaUuE,Decision Analysis 4 (Tree): EVSI - Expected Value of Sample Information,Christine Orot,UCrCpOMeAuVzYl_jDCbRAD4g,Thank you Sir for this very clear and concise explanation.,10,100.0
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Basavaraj Bagewadi,UC9QfJR7g2ZXh9XP6kDMkcIw,Sir you are doing very well job. But one more my request is make series of video on class 1 to th10 maths chapters which are similar in 1 to 10 and th11 as bridge course. Containing all basic concepts serially.,38,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,J4Wdy0Wc_xQ,https://www.youtube.com/watch?v=J4Wdy0Wc_xQ,"StatQuest: Random Forests Part 1 - Building, Using and Evaluating",feedtowin,UCvtNRzwvsuNB3ArCRzre4ug,"I love your opening song, it makes the content less stressful!",11,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,LyGKycYT2v0,https://www.youtube.com/watch?v=LyGKycYT2v0,"Dot products and duality | Chapter 9, Essence of linear algebra",NatNat School,UCQ4G3KBtyrnoKezKSP7_1JQ,"Thank you so much for this video!! I also always had this problem with the fact, that the projection is not symmetrical but I never thought about it that way!! I now understand it which is absolutely amazing!!",38,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",Batman,UCqzgHqLJ2LMn7tw8yVOdFhA,"viewer nr. 2.5 million, wo ho",5,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,UCxNzLV0gP8nuOZcSfyc0hsg,d8U20PwKapo,https://www.youtube.com/watch?v=d8U20PwKapo,Tableau Data Science Project Tutorial for Beginners - Analyzing Air quality Data | Abhishek Agarrwal,Divya Bhargavi,UCb0lHvPA0fXVM_zxQc9hPPg,Another Great Video. Thank you.,5,100.0
Decision Tree,https://www.youtube.com/watch?v=coOTEc-0OGw,(Blank),UCPi23Ql765_5smMj2-r0X4g,coOTEc-0OGw,https://www.youtube.com/watch?v=coOTEc-0OGw,1. Decision Tree | ID3 Algorithm | Solved Numerical Example | by Mahesh Huddar,Mohammed Kashif,UChyJTH3GO6Yt32QHdJ4cc6w,Absolutely Fantastic,2,100.0
Decision Tree,https://www.youtube.com/watch?v=oeKBs41MkNo,(Blank),UCyHta2dyCTkf29AB67AYn7A,oeKBs41MkNo,https://www.youtube.com/watch?v=oeKBs41MkNo,Decision Tree Important Points ll Machine Learning ll DMW ll Data Analytics ll Explained in Hindi,N K,UCzwI2-f3KaAq0AFnTiFKwKg,Really good sir 😊😊 hats' of sir 🥰,6,100.0
