topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
dashboard creation in tableau,https://www.youtube.com/watch?v=jEgVto5QME8,(Blank),UCQIMjZigvDj6tWFoMTsN5_g,jEgVto5QME8,https://www.youtube.com/watch?v=jEgVto5QME8,Tableau in Two Minutes - Tableau Basics for Beginners,David Leech,UCNGFsck5W-3UTdO_YGCYCng,I learned as much in 20 minutes as a 5 hour workshop attempted to teach today. Came here for clarification and left with more than I had possibly hoped for excellent resource!,30,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",Modernong Deista,UC2seIyabB5Tcb0VaoIpOs7Q,"This is the only time that somehow I understand how neural network works. Thanks for speaking human They say AI is not automation computer( programming). So Artificial"" Intelligence"" is basically just automation as well but using advanced programming, mathematics and complex algorithm. Then I can say it is creator, the human with organic brain is much much more advanced. hehe",60,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLdKd-j64gDcC5TCZEqODMZtAotCfm5Zkh,PLdKd-j64gDcC5TCZEqODMZtAotCfm5Zkh,UCH6gDteHtH4hg3o2343iObA,RY2toLJ5flw,https://www.youtube.com/watch?v=RY2toLJ5flw,Decision Tree Full Course | #3. Terminologies Related to Decision Trees,Adhithya Rajan,UCeYR_pTuDCYLOVY9V7CBYIw,What is decision tree with relearning of nodes,8,100.0
Decision Tree,https://www.youtube.com/watch?v=qDcl-FRnwSU,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,qDcl-FRnwSU,https://www.youtube.com/watch?v=qDcl-FRnwSU,Decision Tree Algorithm | Decision Tree in Python | Machine Learning Algorithms | Edureka,Vaishnavi Praveena,UCTnCNHIKZZKoAADJ71S253A,"Hi Sir, Please share the link to the code that you have explained above. Thanks.",15,100.0
Linear Algebra,https://www.youtube.com/watch?v=kYB8IZa5AuE,(Blank),UCYO_jab_esuFRV4b17AJtAw,kYB8IZa5AuE,https://www.youtube.com/watch?v=kYB8IZa5AuE,"Linear transformations and matrices | Chapter 3, Essence of linear algebra",BaskingInObscurity,UCRAAxQZQUUelxHBGlwju6Cg,"So rather than bang our heads on our desks for a couple of months in high school because they insisted on teaching us matrices purely from a mathematical perspective, our teachers could have shown us the beauty of using matrices in the first place, thereby having given us a conceptual basis and( interest) in working with the figures in the matrices. It all seemed so arcane and arbitrary back then; but here it all seems so obvious. We could have learned mathematics so much better and faster with more visuals, more concrete examples. I took Physics 1 and Calculus A and B simultaneously and it made all the difference in the world for both classes. I kept getting hung up on the BS way we were introduced to the Fundamental Theorem of Calculus, because it was obviously not a real proof, but that is another issue. XD",146,98.63013699
Decision Tree,https://www.youtube.com/playlist?list=PLD3fYc0bAjC-o3BI760gREvqW3oPmtFCe,PLD3fYc0bAjC-o3BI760gREvqW3oPmtFCe,UC1S4Jeodbr5EbsCOIgBWJPQ,FUY07dvaUuE,https://www.youtube.com/watch?v=FUY07dvaUuE,Decision Analysis 4 (Tree): EVSI - Expected Value of Sample Information,Yesmine Duff,UCHte4J8hXblZatGd2Q6LnHw,Amazing videos thank you I studied for the whole Decision Theory Mid term in 2 days using only these videos and by doing a few exercises! good job they are concise and precise very clear and cover everything in the course! thanks again keep it up !,45,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,UCNU_lfiiWBdtULKOw6X0Dig,dmt2R4A3W1Q,https://www.youtube.com/watch?v=dmt2R4A3W1Q,Live-Feature Engineering-All Techniques To Handle Missing Values- Day 3,Dr A. Talwar,UCQWUX7OHJQdUYp-p8tbpalg,"want to join you but technical hurdle while payment,",9,100.0
ANN Model,https://www.youtube.com/playlist?list=PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,UCtYLUTtgS3k1Fg4y5tAhLbw,GKZoOHXGcLo,https://www.youtube.com/watch?v=GKZoOHXGcLo,Backpropagation Details Pt. 2: Going bonkers with The Chain Rule,Jason Liu,UCXWZbgLLOydMMD61g6sj0uw,"Very helpful! Question: does it mean there is no order of optimizing different weights and bias w(1, w2, b1, b2, w3, etc.) at the same time? Also, does it optimize w1 based on initial w3 guess? I mean if there is a different initial w3, how it going to impact w1 optimization? Thanks",53,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,vo6gQz5lYRI,https://www.youtube.com/watch?v=vo6gQz5lYRI,"Text Representation | NLP Lecture 4 | Bag of Words | Tf-Idf | N-grams, Bi-grams and Uni-grams",DataGyan,UCUsKAtH9rkAv7s-uJdYqL8w,How to join Mentorship program,5,100.0
Probability,https://www.youtube.com/watch?v=-9j9AHERMkE,(Blank),UCphU2bAGmw304CFAzy0Enuw,-9j9AHERMkE,https://www.youtube.com/watch?v=-9j9AHERMkE,PROBABILITY in 30 Minutes || Mind Map Series for Class 10th,TP Technology,UCA319ipJDxURiE8_u8vi5YA,Sir Statistics ka video upload kar dijiya please sir please 😥😥😭😭,10,80.0
