topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Probability,https://www.youtube.com/watch?v=WBNTVLos8Vk,(Blank),UCfptHH9wJ0ZwUOF0uJcZw2w,WBNTVLos8Vk,https://www.youtube.com/watch?v=WBNTVLos8Vk,Plus One - Maths - Probability | Full Chapter Revision | XYLEM +1 +2,Anoop,UCW8Hr91eUWzDL5K5kqrAjwA,Fuse a ya bulb kathiye💡 a) 7/12 b) 5/12,7,85.71428571
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,ioN1jcWxbv8,https://www.youtube.com/watch?v=ioN1jcWxbv8,Advance House Price Prediction- Exploratory Data Analysis- Part 1,amol sawle,UCPo-UEU7TdMsIoOb4XfzAXw,"Hi sir, Your videos are very good. Thank you for making it. Sir, Can we use seaborn lib to plot graph using for loop and why did you take 25 for extracting discrete data Thank you.",35,97.14285714
Decision Tree,https://www.youtube.com/watch?v=RmajweUFKvM,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,RmajweUFKvM,https://www.youtube.com/watch?v=RmajweUFKvM,Decision Tree In Machine Learning | Decision Tree Algorithm In Python |Machine Learning |Simplilearn,StreetView,UCih0AmurGNoVIHeVBaAFMJg,can I get dataset please for practice,7,85.71428571
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Shubham Tiwari,UCghU7wAu3c4Kca-hDADeGKg,Wow,1,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,#NAME?,https://www.youtube.com/watch?v=-vVskDsHcVc,Words as Features for Learning - Natural Language Processing With Python and NLTK p.12,Prashant Arora,UC8yqbSrmWwM4ojGBqR4sbkw,"on running the code , it gives an error of CategorizedPlaintextCorpusReader'' object is not callable . what should I have to do with it to get it removed???",26,96.15384615
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,4b5d3muPQmA,https://www.youtube.com/watch?v=4b5d3muPQmA,StatQuest: K-means clustering,Kris Schobert,UC11ZnqiJA1dqX6wltma_Mgg,"Another great video Josh! I have one question about the elbow point at 5:51 Is there a formula that determines that the elbow point is at okay=3, or does one just have to eyeball it? Maybe one can find the difference in the slopes of the line segments on either side of each kink each( okay value). It looks like okay = 3 would win at that game. Thus okay=3 is the elbow point. Is that what one should do? Thanks again for everything! You are videos are teaching me stats and data science like no one else can!",96,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,TgKwz5Ikpc8,https://www.youtube.com/watch?v=TgKwz5Ikpc8,"Abstract vector spaces | Chapter 16, Essence of linear algebra",Kriz Moses,UC18AiZZmBtfDMhekzNJqtvA,Thank you!,2,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,0MJTaPoHv-g,https://www.youtube.com/watch?v=0MJTaPoHv-g,Support Vector Machine (SVM) Part-2 ll Machine Learning Course Explained in Hindi,Priya Phapale,UCp6CbFZuaYCxgqhm9t6hz0w,You are amazing,3,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,FLZvOKSCkxY,https://www.youtube.com/watch?v=FLZvOKSCkxY,Natural Language Processing With Python and NLTK p.1 Tokenizing words and Sentences,Muhammad Mu'in Mundzir,UCEFctx9TW-LIg8_WakO-S8g,"Watching from 2020, great explanation!",4,100.0
Probability,https://www.youtube.com/watch?v=YtKto_2JRJ0,(Blank),UC04e1vy95lGjggcYbwgbOfw,YtKto_2JRJ0,https://www.youtube.com/watch?v=YtKto_2JRJ0,CSAT | Probability | UPSC CSE/IAS 2022/23 By Madhukar Kotawe #CSAT #UPSCCSE,Sandeep Arela    1.3M views,UCSVGovcCI2zJ_GXHOsmmTvw,Thank you very much sir,5,100.0
