topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Decision Tree,https://www.youtube.com/watch?v=a5yWr1hr6QY,(Blank),UCUam9zhEElOl9NXSesyyjtA,a5yWr1hr6QY,https://www.youtube.com/watch?v=a5yWr1hr6QY,🔴 Decision Tree Tutorial in 7 minutes with Decision Tree Analysis & Decision Tree Example (Basic),Musawer khan,UCvotOZzBH3ar52ga7b42oRg,"thanks for such a nice lecture, do the same for beginner in future, speak slowly like you do in this video",21,100.0
Probability,https://www.youtube.com/playlist?list=PLC58778F28211FA19,PLC58778F28211FA19,UC4a-Gbdw7vOaccHmFo40b9g,VVr8snbaxZg,https://www.youtube.com/watch?v=VVr8snbaxZg,Probability (part 8),Arseniy Petrik,UC3woqPqvBisuhXl-Et63WoA,Thanks 😊. That perfect 👌,3,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,D0efHEJsfHo,https://www.youtube.com/watch?v=D0efHEJsfHo,"How to Prune Regression Trees, Clearly Explained!!!",miriza2,UCzC4z62E6EgNVVWZy3Yk8pw,"Are the trees at 11:25 based( on all the data), 13:36 based( on st1 set of training data), and at 14:40 based( on nd2 set of training data), identical on the dosage threshold values in the blue boxes or not? That is unclear to me.",42,97.61904762
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,UCfzlCWGWYyIQ0aLC5w48gBQ,omz_NdFgWyU,https://www.youtube.com/watch?v=omz_NdFgWyU,Neural Networks from Scratch - P.6 Softmax Activation,Ekrem Dinçel,UCokWrjzfQbIPAOqvnT2MAAg,Hi! May you share some of the sources you used while making this series with us?,16,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,lzGKRSvs5HM,https://www.youtube.com/watch?v=lzGKRSvs5HM,Linear Regression Explained in Hindi ll Machine Learning Course,Code With Fuki,UC-0E1dzz2iB9ako5KuRZrsg,From which Book Do You Read this Regression. Please Tell the book name,13,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,@billonaire inspired girls,UC5rxU2MQF9gI8WKvrMk3edw,Legend are watching in 2050,4,100.0
exploratory data analysis,https://www.youtube.com/watch?v=F8mSlETrcl8,(Blank),UCV8e2g4IWQqK71bbzGDEI4Q,F8mSlETrcl8,https://www.youtube.com/watch?v=F8mSlETrcl8,How to use PandasGUI for Exploratory Data Analysis and Data Science,arti shakya,UCO2UQFX2G6AlG7ISgMYlObA,Really nice👍 I m surely going to use it while doing ED A thanks . for sharing this.,17,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,06aqa-W5YU4,https://www.youtube.com/watch?v=06aqa-W5YU4,Voting Classifier : Hard Voting and Soft Voting Explained with Examples in Hindi ll Machine Learning,61_Shivang Bhardwaj,UChbjL5zSsPvSAHxgwALr2QQ,Thanks sir😊,2,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,589nCGeWG1w,https://www.youtube.com/watch?v=589nCGeWG1w,"One-Hot, Label, Target and K-Fold Target Encoding, Clearly Explained!!!",Danish Alam,UCCByA8Q6TiMQ8sZOa0U4yEw,"Hi Josh. Another great video. Just curious, if we want to encode postcodes or something similar like user ids', customer ids' where the target variable is not available which technique should we use?",33,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,CLKW6uWJtTc,https://www.youtube.com/watch?v=CLKW6uWJtTc,K means Clustering Algorithm Explained With an Example Easiest And Quickest Way Ever In Hindi,xof,UCBMgPTgkWEj8GXCm242M38w,Thank You,2,100.0
Probability,https://www.youtube.com/watch?v=lZSL7Tm5ViA,(Blank),UCeAnrUKcxFGrMXfHgj0eMjg,lZSL7Tm5ViA,https://www.youtube.com/watch?v=lZSL7Tm5ViA,Probability,katta rushil,UC_crnjz10mYeBGAN8jv3rGQ,1/12 sir,1,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,Ilg3gGewQ5U,https://www.youtube.com/watch?v=Ilg3gGewQ5U,"What is backpropagation really doing? | Chapter 3, Deep learning",Krishna Mishra,UCKSAJnybZYMhXrOnZlJZjDQ,"HELP !!!!! In RN we have only 3 unique weight parameters, so during back prop. their will be only 3 parameters to update then why are RN goes till the st1 input & creates long term dependencies thereby creates vanishing gradient problem ????",38,94.73684211
Linear Regression,https://www.youtube.com/watch?v=nk2CQITm_eo,(Blank),UCtYLUTtgS3k1Fg4y5tAhLbw,nk2CQITm_eo,https://www.youtube.com/watch?v=nk2CQITm_eo,"Linear Regression, Clearly Explained!!!",Joseph Wang,UCiSMhF3Lt68uGVgpTPmMdlg,"23:30 Generate"" a set of random data"", how to, and what is the relation between the generated data and the original data? Could someone tell?",24,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,4jRBRDbJemM,https://www.youtube.com/watch?v=4jRBRDbJemM,"ROC and AUC, Clearly Explained!",Shaniqua Smit,UC5Tejpi0kppZTMZAJApui_g,o.5 to 0.9 is called data ca lapsing mt hod to combine the probibilty,13,92.30769231
dashboard creation in tableau,https://www.youtube.com/watch?v=mvpGTXRLIQc,(Blank),UCL2ls5uXExB4p6_aZF2rUyg,mvpGTXRLIQc,https://www.youtube.com/watch?v=mvpGTXRLIQc,Build a Tableau COVID-19 Dashboard,Anthony Smoak,UCL2ls5uXExB4p6_aZF2rUyg,Thank you for making this video a success! Because of your feedback the next video focused entirely on formatting will be premiering here:,23,100.0
Set Theory,https://www.youtube.com/playlist?list=PLhSp9OSVmeyIvMyKPuSzn06dd0CPzBQBc,PLhSp9OSVmeyIvMyKPuSzn06dd0CPzBQBc,UCbDs7CHAWVtyu81-6WIqZXg,jRKjOVcYvzk,https://www.youtube.com/watch?v=jRKjOVcYvzk,6. Subset | Complete Concept | Set Theory | Discrete Mathematics,Rohan kumar ♥️,UCx5GXQ4J0K1ZUozgbO9-Q5Q,Very nice Sir 🙏👑,3,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,D2V1okCEsiE,https://www.youtube.com/watch?v=D2V1okCEsiE,Natural Language Processing|TF-IDF Intuition| Text Prerocessing,Mohammad Amin Kazemi,UCwHoX3MTyk00uqmoSDwfS_w,"In the near future, machines become strong enough so they can easily extrapolate the last invisible line. D:",18,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,Qbd7U9F0QQ8,https://www.youtube.com/watch?v=Qbd7U9F0QQ8,Text Classification | NLP Lecture 6 | End to End | Average Word2Vec,vanshika mittal,UCl6H4aZW1FQmIb6TTa0sTAA,I want to ask that what is the conclusion of result it . is showing accuracy of positive or negative reviews?,20,100.0
