topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Decision Tree,https://www.youtube.com/playlist?list=PLBv09BD7ez_4temBw7vLA19p3tdQH6FYO,PLBv09BD7ez_4temBw7vLA19p3tdQH6FYO,UCs7alOMRnxhzfKAJ4JjZ7Wg,eKD5gxPPeY0,https://www.youtube.com/watch?v=eKD5gxPPeY0,Decision Tree 1: how it works,Fernando Lovera,UCRwDZU6IPCxsy0mf7GoNIMQ,Really bad audio!,3,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLvB8x1lYghmRiREawP-cbOYHm8jgH4OeM,PLvB8x1lYghmRiREawP-cbOYHm8jgH4OeM,UCQA9tK0nRK1e_Bqg0uETs8A,IpBZ01g0pGE,https://www.youtube.com/watch?v=IpBZ01g0pGE,Natural Language Processing in Artificial Intelligence in Hindi | NLP Easy Explanation,044 Ritik Magotra,UC0IT6_oPb4HFUbbGingzUDw,"Wron Notes connected Bhaiya, Connect correct one, I want to Study please",12,83.33333333
exploratory data analysis,https://www.youtube.com/watch?v=P0_gjv3j9YQ,(Blank),UCHXa4OpASJEwrHrLeIzw7Yg,P0_gjv3j9YQ,https://www.youtube.com/watch?v=P0_gjv3j9YQ,Do FASTER Python Exploratory Data Analysis with this!,Diego Fonseca,UCvFjvF06IWI8U7qy75dK2QA,Simple awesome dude!!!,3,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,CPl9XdIFbYA,https://www.youtube.com/watch?v=CPl9XdIFbYA,Tutorial 29- Why Use Recurrent Neural Network and Its Application,Paul_Panache,UCYy3KJt_HrYSF4X7v1NgmhQ,Thanks for the awesome sessions. Do you also plan to create some sessions on reinforcement learning. Looking forward for some theory practical + sessions on REAL LIFE.,26,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,7VeUPuFGJHk,https://www.youtube.com/watch?v=7VeUPuFGJHk,StatQuest: Decision Trees,Abdul Haleem,UCANL0W27kCFu8QRsPGXK9lQ,"I am unable to get how at 11:14 , Chest Pain with Yes Heart Disease became 13 and so on.?",17,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,kHZBy1uVNnM,https://www.youtube.com/watch?v=kHZBy1uVNnM,"Statistics 101: Linear Regression, Fit and Coefficient of Determination",Urooj Nisar,UCgmUJpQ5dYE1vCG6tUmhFow,"I have exams and this has helped me so much thank you , sir :) your a good teacher",17,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,PFDu9oVAE-g,https://www.youtube.com/watch?v=PFDu9oVAE-g,"Eigenvectors and eigenvalues | Chapter 14, Essence of linear algebra",Ayush Chakraborty,UCa3g_k_vXPPehF-wTGGvG4A,"So another way to look at this is that Av = lambda v , cancelling v from both sides since they are the same value would equal A = lambda but of course lambda should be in its matrix form. This is correct right? Anyways such a wonderful video with such great intuition. Thanks a lot sir!!!!",54,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,uQhTuRlWMxw,https://www.youtube.com/watch?v=uQhTuRlWMxw,"Inverse matrices, column space and null space | Chapter 7, Essence of linear algebra",hen drik,UCQV-TWFcRDZ9EdfXwv4cfQw,cannot wait for the dot and cross product,8,100.0
Linear Algebra,https://www.youtube.com/watch?v=fNk_zzaMoSs,(Blank),UCYO_jab_esuFRV4b17AJtAw,fNk_zzaMoSs,https://www.youtube.com/watch?v=fNk_zzaMoSs,"Vectors | Chapter 1, Essence of linear algebra",David Marc Nebel,UCISG1FWZh-JhRiMjwj3h_6g,Thanks a lot!,3,100.0
Decision Tree,https://www.youtube.com/watch?v=IZnno-dKgVQ,(Blank),UCCWi3hpnq_Pe03nGxuS7isg,IZnno-dKgVQ,https://www.youtube.com/watch?v=IZnno-dKgVQ,Decision Trees Geometric Intuition | Entropy | Gini impurity | Information Gain,Chess Freak,UC3GOzMTyEzzaR2CuKHTE6lQ,"I think linear reg assumptions, ROC AUC MPAE are remaining so could you please make videos on that? Because I observed you do reaserch and then make videos. Because when I read some blogs on medium or towards data science I can relate your explanations. Thanks!!",46,93.47826087
