topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,D0efHEJsfHo,https://www.youtube.com/watch?v=D0efHEJsfHo,"How to Prune Regression Trees, Clearly Explained!!!",Eva,UCiZUHdJMkIkaIrLhZ3ts2dQ,"A quick question please. In this example, the tree is not balanced, in the sense that right subtre is a lot deeper. What if the left subtre is as deep as the right subtre, then how do we choose which side of the internal node to collapse, or in other words, which side of the leaf nodes to delete? Based on what is shown at 12:33, we should go with whichever that gives us lower tree score, right?",77,96.1038961
Probability,https://www.youtube.com/playlist?list=PL8VYq471tmyKasL1E-TK8pS3anktGegWl,PL8VYq471tmyKasL1E-TK8pS3anktGegWl,UCyRKCTZf6Eh7yRZIHopAuLA,fYtrkRhOZVE,https://www.youtube.com/watch?v=fYtrkRhOZVE,Ex-16.3 Q-8 Class 11 ( Probability ) NCERT Math || Q8 Ex 16.3 Class 11 Math || Class 11 Ex 16.3 Q8,Shefali,UCnCf7KI-hTg3kbFjjf-Md_w,Probability of at least 2 tail are 1/2 Probability of at least one tail is 7/8,13,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,wpNl-JwwplA,https://www.youtube.com/watch?v=wpNl-JwwplA,"StatQuest: Decision Trees, Part 2 - Feature Selection and Missing Data",Fabiano Prado,UCyH4OiBnU1qqDJOn3teH6aA,"Hello Josh!! I was thinking in a manner to reduce false negative in diagnosis, so is there some parameter to control the number of false negatives outcomes in a decision tree??",31,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,MXPh_lMRwAI,https://www.youtube.com/watch?v=MXPh_lMRwAI,Kaggle Faker News Classifier Using LSTM- Deep LEarning| Natural Language Processing,Sonu,UCDS5P_C9aanOnh0w6yX2N3A,Sir please make a video on deployment of ml model on android app.,13,100.0
exploratory data analysis,https://www.youtube.com/watch?v=Ea_KAcdv1vs,(Blank),UCNU_lfiiWBdtULKOw6X0Dig,Ea_KAcdv1vs,https://www.youtube.com/watch?v=Ea_KAcdv1vs,Tutorial 11-Exploratory Data Analysis(EDA) of Titanic dataset,Agnesh Charka,UCp11yG7j8CQInjSpNnorGxg,"Unable to open CSV file in jupyter, downloaded from kagle and file shows' in downloads in jupyter homepage. Can anyone help me",22,81.81818182
Decision Tree,https://www.youtube.com/playlist?list=PL4gu8xQu0_5JBO1FKRO5p20wc8DprlOgn,PL4gu8xQu0_5JBO1FKRO5p20wc8DprlOgn,UCPi23Ql765_5smMj2-r0X4g,y6VwIcZAUkI,https://www.youtube.com/watch?v=y6VwIcZAUkI,How to find the Entropy and Information Gain in Decision Tree Learning by Mahesh Huddar,Samrat Chatterjee,UC-NocZ14SptP2VOXUbxB2Qg,Sir gain is very difficult explain again on video,9,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCBlr2jG1onljL-gUy9bbhJw,wEfaoAa99XY,https://www.youtube.com/watch?v=wEfaoAa99XY,Responsive Side Navigation Bar in HTML CSS And JavaScript | Dashboard Sidebar Menu,saud jaffri,UC3jauW4yJAzJCsS2UH68lew,Which text editor you use ?,5,100.0
exploratory data analysis,https://www.youtube.com/watch?v=E-q24gS8cqg,(Blank),UCvZnwzmc3m1Eush-Or8Z6DA,E-q24gS8cqg,https://www.youtube.com/watch?v=E-q24gS8cqg,Exploratory Data Analysis (comment your best insight on the data),Maurício Jean,UCWUQAHNQRXUaHfEdFG17Vkg,"awesome video man! you showed how the real thing works. as the guy below commented I am tired of these people who knows everything. anyways. awesome video again, greetings from brazil",31,100.0
exploratory data analysis,https://www.youtube.com/watch?v=-o3AxdVcUtQ,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,#NAME?,https://www.youtube.com/watch?v=-o3AxdVcUtQ,Exploratory Data Analysis (EDA) Using Python | Python Data Analysis | Python Training | Edureka,claudius andika,UCvs3fiWdTk0iQDCFfIR_OMA,very clear and easy to understand. thank you so much. keep creating!,12,100.0
Set Theory,https://www.youtube.com/watch?v=ymGt7I4Yn3k,(Blank),UC_hukbByJP7OZ3Xm2tszacQ,ymGt7I4Yn3k,https://www.youtube.com/watch?v=ymGt7I4Yn3k,Russell's Paradox - a simple explanation of a profound problem,Jason Glover,UCj5GqQKGeisNufnHw8PBYRQ,The statement today is opposite day is a paradox in itself.,11,100.0
Decision Tree,https://www.youtube.com/watch?v=PHxYNGo8NcI,(Blank),UCh9nVJoWXmFb7sLApWGcLPQ,PHxYNGo8NcI,https://www.youtube.com/watch?v=PHxYNGo8NcI,Machine Learning Tutorial Python - 9  Decision Tree,Jay Joshi,UCSyI3-x3ZnKvPPdiiR27RMA,"At 7:30 why are we using le company only while creating three new columns, should not there be le job and le degree also used???",24,87.5
Set Theory,https://www.youtube.com/watch?v=enHai1y5Knc,(Blank),UCEg3PHVR0vt3azbs_Qk_6cw,enHai1y5Knc,https://www.youtube.com/watch?v=enHai1y5Knc,Sets | CBSE Class 11 Maths Chapter 1 | Complete Lesson in ONE Video,Quiz Master,UC2N3gMhdF9onvZeeR39KcMg,Mam never think that set theory is a easy chapter . But after watching your video it became a easy chapter to me . Thanks you so much . I am from bangali medium . Who are watching this video from bangali medium . Hit a like. 👇,42,95.23809524
