topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Set Theory,https://www.youtube.com/playlist?list=PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,UC_4NoVAkQzeSaxCgm-to25A,TLN76vdZGoY,https://www.youtube.com/watch?v=TLN76vdZGoY,Numeric Function and Generating Function | Discrete Mathematics by Gp sir,Aparna pathak,UCuLbG11XAhtNX1xIxn_-UyA,Watching at 3:32 AM for next morning exam🙂,7,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLD3fYc0bAjC-o3BI760gREvqW3oPmtFCe,PLD3fYc0bAjC-o3BI760gREvqW3oPmtFCe,UC1S4Jeodbr5EbsCOIgBWJPQ,OhiIvYK4qtg,https://www.youtube.com/watch?v=OhiIvYK4qtg,Construct Decision Tree in Excel (FREE) -BYTreePlan,joannamathews2,UC4eHIkSZK_XluwM_C4K8jrg,I try but my computer must be old it did not add it,13,100.0
Linear Regression,https://www.youtube.com/watch?v=45ryDIPHdGg,(Blank),UC4JX40jDee_tINbkjycV4Sg,45ryDIPHdGg,https://www.youtube.com/watch?v=45ryDIPHdGg,Python Machine Learning Tutorial #2 - Linear Regression p.1,Nicholas OFFICIAL,UCaLS1lleky_o8ohxQYjEbig,You are a good teacher!,5,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,BoKLMehRahw,https://www.youtube.com/watch?v=BoKLMehRahw,All Automated EDA Libraries All At One Place,Harsh Vora,UC3TYq0ODWOjdaR-GTP2cumQ,I really liked the video. Got to know something new 👍,10,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLU6SqdYcYsfJOGZdxUpDk3w9o-w94-RoG,PLU6SqdYcYsfJOGZdxUpDk3w9o-w94-RoG,UC_4NoVAkQzeSaxCgm-to25A,1wjXVdwzgX8,https://www.youtube.com/watch?v=1wjXVdwzgX8,Eigenvalues and Eigenvectors | Properties and Important Result | Matrices,Surajit Maity,UClO11UzKEnvz1_1f8YY8Zdw,la mr a op,4,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,Gouri Samanta,UCL403e9CKpwiBh5Nf2ZXa8g,Sir you are very popular in my area,8,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=aHaOIvR00So,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,aHaOIvR00So,https://www.youtube.com/watch?v=aHaOIvR00So,Tableau Full Course - Learn Tableau in 6 Hours | Tableau Training for Beginners | Edureka,Muhammad Salman,UCUoti5r2Aa6EmFHqYhslTzA,Thanks Edureka For This Course,5,80.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,FLZvOKSCkxY,https://www.youtube.com/watch?v=FLZvOKSCkxY,Natural Language Processing With Python and NLTK p.1 Tokenizing words and Sentences,Shehab White,UCO7h7IsgbQ24NZvK8wZ8xxA,ChatGPT recommended this course to me.,6,83.33333333
Probability,https://www.youtube.com/playlist?list=PL8VYq471tmyKasL1E-TK8pS3anktGegWl,PL8VYq471tmyKasL1E-TK8pS3anktGegWl,UCyRKCTZf6Eh7yRZIHopAuLA,94YkQ8mBTk8,https://www.youtube.com/watch?v=94YkQ8mBTk8,Class 11 Chapter 16 Introduction | Probability Chapter 16 Introduction | Ch 16 Introduction Class 11,Bijan Chowdhury,UCc4UjQWkXFVJojF4-hQvyOA,Thank you sir ❤️ I hope that you will gain 1 million subscribers very soon 🙂,13,100.0
Set Theory,https://www.youtube.com/watch?v=ymGt7I4Yn3k,(Blank),UC_hukbByJP7OZ3Xm2tszacQ,ymGt7I4Yn3k,https://www.youtube.com/watch?v=ymGt7I4Yn3k,Russell's Paradox - a simple explanation of a profound problem,Maciej Kulczycki,UCh1u6c-_uwpzYcfbjOiSukg,"That set is not itself a cat. But it is cats. Where is the paradox? And why do you see any difference between a guy and the set consisting of this guy exclusievely? A set is a set of phenomena or ideas, not just the label between the brackets.",49,97.95918367
