topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
classification in machine learning,https://www.youtube.com/watch?v=_L39rN6gz7Y,(Blank),UCtYLUTtgS3k1Fg4y5tAhLbw,_L39rN6gz7Y,https://www.youtube.com/watch?v=_L39rN6gz7Y,"Decision and Classification Trees, Clearly Explained!!!",Sumail Sumailov,UCYomDUBwJOiOP6v8jRxS-tA,Amazing!,1,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",Aman Savaria,UCOfmtP9d9wlusbud39ElP-Q,I just started with machine learning and all this is a little overwhelming is . it just I or everyone feels like that when they start???,25,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLyMom0n-MBrpzC91Uo560S4VbsiLYtCwo,PLyMom0n-MBrpzC91Uo560S4VbsiLYtCwo,UCmKaoNn0OvxVAe7f_8sXYNQ,d0E0_87CrFA,https://www.youtube.com/watch?v=d0E0_87CrFA,Numerical Computing with Numpy | Data Analysis with Python (3/6) | Free Certification,Mallikarjun Annavaram,UCczOg6caEFw7Gmrl9RzfedQ,Informative of function and file handeling,6,83.33333333
exploratory data analysis,https://www.youtube.com/watch?v=F8mSlETrcl8,(Blank),UCV8e2g4IWQqK71bbzGDEI4Q,F8mSlETrcl8,https://www.youtube.com/watch?v=F8mSlETrcl8,How to use PandasGUI for Exploratory Data Analysis and Data Science,Jaimie Capps,UCSruoMkroMrI_NOh_Vi_YSQ,"Do you know if there is a way to filter by multiple values in the same column without having to input each one individually? For instance, instead of sepal""' length'==6.9"" and repeating it for all of the values you want, could you do sepal""' length'==6.9 & 6.2""?",45,100.0
Linear Algebra,https://www.youtube.com/watch?v=rowWM-MijXU,(Blank),UCpCSAcbqs-sjEVfk_hMfY9w,rowWM-MijXU,https://www.youtube.com/watch?v=rowWM-MijXU,The Applications of Matrices | What I wish my teachers told me way earlier,Gabor Nagy,UCJXNzEfv2QmIYjXX0hqvWbg,"Awful explanations, beautiful math, but I wonder, could you speak a bit slower in order to us, humans, can absorb better the content.",23,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,_L39rN6gz7Y,https://www.youtube.com/watch?v=_L39rN6gz7Y,"Decision and Classification Trees, Clearly Explained!!!",elvsrbad2,UCCfFNXcocgrj0UAN6uxqBJQ,As someone who loves soda and is over 12.5 I feel like there is a movie I need to put on my watchlist. Wi report back if you over fit the data.,31,96.77419355
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,J4Wdy0Wc_xQ,https://www.youtube.com/watch?v=J4Wdy0Wc_xQ,"StatQuest: Random Forests Part 1 - Building, Using and Evaluating",JoshElGuapo,UCybDkpQLuwOUgWrCKoCHUag,These theme songs just tickle my jimmies,7,100.0
Set Theory,https://www.youtube.com/watch?v=XbCBbJncfGE,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,XbCBbJncfGE,https://www.youtube.com/watch?v=XbCBbJncfGE,Set Theory -1 | Introduction |  Representation and Types of Sets | Intervals | Class 11 | CBSE | JEE,invictus _2005,UCQ1bR7m3HqdDoHzZCF0JCRg,55:58 Intervals,1,100.0
Probability,https://www.youtube.com/playlist?list=PLC58778F28211FA19,PLC58778F28211FA19,UC4a-Gbdw7vOaccHmFo40b9g,IYdiKeQ9xEI,https://www.youtube.com/watch?v=IYdiKeQ9xEI,Introduction to Random Variables,charlynovember422,UCKeVLbTx0V_RBRls4vCat6A,"I mean, I swear, the internet could totally replace clastutorial/ time in the first couple years of any given university program if given the syllabus.",25,96.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Ratul Hasan Shovo,UCFiRJLRf7xym_LHxyQuhysg,"Hello Chandoo Sir This tutorial is highly appreciated Now, I have been facing some trouble while calculating cost per unit and Challenge that you shared. Please help . me out of these mess. Take Care",34,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=QhwFfVug7Pk,(Blank),UCVLbzhxVTiTLiVKeGV7WEBg,QhwFfVug7Pk,https://www.youtube.com/watch?v=QhwFfVug7Pk,Tableau - Dashboard Format,BETWEEN the LINES,UCes5rSoL7AcwoYnR_wnUwSg,Stop using itself'' after every sentence as a filler word after every sentence just to show that you have flow in english,22,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1A9-I7KXK1kskV92vwMPfND,PL6_D9USWkG1A9-I7KXK1kskV92vwMPfND,UCxNzLV0gP8nuOZcSfyc0hsg,#NAME?,https://www.youtube.com/watch?v=-eboWqGCXBQ,5 Tableau Dashboard Design Ideas for Business Projects - November 22,Gudia Toka,UCR2UYM_ZH8BGsziXtB2Syag,Is it free to learn,5,100.0
Probability,https://www.youtube.com/watch?v=Zzff78kxzhY,(Blank),UCrOUMqLiv6yR1RbLmOvzJ2A,Zzff78kxzhY,https://www.youtube.com/watch?v=Zzff78kxzhY,Introduction to Probability|Chapter Probability| BBA/BCA/B.COM|Dream Maths,Hanste Raho Shorts,UCxeRaY9pcP7sA9qzK6pzMIg,"Madam change your channel name to Super Duper easy maths 😅, I found the Best teacher of maths on You Tube thank you madam for making maths so easy for me 🤗",30,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,6C0sLtw5ctc,https://www.youtube.com/watch?v=6C0sLtw5ctc,Text Preprocessing | NLP Course Lecture 3,Bhanu Prakash ,UCOnPega5SfrSr01BrhkSnNQ,where is notebok of this lecture?? could you please just upload the notebook,13,92.30769231
Linear Regression,https://www.youtube.com/watch?v=NUXdtN1W1FE,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,GauravRana rana,UCipCiP_RCNGbkfkTClWwpBw,gone through the video. I learned many things. Good explanation. I would request you to email me the CSV file Email ID:,22,95.45454545
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,UCxNzLV0gP8nuOZcSfyc0hsg,v4UhI7rujPk,https://www.youtube.com/watch?v=v4UhI7rujPk,Tableau Data Visualization Project | Tableau Project | Tableau Tutorial | Abhishek Agarrwal,PRIYA BACHHAWAT,UCq5ZZWzE8HAvoORnQ05Iwew,can you please share the dataset,6,83.33333333
Set Theory,https://www.youtube.com/watch?v=X56zst79Xjg,(Blank),UCSIvk78tK2TiviLQn4fSHaw,X56zst79Xjg,https://www.youtube.com/watch?v=X56zst79Xjg,Cantor's Infinity Paradox | Set Theory,Jonah Winchester,UCtuHTtIq-gzAotJEE9KHQTg,Infinity is 0. Prove me wrong,5,100.0
Linear Regression,https://www.youtube.com/watch?v=NUXdtN1W1FE,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,Anantha Swamy,UC1Z4_OM6pgf0Lvf5fqNvWvg,Request you to share the dataset to,7,85.71428571
Linear Algebra,https://www.youtube.com/watch?v=Ft2_QtXAnh8,(Blank),UCEWpbFLzoYGPfuWUMFPSaoA,Ft2_QtXAnh8,https://www.youtube.com/watch?v=Ft2_QtXAnh8,Linear Equations - Algebra,김 Vlog's,UC9MXV0bz6dI310oDg5P5r5w,"you have helped me sence elementry, I am in high school now, thank you so much!",16,93.75
classification in machine learning,https://www.youtube.com/playlist?list=PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,Imtiaz Ahmad,UCrxuTPOMdh-0b8RULcW1hdg,"fantastic explanation just focused on maths I, already know the programming part",12,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,kYB8IZa5AuE,https://www.youtube.com/watch?v=kYB8IZa5AuE,"Linear transformations and matrices | Chapter 3, Essence of linear algebra",Mustafa Malik,UCxUXVcYISKJGibJLn8mJe3Q,So transformations are fun when they are not euclidean?,9,100.0
