topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,JvS2triCgOY,https://www.youtube.com/watch?v=JvS2triCgOY,How to calculate linear regression using least square method,Ravi Krishnarpan,UCn6phNanAXtR3u1O3j5yZYw,Amazing,1,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,7xHsRkOdVwo,https://www.youtube.com/watch?v=7xHsRkOdVwo,StatQuest: Hierarchical Clustering,Iranzi Emile R,UCcVdo2ETljikDuu8mErGcsQ,Thank you,2,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,JvS2triCgOY,https://www.youtube.com/watch?v=JvS2triCgOY,How to calculate linear regression using least square method,Aira Rosauro,UCXmJHCWIquZS8-Uo4iXmgQw,"Thank you so much sir 🥺, Please continue doing tutorials. You made it so simple, that even I who is not that smart can understand easily ♥️",25,100.0
Linear Algebra,https://www.youtube.com/watch?v=1fLxcBJB_t8,(Blank),UC_4NoVAkQzeSaxCgm-to25A,1fLxcBJB_t8,https://www.youtube.com/watch?v=1fLxcBJB_t8,Vector Space  | Linear Transformation | Examples Of Linear Transformation | Linear Algebra,Durgesh Verma,UCfHWpZUS-yxBYlfxSKpFTmw,You have finished 3 chapters according to my book in just 15 min 😅,11,100.0
Set Theory,https://www.youtube.com/playlist?list=PLxCzCOWd7aiH2wwES9vPWsEL6ipTaUSl3,PLxCzCOWd7aiH2wwES9vPWsEL6ipTaUSl3,UCJihyK0A38SZ6SdJirEdIOw,_i_XRDXcCJY,https://www.youtube.com/watch?v=_i_XRDXcCJY,Algebraic structure in Discrete Mathematics,Clash of clans Hub,UCo7-QcoAspuNToe9OKHdRpg,Prove a Group is Abelian if abab()2=2 sir can ab22 written as ab . . . and use commutative and ascociativity property,19,89.47368421
Linear Regression,https://www.youtube.com/watch?v=GhrxgbQnEEU,(Blank),UCjXUIvMeiEUna3KTQtYmScA,GhrxgbQnEEU,https://www.youtube.com/watch?v=GhrxgbQnEEU,How To... Perform Simple Linear Regression by Hand,Sydney Simwanda,UCaA_Xio-EpHYWBEX_yPRJGg,well explained,2,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,8MF3pz-oYHo,https://www.youtube.com/watch?v=8MF3pz-oYHo,"Lec 24 | MIT 18.06 Linear Algebra, Spring 2005",Godsaw,UClAmlUBtDD0wYDHMNepyLDA,man why isnt anyone saying anything from( the students),9,88.88888889
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLvB8x1lYghmRiREawP-cbOYHm8jgH4OeM,PLvB8x1lYghmRiREawP-cbOYHm8jgH4OeM,UCt9VZmiplJ1Y-gxUxRdEw_Q,Uj3iJbMfKYE,https://www.youtube.com/watch?v=Uj3iJbMfKYE,N gram Language Modeling Using Smoothing,Sourish rakshit,UCIFxdMcNiu69kyEXPiaFjJQ,"mam please , upload the video about bag of words",9,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLVG0Zju2HPJfW2rqtu330DD-MaPk-bvMZ,PLVG0Zju2HPJfW2rqtu330DD-MaPk-bvMZ,UCm4_rUfjicRxAlcnkXoOWzQ,SSsvUuBBR_c,https://www.youtube.com/watch?v=SSsvUuBBR_c,Named Entity Recognition in Telugu || NLP in Telugu,Nerchuko,UCm4_rUfjicRxAlcnkXoOWzQ,Follow this channel on Instagram:,5,80.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,AYalukmWroY,https://www.youtube.com/watch?v=AYalukmWroY,Perform Exploratory Data Analysis In Minutes- Data Science| Machine Learning,vibhu sw,UCuTp1SkkBZv3iOg2AgPtV-Q,"Is it required the data to be normalized before using this lib and also if we are using this lib, then is Manual ED A still required?",27,100.0
Linear Algebra,https://www.youtube.com/watch?v=Ft2_QtXAnh8,(Blank),UCEWpbFLzoYGPfuWUMFPSaoA,Ft2_QtXAnh8,https://www.youtube.com/watch?v=Ft2_QtXAnh8,Linear Equations - Algebra,Charles Martin,UCdBW4LFBd5ikMLlrSAZxiSg,"This is so helpful, thank you",6,100.0
Linear Regression,https://www.youtube.com/watch?v=45ryDIPHdGg,(Blank),UC4JX40jDee_tINbkjycV4Sg,45ryDIPHdGg,https://www.youtube.com/watch?v=45ryDIPHdGg,Python Machine Learning Tutorial #2 - Linear Regression p.1,Manuel Fideles,UCOTpE6-s0u8dyojHP9rQuug,"I actually studied in one of the schools mentioned in the data set you chose! Love from Portugal, keep up your good work",23,100.0
