topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,kYB8IZa5AuE,https://www.youtube.com/watch?v=kYB8IZa5AuE,"Linear transformations and matrices | Chapter 3, Essence of linear algebra",Aravind,UCuPTwIEPMqrpI_SV4b0qpQA,This is the best educational content I have ever seen on youtube by far. I have utmost respect for the creator.,21,95.23809524
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Supriya Thakur,UCvM3mZeSZhuyKus7zqxPq4A,"Thank you sir your video help ma a lot to score good marks in th10 class, I hope it will help me in th11 also so thank you so so much . 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 😮 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗",31,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=cGa7QDeueTA,(Blank),UCW2E1sGBVde5WMMxEh5CW4w,cGa7QDeueTA,https://www.youtube.com/watch?v=cGa7QDeueTA,"Tableau Dashboard Tutorial - Step by step, from start to finish - Part 1  | sqlbelle",Pintu Sharma,UCpfd27hMxSazJJEhOsmQmDg,"This video is really awesome, clean and clear and learned many small things. Thanks you so much😊",17,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLe9UEU4oeAuV7RtCbL76hca5ELO_IELk4,PLe9UEU4oeAuV7RtCbL76hca5ELO_IELk4,UCAvbno7gnOHUgIf7K6QwUVQ,78ut-S-QOEQ,https://www.youtube.com/watch?v=78ut-S-QOEQ,Python: univariate statistics,Jack Jack,UCgLU_h4XXwgCHWK8Gv4nK4w,Thak you so much for doing this video. My school taught us how to do ED A and I was struggling to keep up. This helped me a lot.,29,96.55172414
Linear Regression,https://www.youtube.com/playlist?list=PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,PLIeGtxpvyG-LoKUpV0fSY8BGKIMIdmfCi,UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",Sheila Branzuela,UCOP9aemUxk1UuJ_LZddZUjw,you are awesome Sir! first time viewing your chanelI. like the way you encourage your viewers on being positive since this subject really is not that easy especially me that is not a fan of Math laughing out loud() anyways Sir I hope you can share your knowledge on calculation OF are from Grouped Data. thanks mch,57,96.49122807
Linear Algebra,https://www.youtube.com/watch?v=kYB8IZa5AuE,(Blank),UCYO_jab_esuFRV4b17AJtAw,kYB8IZa5AuE,https://www.youtube.com/watch?v=kYB8IZa5AuE,"Linear transformations and matrices | Chapter 3, Essence of linear algebra",Santhosh Raju,UCbTeoj_75-bxTNeWMUF_Oow,Just one word. Beautiful!,4,100.0
Linear Regression,https://www.youtube.com/watch?v=QAEZOhE13Wg,(Blank),UC_4NoVAkQzeSaxCgm-to25A,QAEZOhE13Wg,https://www.youtube.com/watch?v=QAEZOhE13Wg,"Regression Analysis, Regression Coefficient, Linear Regression Part-I",Saurabh Pandey,UCVSY7dPIvW_E8wx8D45KCLw,Thank you sir,3,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLUgZaFoyJafhVjpOIS4_fhuLaqQgsU9Cs,PLUgZaFoyJafhVjpOIS4_fhuLaqQgsU9Cs,UC2XO4HDxzfMOZIV1l795g1Q,NOIfMY0KajE,https://www.youtube.com/watch?v=NOIfMY0KajE,Basic Data Visualisation Techniques || Data Visualization || Data Science,Mr Teeth,UCHcVlge2bejETsw_2znqQIA,"Good video, thanks!",3,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,3CC4N4z3GJc,https://www.youtube.com/watch?v=3CC4N4z3GJc,Gradient Boost Part 1 (of 4): Regression Main Ideas,Rolling Stone,UC-uAJZbwh0jXH1joA0vqGNw,"Hi, Josh, at 11:39, you mentioned that the tree can be different each time, I just wonder how? I am confused because I guess if you use sum of squared residual to decide which feature goes to which node the ( method you taught in Regression tree), then each time we create a new tree, the tree should be the same. Because the observed results in the original data set will never change",71,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UClb90NQQcskPUGDIXsQEz5Q,O7WbVj5apxU,https://www.youtube.com/watch?v=O7WbVj5apxU,Build Glass Website with HTML and CSS Tutorial,khem upreti,UC6Hp6TrNRMjokAbc5Ev_7RA,Which color theme ure' using in versus code ???,8,100.0
