topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Kartik😎🤟,UCoUEcwoZyo9mNasDytzPBpw,Sir or chapters ki bhi video dal do naa jaldhi see,11,81.81818182
NLP sentiment analysis,https://www.youtube.com/watch?v=szczpgOEdXs,(Blank),UCHXa4OpASJEwrHrLeIzw7Yg,szczpgOEdXs,https://www.youtube.com/watch?v=szczpgOEdXs,Sentiment Analysis with BERT Neural Network and Python,C,UC8LGQv3Mis8OwQKEe9SnjwA,this is cool!,3,100.0
exploratory data analysis,https://www.youtube.com/watch?v=rr-KwIjinpM,(Blank),UCHXa4OpASJEwrHrLeIzw7Yg,rr-KwIjinpM,https://www.youtube.com/watch?v=rr-KwIjinpM,Exploratory Data Analysis With Pandas || Python Machine Learning PT.1,Andre Alcantara,UCZHCF6y5c-WASqYiXVmf5IQ,"Really good video! I am a beginner and I get some difficulties analyzing my features, which makes my ED A less thorough.",22,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,ZK3O402wf1c,https://www.youtube.com/watch?v=ZK3O402wf1c,"Lec 1 | MIT 18.06 Linear Algebra, Spring 2005",PerfectPotion,UCsbBZ4u_3dHgZjgEpuPH4uw,"I am surprised that MIT gets such a thorough lecture. At the university that I go to, which is much less prestigious than MIT, the lectures are fast and contain many knowledge gaps. I would think that a prestigious university would do that instead, since if you are not smart enough to keep up, you should not be there; and that a not so prestigious university needs to teach their dumb students more thoroughly. But I guess I am wrong.",80,97.5
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,r-txC-dpI-E,https://www.youtube.com/watch?v=r-txC-dpI-E,Standard Error of the Estimate used in Regression Analysis (Mean Square Error),milan baram,UCPUxcSc-FQMN9W4vldujv5A,Awesome.,1,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,CLKW6uWJtTc,https://www.youtube.com/watch?v=CLKW6uWJtTc,K means Clustering Algorithm Explained With an Example Easiest And Quickest Way Ever In Hindi,rakheeb shaik,UCzFuZbTpxmAbr1i6pGC7wKQ,Please give video on okay me do id,8,100.0
Probability,https://www.youtube.com/watch?v=R0hkx1qHNVg,(Blank),UCfSUSGxsZBBE3o8bCQpqYgw,R0hkx1qHNVg,https://www.youtube.com/watch?v=R0hkx1qHNVg,PROBABILITY Ex 13.1-13.4 & Misc Exer | Class 12 2023 NCERT Neha Agrawal |Full Theory+ Qs from Basics,ᯓVIKRAM⚡,UCgtYCvdLMnAlFJ2RDufTYHQ,Mam I am new on this channel and really like the way you teach. And I will be dependent upon you till th11 March .,24,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=BTArwS4ljC4,(Blank),UCAEgip72UcvYwjcqzcJ1I2g,BTArwS4ljC4,https://www.youtube.com/watch?v=BTArwS4ljC4,Create Netflix dashboard with Tableau in 30 minutes,aditi bhattacharya,UCGktm07Ft4ES_Yz4jg9z5Ng,Wow!! You have made it look so easy yet such minute details have been put into consideration. By far one of the best tutorials I have seen. Thank you for helping us. ☺️ Much appreciated!,34,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,r-txC-dpI-E,https://www.youtube.com/watch?v=r-txC-dpI-E,Standard Error of the Estimate used in Regression Analysis (Mean Square Error),TWO FAR,UC63iTV-fjAmB02tEPEbcIbg,My text book says to just divid by the N. Not sure what to do but for now I am going to just divid by the N. Thanks for the video helped me a lot!!!,35,94.28571429
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,ojDHK1SmCHA,https://www.youtube.com/watch?v=ojDHK1SmCHA,Graphing Live Twitter Sentiment - Language Processing With Python and NLTK p.21,Dan Mandel,UCc6NMRxZBzLoNOo9gcemHlg,I seem to only be able to run one program at once when I try to run the twitter stream my graphing program closes and vice versa. Any ideas on how to fix this?,34,100.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,sudipto das ovi,UCoq3b-szrggpRfID-NNmVww,Love your content. It helps me so much in my day to day office work. You have made life easier 💜💜,20,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,rISOsUaTrO4,https://www.youtube.com/watch?v=rISOsUaTrO4,Naive Bayes - Natural Language Processing With Python and NLTK p.13,Marky Twain,UCxu5PlhnEgQzZNgYdXikmng,I get an invalid' syntax' in the line: clasifiershow. most informative features(15) My code is the same as in the video. Maybe something is not imported as it should? I am using python 3.6 on Anaconda. Anybody that can help with that issue?,42,97.61904762
Decision Tree,https://www.youtube.com/watch?v=PHxYNGo8NcI,(Blank),UCh9nVJoWXmFb7sLApWGcLPQ,PHxYNGo8NcI,https://www.youtube.com/watch?v=PHxYNGo8NcI,Machine Learning Tutorial Python - 9  Decision Tree,jampa rajesh,UCdFVQ_d1u3K3_I_zu_7entw,I got 94% sir,3,100.0
exploratory data analysis,https://www.youtube.com/watch?v=JG8GRlMjp3c,(Blank),UCNU_lfiiWBdtULKOw6X0Dig,JG8GRlMjp3c,https://www.youtube.com/watch?v=JG8GRlMjp3c,"Tutorial 22-Univariate, Bivariate and Multivariate Analysis- Part1 (EDA)-Data Science",Fashion Desire,UC-9XEli5r8tFVnDFHxaRqJQ,Is it helpful to MBA RESEARCH METHODOLOGY AND STATISTIC ANALYSIS??,10,90.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,J4Wdy0Wc_xQ,https://www.youtube.com/watch?v=J4Wdy0Wc_xQ,"StatQuest: Random Forests Part 1 - Building, Using and Evaluating",Ishara Kalpani,UCRsqyxytEcMaVPMz-za83og,Great video. You explained the mechanism of random forest in a clear and simple way. Thanks!,16,100.0
Set Theory,https://www.youtube.com/watch?v=l3-A0O42Lyo,(Blank),UCiTjCIT_9EXV1Wp1cY0zaUA,l3-A0O42Lyo,https://www.youtube.com/watch?v=l3-A0O42Lyo,What are Sets? | Set Theory | Don't Memorise,Infinity Learn Class 9&10,UCiTjCIT_9EXV1Wp1cY0zaUA,"Set theory is a branch of mathematical logic that studies sets, which informally are collections of objects. To✅ learn more about Sets, enroll in our full course now: To watch more videos related to Sets, click here:",37,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=6xv1KvCMF1Q,(Blank),UC7cs8q-gJRlGwj4A8OmCmXg,6xv1KvCMF1Q,https://www.youtube.com/watch?v=6xv1KvCMF1Q,How to Install Tableau and Create First Visualization | Tableau Tutorials for Beginners,Mohd Toufique,UCD8rhqt0YcF6RIMODeh4d8w,Hi Alex. Thanks for your efforts. is there any python playlist coming soon ?,13,100.0
