topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Probability,https://www.youtube.com/watch?v=n1lbEGr0dCU,(Blank),UCjO0g7qbAcZX-vtdIFCA41Q,n1lbEGr0dCU,https://www.youtube.com/watch?v=n1lbEGr0dCU,PROBABILITY Tricks And Shotcuts For Bank Exams | Complete Chapter | IBPS PO 2020 | Kaushik Mohanty |,Krishnna Sharma,UCPUQshHXumsnkIbMr5tOjAA,Nice session sir,3,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,PaFPbb66DxQ,https://www.youtube.com/watch?v=PaFPbb66DxQ,The Main Ideas of Fitting a Line to Data (The Main Ideas of Least Squares and Linear Regression.),Gotham S,UCmos0TGQ0HNEbkI-db5A9Jw,"I am new to data science, you just nailed it amazing. explanation after . so many videosfinaly. understood what the heck Linear regression is Thank. you so much.",27,96.2962963
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,VC-EliTgMEM,https://www.youtube.com/watch?v=VC-EliTgMEM,"Install tensorflow 2.0 | Deep Learning Tutorial 5 (Tensorflow Tutorial, Keras & Python)",Akshat Chouhan,UCohGgt5P097tMuwwfrMKULQ,"I have installed plane tensorflow, but when I tried to import it in my jupyter notebook it gives me error no module named tensorflow. It works fine when I import it in idle Please help",35,91.42857143
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,5ogmEkujoqE,https://www.youtube.com/watch?v=5ogmEkujoqE,"Chain Rule | Deep Learning Tutorial 15 (Tensorflow2.0, Keras & Python)",राहुल महाले,UCPaVE1w2HYE7PKSPRzP3cJA,Very nice explanation .,3,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,fA5TSFELkC0,https://www.youtube.com/watch?v=fA5TSFELkC0,Implementing a Spam classifier in python| Natural Language Processing,Vikas Jain,UCww3ipgKA74E536EGbRbrMA,Accuracy score got reduced from 98% to 97% if we use TF IDF and Lematization,13,76.92307692
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,iqQgED9vV7k,https://www.youtube.com/watch?v=iqQgED9vV7k,Neural Network For Handwritten Digits Classification | Deep Learning Tutorial 7 (Tensorflow2.0),Manish Gautam,UCSs3iI0COiFGuOknnem-L7w,"accuracy = 99.25% with code below, model = kerasSequential.([ keraslayersFlateninput..( shape=(28, 28)), keraslayersDenseactivationrelu..(10,=''), keraslayersDenseactivationsigmoid..(10,='') ]) model compile optimizer adam . ( = ' ' , losparse=' categorical crosentropy', metrics a curacy = [ ' ' ] ) model fit x . ( trainy, train epochs , = 1 0 )",26,76.92307692
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,FgakZw6K1QQ,https://www.youtube.com/watch?v=FgakZw6K1QQ,"StatQuest: Principal Component Analysis (PCA), Step-by-Step",Saumya Gupta 1910110,UCVxl8U_LmuqSTWTVwysvfdQ,"Pour over ice and serve! cheers! clink"""" :)",7,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,UCxNzLV0gP8nuOZcSfyc0hsg,hg4uPBPFVog,https://www.youtube.com/watch?v=hg4uPBPFVog,How to create a Project in Tableau | Beginner Tableau Projects for Practices | Abhishek Agarrwal,soumalya chakrabarty,UCW_8QlWrbMAn5LW0rTTjx6w,Could you kindly mail datasource to,6,83.33333333
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,KADYlV95Bd0,https://www.youtube.com/watch?v=KADYlV95Bd0,An introduction to Regression Analysis,statisticsfun,UClD8c_piy1nrJySPJUgyivg,"Good point. Yes you could say it was non linear. There are two problems with non linear. The first is the math is very hard to create anything other than a linear relationship. The second is often there is a step"" function"" or tipping"" point."" Let us say that some men may not lose any hair until age 30. Measured Are squared may be zero up to that point. Nonetheless, good observation.",71,100.0
Linear Regression,https://www.youtube.com/watch?v=NUXdtN1W1FE,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,jasmine kaur,UCTx4Me6CNE-wAr3gU02_0pw,Great video once again. Kindly provide dataset at,8,87.5
