topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Linear Regression,https://www.youtube.com/watch?v=NUXdtN1W1FE,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,NUXdtN1W1FE,https://www.youtube.com/watch?v=NUXdtN1W1FE,Linear Regression Analysis | Linear Regression in Python | Machine Learning Algorithms | Simplilearn,Steve Firefly,UCzyhtJreCqa3JvMl8iO7mxw,"Hi. Could you share the dataset with me, please.",9,88.88888889
Linear Regression,https://www.youtube.com/watch?v=QAEZOhE13Wg,(Blank),UC_4NoVAkQzeSaxCgm-to25A,QAEZOhE13Wg,https://www.youtube.com/watch?v=QAEZOhE13Wg,"Regression Analysis, Regression Coefficient, Linear Regression Part-I",Jabun Naher Chowdhury,UCmohMNLgcR7oMiOmfYmpyUA,"Sir, I am from bangladesh. Thank you so much for making these helpful videos.",14,92.85714286
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,tIeHLnjs5U8,https://www.youtube.com/watch?v=tIeHLnjs5U8,"Backpropagation calculus | Chapter 4, Deep learning",charleshwankong,UCu5jExu60uU09MKCj-ARBzw,"Thanks Grant for making the material so accessible at such depth. Just for clarity, should there be double summation for both j and okay? The single summation safely renders J relative to the layer, but I think there could be problems by affixing okay to one matrix? Concretely, say you have a 6 layer network such that: dim weights L ( ( 2)) = x33; dim weights L ( ( 5)) = x5040; you are interested in computing Cost with respect to... the weight at (25, 25) in layer L 5. There would be no okay=25 in the weights at layer L 2.",90,100.0
Decision Tree,https://www.youtube.com/watch?v=RmajweUFKvM,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,RmajweUFKvM,https://www.youtube.com/watch?v=RmajweUFKvM,Decision Tree In Machine Learning | Decision Tree Algorithm In Python |Machine Learning |Simplilearn,sai kumar,UCQD1APMZtIHteY6yiEoUjCg,Thank you so much for the video. could you please share the dataset used in the video to . Thanks in advance!!,21,95.23809524
Probability,https://www.youtube.com/watch?v=Tr9U87N6h0k,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,Tr9U87N6h0k,https://www.youtube.com/watch?v=Tr9U87N6h0k,Probability Tricks | Probability Card Problems/Questions/Solutions | SSC CGL 2019/2020/Class 10th/12,bgm2_2 Zaheer,UCrA3ZzDIlNZzwTai45REsxg,Home work 60/663,2,100.0
Set Theory,https://www.youtube.com/playlist?list=PLxCzCOWd7aiH2wwES9vPWsEL6ipTaUSl3,PLxCzCOWd7aiH2wwES9vPWsEL6ipTaUSl3,UCJihyK0A38SZ6SdJirEdIOw,CClqErMJ-38,https://www.youtube.com/watch?v=CClqErMJ-38,Function in Discrete Mathematics,Javeria Mustafa,UCKP_db8lj8sFk3-oEE_-8Qg,Best teacher❤️,2,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLEny7y9mZcaxFAyivwT2nwIEvfHAzFdX9,PLEny7y9mZcaxFAyivwT2nwIEvfHAzFdX9,UCBa5G_ESCn8Yd4vw5U-gIcg,jGwO_UgTS7I,https://www.youtube.com/watch?v=jGwO_UgTS7I,"Stanford CS229: Machine Learning Course, Lecture 1 - Andrew Ng (Autumn 2018)",Osa Ighile,UCOB4l2Ds7EC4N8NHm_rPdKQ,Andrew Ng is a legend. I took his course on Coursera and I wish the course never ended. I have taking a lot of Machine learning courses but none of them compare to Andrews'. He made complex concepts look trivial and established a theoretical background Intuition('' as he would say).,50,94.0
Set Theory,https://www.youtube.com/watch?v=6qpxS7EW_Cw,(Blank),UC_4NoVAkQzeSaxCgm-to25A,6qpxS7EW_Cw,https://www.youtube.com/watch?v=6qpxS7EW_Cw,Real Analysis | Set Theory | Set Theory Basic Definition & Examples,Kishu Talks,UCNMZEay3JvMQb2mMOQ_XatQ,You are great sir ❤️❤️,4,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=htptRYL92G4,(Blank),UCNGIDQ466bNY87eEeKeQuzA,htptRYL92G4,https://www.youtube.com/watch?v=htptRYL92G4,How to create Tableau KPI Dashboard | Create KPI Dashboard In Tableau | Tableau Tutorials,Ranjeetha D V,UC20tF-pqqfOCVh0OtcI5MFA,nice explanation for beginners,4,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,6EXP2-d_xQA,https://www.youtube.com/watch?v=6EXP2-d_xQA,Tutorial 31- Back Propagation In Recurrent Neural Network,Ganesh : Subramanian,UCIOitZG9c2E4wtziniCxbfw,"sir, did you missed to mention about the learning rate to be multiplied while updating the weights?",17,100.0
Set Theory,https://www.youtube.com/watch?v=ymGt7I4Yn3k,(Blank),UC_hukbByJP7OZ3Xm2tszacQ,ymGt7I4Yn3k,https://www.youtube.com/watch?v=ymGt7I4Yn3k,Russell's Paradox - a simple explanation of a profound problem,johnny 5,UCSWn8d8Ds6tTYgkPXCQeU4A,"I"" refuse to prove that I exist,' says God, for' proof denies faith, and without faith, I am nothing.' But', says Man, the Babel fish is a dead giveaway, is not it? It could not have evolved by chance. It proves you exist, and, by your own arguments, you do not'. QED.' Oh' dear,' says God, I' had not thought of that,' and vanishes in a puff of logic. Oh', that was easy,' says Man, and for an encore goes on to prove that black is white and gets himself killed on the next zebra crossing.""",96,98.95833333
Linear Regression,https://www.youtube.com/watch?v=GhrxgbQnEEU,(Blank),UCjXUIvMeiEUna3KTQtYmScA,GhrxgbQnEEU,https://www.youtube.com/watch?v=GhrxgbQnEEU,How To... Perform Simple Linear Regression by Hand,dane,UCF7nf69BI_whe01UmOQvUeg,thank you!!!,2,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,mDaEfPgwtgo,https://www.youtube.com/watch?v=mDaEfPgwtgo,Tutorial 32- Problems In Simple Recurrent Neural Network,Mujeeb Rahman,UCzfD89lNRyf-DSnuIw-Ahbw,Why have you stopped more videos on this?,8,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,TsXR7_vtusQ,https://www.youtube.com/watch?v=TsXR7_vtusQ,Implementing Word Embedding Using Keras- NLP | Deep Learning,Shamus Sim,UCaUtX70yldF-yp4ue-2dPKg,This is so god Thanks ! ! ! Krish,6,83.33333333
