topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,0fT-bqvHD2w,https://www.youtube.com/watch?v=0fT-bqvHD2w,Advance House Price Prediction-Feature Engineering Part 2,bharath jc,UCm_1yUq3kfjnYHbp-bXx8TA,"great video !!! Hi Sir, what statistical tests should we perform as soon we get the data",16,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,29qyNyNkLHs,https://www.youtube.com/watch?v=29qyNyNkLHs,End to End NLP Pipeline | NLP Pipeline | Lecture 2 NLP Course,Sourabh Singh,UC-I_OePn4Agxdz7spZyjGHQ,"Sir When , the video for the resources"" you have followed to learn NLP"" is coming?",15,93.33333333
classification in machine learning,https://www.youtube.com/watch?v=_L39rN6gz7Y,(Blank),UCtYLUTtgS3k1Fg4y5tAhLbw,_L39rN6gz7Y,https://www.youtube.com/watch?v=_L39rN6gz7Y,"Decision and Classification Trees, Clearly Explained!!!",Andres G,UCT7ojikYX9JbiqxueRh_KcQ,Great video as usual. Thank you.,6,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLyMom0n-MBrpzC91Uo560S4VbsiLYtCwo,PLyMom0n-MBrpzC91Uo560S4VbsiLYtCwo,UCmKaoNn0OvxVAe7f_8sXYNQ,d0E0_87CrFA,https://www.youtube.com/watch?v=d0E0_87CrFA,Numerical Computing with Numpy | Data Analysis with Python (3/6) | Free Certification,Rayyan Amir,UCbyxw4KldkK8zj47E-k0BKA,"Bro, upload full Kotlin course please.",6,83.33333333
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",Oscar Navarrete,UCskUerfjybDQjgFLRKJpg9g,I need help. what does bias mean?,7,100.0
ANN Model,https://www.youtube.com/playlist?list=PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,UCtYLUTtgS3k1Fg4y5tAhLbw,sDv4f4s2SB8,https://www.youtube.com/watch?v=sDv4f4s2SB8,"Gradient Descent, Step-by-Step",wli w,UCUgenNimFprMPEhgMzkMl5w,Perfect Video Thank you for It,6,100.0
Decision Tree,https://www.youtube.com/watch?v=atw7hUrg3_8,(Blank),UCGFNZxMqKLsqWERX_N2f08Q,atw7hUrg3_8,https://www.youtube.com/watch?v=atw7hUrg3_8,Decision Tree with Solved Example in English | DWM | ML | BDA,Juned Hirapure,UCO75zAHFOj6tI6TdXCmQiWQ,Sir please provide notes of decision tree,7,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,fSytzGwwBVw,https://www.youtube.com/watch?v=fSytzGwwBVw,Machine Learning Fundamentals: Cross Validation,Suhyun Kim,UCLtEt1eNcl6wJU1XRe328dw,laughing out loud at tiny bam,6,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,4jRBRDbJemM,https://www.youtube.com/watch?v=4jRBRDbJemM,"ROC and AUC, Clearly Explained!",Sergio R.M.,UCRFRkzd0EYWp5JTcU5CBvOg,I think you are the most talented Ma the musician ever!,11,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=6xv1KvCMF1Q,(Blank),UC7cs8q-gJRlGwj4A8OmCmXg,6xv1KvCMF1Q,https://www.youtube.com/watch?v=6xv1KvCMF1Q,How to Install Tableau and Create First Visualization | Tableau Tutorials for Beginners,Tito Ngoma,UCeBf_-QkmUFzecDpzJE4_1A,"Great content, as a new tableau user I am loving it.",11,100.0
