topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,zlUpTlaxAKI,https://www.youtube.com/watch?v=zlUpTlaxAKI,Introduction to NLP | NLP Lecture 1 | End to End NLP Course,Sabal Niroula,UCNsdqpQndXaaMNtgoSYpd2A,This man is the best thing that happened to me. I have watched his many videos and I recommend his channel to many of my friends who are learning ML.,30,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,UCNU_lfiiWBdtULKOw6X0Dig,F-X82zhIfBo,https://www.youtube.com/watch?v=F-X82zhIfBo,Live Day 1-Live Session On EDA And Feature Engineering- Zomato Dataset,Neeraj Kumar,UCx1c2EREE9NCwJLvhJQF3QQ,Assignment* Solution* final dfCuisinesvalues.. counts head ( ) . ( 1 0 ),6,83.33333333
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,g9c66TUylZ4,https://www.youtube.com/watch?v=g9c66TUylZ4,"Regression Trees, Clearly Explained!!!",Shuo Chen,UCH1_7bdwB1WefS9A_KgeCVg,Thank you,2,100.0
Set Theory,https://www.youtube.com/watch?v=XbCBbJncfGE,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,XbCBbJncfGE,https://www.youtube.com/watch?v=XbCBbJncfGE,Set Theory -1 | Introduction |  Representation and Types of Sets | Intervals | Class 11 | CBSE | JEE,Tales of life -we create,UCPlhZoRdVAGrgJ_QpVToDtw,A man sir ya Am it sir. 😕,7,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,3r73eCNQGAM,https://www.youtube.com/watch?v=3r73eCNQGAM,Autoviz-Automatically Visualize Any Dataset With Single Line Of Code,suvarna deore,UCZHZV7BKYkwf4AGM16g4JLQ,Thank you sir,3,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,TKAXDqoG2dc,https://www.youtube.com/watch?v=TKAXDqoG2dc,NLTK Corpora - Natural Language Processing With Python and NLTK p.9,Anurag Sharma,UCNFPO5VETMi0Rp4RhFTqEBw,Can I add my own excel file in corpora and use it for sentiment analysis by importing it?,18,100.0
Probability,https://www.youtube.com/watch?v=sZSwBOMtChA,(Blank),UC4jZ2BALmfj-jaqVRTMqllg,sZSwBOMtChA,https://www.youtube.com/watch?v=sZSwBOMtChA,Probability | One Shot | #BounceBack Series | JEE Maths | Unacademy Atoms | Nishant Vora,Unacademy Atoms,UC4jZ2BALmfj-jaqVRTMqllg,JE Complete Notes and Lectures – Atoms,6,83.33333333
exploratory data analysis,https://www.youtube.com/watch?v=MoM6mighOJM,(Blank),UCsvqVGtbbyHaMoevxPAq9Fg,MoM6mighOJM,https://www.youtube.com/watch?v=MoM6mighOJM,Exploratory Data Analysis In Python | Exploratory Data Analysis Project In Python | Simplilearn,xestive,UC3J8ooP2i4gMv_c11r8VdOA,Well explained,2,100.0
Set Theory,https://www.youtube.com/watch?v=ymGt7I4Yn3k,(Blank),UC_hukbByJP7OZ3Xm2tszacQ,ymGt7I4Yn3k,https://www.youtube.com/watch?v=ymGt7I4Yn3k,Russell's Paradox - a simple explanation of a profound problem,Bruce Jackson,UCJzGmupGoWLh6_wSDbU35qQ,This was not a new problem. Self reference paradoxes go back at least to Epimenides' Paradox 600 BCE.,17,88.23529412
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,PLQVvvaa0QuDf2JswnfiGkliBInZnIC4HL,UCfzlCWGWYyIQ0aLC5w48gBQ,FLZvOKSCkxY,https://www.youtube.com/watch?v=FLZvOKSCkxY,Natural Language Processing With Python and NLTK p.1 Tokenizing words and Sentences,AJ Lu,UC1awkKWuE7iz2fMxY09Hxaw,"谢谢!! Thanks a lot man! This is exactly what I am looking for, you really helped me a lot!! Thanks again! D:",21,100.0
