topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,3gfhbXt9TcQ,https://www.youtube.com/watch?v=3gfhbXt9TcQ,Discussing All The Types Of Feature Transformation In Machine Learning,ALI HAIDER ABDI,UCcjll4lR62tWewqpIrMnwfw,"praying for employees of I neuron , inshalah everyone will get well soon.",12,91.66666667
Set Theory,https://www.youtube.com/watch?v=dJvIW8fHO_8,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,dJvIW8fHO_8,https://www.youtube.com/watch?v=dJvIW8fHO_8,Set Theory 04 | De Morgan's Law  | AdditionTheorem on Sets |  Class 11 | CBSE | JEE,KND,UC2Wfp8pxAufhtfZFaF1vtww,All the teachers are too good!!🤩🤩💪💪,6,100.0
Probability,https://www.youtube.com/playlist?list=PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,UC_4NoVAkQzeSaxCgm-to25A,QAEZOhE13Wg,https://www.youtube.com/watch?v=QAEZOhE13Wg,"Regression Analysis, Regression Coefficient, Linear Regression Part-I",Muntha.Vaishnavi 1206,UCfKO_jG-NNM5E7EOUuQTRAg,Die hard fan,3,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=aHaOIvR00So,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,aHaOIvR00So,https://www.youtube.com/watch?v=aHaOIvR00So,Tableau Full Course - Learn Tableau in 6 Hours | Tableau Training for Beginners | Edureka,Julian,UC3PNq-Mio-QE-8isrN2b_Vw,Thank you,2,100.0
Probability,https://www.youtube.com/watch?v=mYbdGLnTd4c,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,mYbdGLnTd4c,https://www.youtube.com/watch?v=mYbdGLnTd4c,Probability Trick | Probability Aptitude Tricks | Probability DSSSB/CLASS 10/CLASS 12/Short Trick,Hydra Shaim,UC7X3d-C2cfoT2zhv0j3-kVw,Sir😃😃😃😃 ban a o probility par ek full video 😄😄😄,9,77.77777778
ANN Model,https://www.youtube.com/playlist?list=PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,UCNU_lfiiWBdtULKOw6X0Dig,Etksi-F5ug8,https://www.youtube.com/watch?v=Etksi-F5ug8,Tutorial 21- What is Convolution operation in CNN?,Sanket Narkhede,UCQ7P8gUUaInnG8_6PYDwt_Q,"Thank you so much sir, your way of teaching is really impresiveClear. with all my d outs .",17,94.11764706
exploratory data analysis,https://www.youtube.com/playlist?list=PLe9UEU4oeAuV7RtCbL76hca5ELO_IELk4,PLe9UEU4oeAuV7RtCbL76hca5ELO_IELk4,UCAvbno7gnOHUgIf7K6QwUVQ,78ut-S-QOEQ,https://www.youtube.com/watch?v=78ut-S-QOEQ,Python: univariate statistics,Melisa APPAOF,UCQNR9pVx0VCLxkiV18RWSRg,what about multivariate? how do we calculate in pandas,9,100.0
ANN Model,https://www.youtube.com/playlist?list=PL53BE265CE4A6C056,PL53BE265CE4A6C056,UC640y4UvDAlya_WOj5U4pfA,22y9BPrgL_o,https://www.youtube.com/watch?v=22y9BPrgL_o,Lec-13 Unconstrained Optimization: Gauss-Newtons Method,Yunlong Wang,UCDqCie16JXfODPNl8HR9MlQ,"very good, very useful, thank you",6,100.0
Set Theory,https://www.youtube.com/watch?v=X56zst79Xjg,(Blank),UCSIvk78tK2TiviLQn4fSHaw,X56zst79Xjg,https://www.youtube.com/watch?v=X56zst79Xjg,Cantor's Infinity Paradox | Set Theory,Daniel,UCzPsVGgHNskv9VwJYy--V1A,It all clicked after finding out that he actually was a hippo.,12,100.0
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Mahakal,UCmaiOt4af-Ei2SPW9hrywHQ,"Hey, I cannot see Add measure option as there is no display of Source Table at the top like your file has ie. data"""" and below that we have sales, geography etc. Please tell me how to bring back main source table option on top because of that I cannot add Add+ Measure option",54,100.0
