topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
exploratory data analysis,https://www.youtube.com/watch?v=-o3AxdVcUtQ,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,#NAME?,https://www.youtube.com/watch?v=-o3AxdVcUtQ,Exploratory Data Analysis (EDA) Using Python | Python Data Analysis | Python Training | Edureka,Harish Poalampalli,UCmlAJGq104KSCgPEgqJMJew,can you please share the dataset !! so that will try to replicate the same !! thanks and well explained !!,18,94.44444444
Set Theory,https://www.youtube.com/watch?v=dJvIW8fHO_8,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,dJvIW8fHO_8,https://www.youtube.com/watch?v=dJvIW8fHO_8,Set Theory 04 | De Morgan's Law  | AdditionTheorem on Sets |  Class 11 | CBSE | JEE,Text4Music 2.0,UCT-7CQDIjFW7Qy0VEBLeFhA,Sir Se kon kon milna chahta hai A lakh sir😍 A man air 😍,13,76.92307692
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,VgZZP8rAS-c,https://www.youtube.com/watch?v=VgZZP8rAS-c,Advance House Price Prediction-Feature Engineering Part 1,AlphaNeurons,UCjnsrddxdtnBIgn9c72Qigg,"very insightful video, thanks krish",5,80.0
Decision Tree,https://www.youtube.com/playlist?list=PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,UCCtkE-r-0Mvp7PwAvxzSdvw,Ud5XlhG8-gU,https://www.youtube.com/watch?v=Ud5XlhG8-gU,Coding a Decision Tree from Scratch in Python p.4: Helper Functions cont'd,Ярослав Балицький,UCHs5FDqJfXxLOvdTJA6E6Cw,also: data split [ column values <= split value] does not work,10,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,IHZwWFHWa-w,https://www.youtube.com/watch?v=IHZwWFHWa-w,"Gradient descent, how neural networks learn | Chapter 2, Deep learning",Global Optimization,UCVnWzWDbScYjduKX0adYKcw,I love the Pi people,5,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLF596A4043DBEAE9C,PLF596A4043DBEAE9C,UClD8c_piy1nrJySPJUgyivg,JvS2triCgOY,https://www.youtube.com/watch?v=JvS2triCgOY,How to calculate linear regression using least square method,Gabriel A. Zorrilla,UC6Ml8V0TkH6LbNTwT-BAA7Q,Excellent explanation of the mechanics but there is no information about the why.,13,100.0
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,hQwFeIupNP0,https://www.youtube.com/watch?v=hQwFeIupNP0,"What is Word2Vec? A Simple Explanation | Deep Learning Tutorial 41 (Tensorflow, Keras & Python)",Prem Kumar,UC_tWW7F-N2tPSsuYLtV4tQQ,Awesome explanation. Crystal Clear.,4,100.0
exploratory data analysis,https://www.youtube.com/watch?v=dP170R-wO-8,(Blank),UCNU_lfiiWBdtULKOw6X0Dig,dP170R-wO-8,https://www.youtube.com/watch?v=dP170R-wO-8,How To Become Expertise in Exploratory Data Analysis,jyoti bellerimath,UCErurDdZ3tzoW64AunHmsfg,I love ML because of you sir . best teaching🙏 . thank you so much sir,14,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,tIeHLnjs5U8,https://www.youtube.com/watch?v=tIeHLnjs5U8,"Backpropagation calculus | Chapter 4, Deep learning",Mar Athon,UCRvy5SQ1w_nGQQo3Bqz5xJw,"Hello, I have followed this tutorial and the tutorial of Michael Nielsen. He is able to get 95+% accuracy, while I am only able to get 93+% accuracy. Does anyone know why this is? What can should I do? As far as I can tell, our code functions the same way, despite the fact that I am using java.",57,98.24561404
Decision Tree,https://www.youtube.com/watch?v=a5yWr1hr6QY,(Blank),UCUam9zhEElOl9NXSesyyjtA,a5yWr1hr6QY,https://www.youtube.com/watch?v=a5yWr1hr6QY,🔴 Decision Tree Tutorial in 7 minutes with Decision Tree Analysis & Decision Tree Example (Basic),mingming wu,UCQSwQA60gonHfAlP94Ufu9Q,I have clearly picture for how to get the numbers! Thank you!!,12,100.0
Probability,https://www.youtube.com/playlist?list=PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,PLU6SqdYcYsfLRq3tu-g_hvkHDcorrtcBK,UC_4NoVAkQzeSaxCgm-to25A,YciBHHeswBM,https://www.youtube.com/watch?v=YciBHHeswBM,"Regression Analysis, Angle Between Two Regression Lines, Proof",Prakriti ke rang,UCuK-Jbx9SRy1V8y1mBeYcMQ,Thank you so much sir It is really very helpful,10,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,NF5_btOaCig,https://www.youtube.com/watch?v=NF5_btOaCig,"Using Linear Models for t-tests and ANOVA, Clearly Explained!!!",Sushrut Dhiman,UCRRoCNZSkVKtaTtXbHVGYtw,How is F related to p value kindly explain.,9,100.0
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,aDpnaxPAmtU,https://www.youtube.com/watch?v=aDpnaxPAmtU,"Applications of computer vision | Deep Learning Tutorial 22 (Tensorflow2.0, Keras & Python)",Isha Padhy,UCZpMA7PsAe2VUswCCWdmsWQ,"Sir, can you suggest any research area in object detection. I am a research scholar",15,100.0
classification in machine learning,https://www.youtube.com/watch?v=DAFljjxmyZw,(Blank),UCnxhETjJtTPs37hOZ7vQ88g,DAFljjxmyZw,https://www.youtube.com/watch?v=DAFljjxmyZw,What is classification in Machine Learning | Binary and Multi-class classification,Sahel219,UCCVdrHwNIGTAomTLDcomMrg,"great video, thanks!",3,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,FgakZw6K1QQ,https://www.youtube.com/watch?v=FgakZw6K1QQ,"StatQuest: Principal Component Analysis (PCA), Step-by-Step",Rohit Rajora,UCYf6jnZ8LT6lS7WR1Liyvow,"I have watched your PC A videos but I still have major questions around 2 things: 1. What is PC A used for? In what cases would I want to perform PC A instead of other statistical analyses? 2. How can I develop my intuition on what each dimension means“”. I understand the meaning is not clear obvious / since they are linear combinations, but any help would be good.",66,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,PLxvLUL96MOO6F8x2fLgFlNrJVcKPQuS3a,UCNU_lfiiWBdtULKOw6X0Dig,cGez1q4iOFU,https://www.youtube.com/watch?v=cGez1q4iOFU,Live Day 2-Live Session On EDA And Feature Engineering- Black Friday Dataset,Rauf ur Rahim,UCLL99RywXqk1FIZbaHi6j4Q,"replacing product2 category with mode is too dangerous. it means a person who has not purchases any nd2 product, is being assigned some product that will ultimately create trouble for ML model prediction. I think if someone has not purchased any nd2 product it should be replaced with zero not with a positive number",54,96.2962963
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLHUB9ctwOZlxkP5RKp7v1sV2Kc0eXdOK_,PLHUB9ctwOZlxkP5RKp7v1sV2Kc0eXdOK_,UCJhU1YQ05U2Y8jegtlJZkjA,FheTDyCwRdE,https://www.youtube.com/watch?v=FheTDyCwRdE,SMOTE - Synthetic Minority Oversampling Technique,sinan,UC7ML9b6-TbEa9rOXhHyvOUw,looks like new data is generated by interpolation,8,100.0
ANN Model,https://www.youtube.com/playlist?list=PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,PLblh5JKOoLUIxGDQs4LFFD--41Vzf-ME1,UCtYLUTtgS3k1Fg4y5tAhLbw,CqOfi41LfDw,https://www.youtube.com/watch?v=CqOfi41LfDw,Neural Networks Pt. 1: Inside the Black Box,Yuval Zaidel,UC-5SG88jhsBONMrFQkHXLkw,Amazing video seriously!! cannot wait for part 2!! Great job.,9,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,vP06aMoz4v8,https://www.youtube.com/watch?v=vP06aMoz4v8,Machine Learning Fundamentals: Sensitivity and Specificity,Seigneur Wang,UCIQcpl-RPWllCom5CXu021g,"Hey, can you make a video about Independant Component Analysis, and how this can be used for biological data, such as gene expression data? By the way, my favorite channel. You rock.",32,96.875
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,4b5d3muPQmA,https://www.youtube.com/watch?v=4b5d3muPQmA,StatQuest: K-means clustering,Justus Gaita,UCxzzFiaLr4-WhX8PCthnnhQ,this is the best tutorial ever,6,100.0
Set Theory,https://www.youtube.com/playlist?list=PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,UC_4NoVAkQzeSaxCgm-to25A,7FJ08NILBuA,https://www.youtube.com/watch?v=7FJ08NILBuA,Composite and Inverse Functions | Discrete Mathematics Lecture 9 | By Gp sir,Anil Mehra R,UC5W7MZNQT6YBzvPMqJRVyvQ,THANK YOU SO MUCH SIR,5,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,FgakZw6K1QQ,https://www.youtube.com/watch?v=FgakZw6K1QQ,"StatQuest: Principal Component Analysis (PCA), Step-by-Step",Ege Erdem,UC9H4OrmeE_F7KtcUoxvxtHQ,switching to other examples in the middle of explaining the concept fucks up the flow almost completely,17,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,PL6_D9USWkG1AQj56AYY2Lj2hV4z7NuoeD,UCxNzLV0gP8nuOZcSfyc0hsg,z3xfNAZtbvw,https://www.youtube.com/watch?v=z3xfNAZtbvw,Tableau Data Science Project Tutorial for Beginners - Analyzing FDI In Various Sectors of India,Naveen NvN,UCcZnxoaiXXrPBRAMbUD9iOw,Hi sir please share the file.,6,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,FgakZw6K1QQ,https://www.youtube.com/watch?v=FgakZw6K1QQ,"StatQuest: Principal Component Analysis (PCA), Step-by-Step",Rachel Pun,UChCAK0mzjZT_fa9uIcrbm1g,"If we are just rotating the the points around origin by projecting them onto PC1 and PC2 and extracting them out after rotating PC1 and 2, and then getting a scree plot, why are we concerned with Eigenvector? What does it do?",41,97.56097561
exploratory data analysis,https://www.youtube.com/watch?v=v2oNWja7M2E,(Blank),UC8uU_wruBMHeeRma49dtZKA,v2oNWja7M2E,https://www.youtube.com/watch?v=v2oNWja7M2E,Beginner to Pro FREE Excel Data Analysis Course,Vignesh M,UCtHXehOQUIxye27LzarQ7Bw,Good to learn your teaching sir. Thank you!,8,100.0
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Adiba Fatma,UCTKASrruL5hsyXhEKHp636Q,Thanks sir,2,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,PLKnIA16_RmvZo7fp5kkIth6nRTeQQsjfX,UCCWi3hpnq_Pe03nGxuS7isg,269IGagoJfs,https://www.youtube.com/watch?v=269IGagoJfs,POS Tagging | Part of Speech Tagging in NLP | Hidden Markov Models in NLP | Viterbi Algorithm in NLP,GAURAV BURANDE,UCHbntwOYR8YjBvWt7LTbELA,Amazing 🔥,1,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,IHZwWFHWa-w,https://www.youtube.com/watch?v=IHZwWFHWa-w,"Gradient descent, how neural networks learn | Chapter 2, Deep learning",Arun Kumar,UCMRprc007l1kUElbvzAsfmA,"9:56 Someone, please help me with this thing. Blue Brown 3 1 mentioned that random a random set of weights and biases are assigned initially to the model and the cost function value for that specific set of weights and biases is calculated. From that point, the gradient descent algo must be used to minimize the cost function on a graph that plots cost function values for all possible values of the 13002 weights and biases. How are the cost function values for all possible combinations of values of 13002 weight and biases calculated so that the graph is plotted and minimization of the cost function is done. Am I getting it wrong?",108,99.07407407
ANN Model,https://www.youtube.com/playlist?list=PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,PLeo1K3hjS3uu7CxAacxVndI4bE_o3BDtO,UCh9nVJoWXmFb7sLApWGcLPQ,7HPwo4wnJeA,https://www.youtube.com/watch?v=7HPwo4wnJeA,Image classification using CNN (CIFAR10 dataset) | Deep Learning Tutorial 24 (Tensorflow & Python),Sagnik Bose,UC0dxc9mhR72fpXD7IZOKKlw,Can you please share the POWER POINT please,8,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,TgKwz5Ikpc8,https://www.youtube.com/watch?v=TgKwz5Ikpc8,"Abstract vector spaces | Chapter 16, Essence of linear algebra",Techie 11,UCKuwzwvsy-945KACV0qTX9Q,"As with other chapters in this series, your ability to explain a concept in artfully organized simple language is stunning, which make learning the linear algebra like learning the elementary math : ). It is not an overstatement that the course will not be as successful with tout the vibe, the confidence brought froth by the voice of the extremely professional narrator.",60,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,UCYO_jab_esuFRV4b17AJtAw,TgKwz5Ikpc8,https://www.youtube.com/watch?v=TgKwz5Ikpc8,"Abstract vector spaces | Chapter 16, Essence of linear algebra",Introversion Therapy,UCVQ7u_XgmqPelmQXOqN1siA,Thanks!,1,100.0
Decision Tree,https://www.youtube.com/watch?v=FuJVLsZYkuE,(Blank),UC2nvtxeY_rJLnlJKEg-J82g,FuJVLsZYkuE,https://www.youtube.com/watch?v=FuJVLsZYkuE,Introduction to Decision Trees,Kumar C,UCwjOgd1AQooIGBNXqmnGCNg,Thank you mam for teaching future ML practitioners and innovators,10,100.0
Linear Regression,https://www.youtube.com/watch?v=8jazNUpO3lQ,(Blank),UCh9nVJoWXmFb7sLApWGcLPQ,8jazNUpO3lQ,https://www.youtube.com/watch?v=8jazNUpO3lQ,Machine Learning Tutorial Python - 2: Linear Regression Single Variable,pooranimuthusamy,UCr6KWfa3_Y-xSOoqGp2uaYw,"hi it is a very nice hello world project for ML in python. but when I implemented the same I got the array size needs to b 2 D. so I did the reshape of df. area, df. price and even when I used reg. predict (3300) it thrown error. I had to give reg. predict can ( [ [ 3 0 ] , ] ) . you please explain this.",59,96.61016949
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,UCirPbvoHzD78Lnyll6YYUpg,yufg9PdxrWs,https://www.youtube.com/watch?v=yufg9PdxrWs,Sentiment Analysis Python - 8 -  Twitter Emotion Analysis using GetOldTweets3,Anamika bhowmick,UCgQP7zBt3J_iMOQSF3Ih-NQ,used the same code but error throws up as : A tribute Er or Traceback most( recent call last) I python < input 10 babcb326484> in module<> > 1 get tweets() I python < input 9 f25908903287> in get tweets() 5 set Max T wets . ( 1 0 ) 6 tweet = got manager T wet Manager get T wet st wet Criteria . . . ( ) > 7 print we text ( . ) A tribute Er or : list'' object has no attribute text'' what to do,65,96.92307692
Set Theory,https://www.youtube.com/watch?v=WbWlUUkjJVQ,(Blank),UC9dyrsYEmD4iGJ8Oz1G5dpw,WbWlUUkjJVQ,https://www.youtube.com/watch?v=WbWlUUkjJVQ,Sets Class 11 |  Maths Chapter 1 | Concept/Types/Questions/Solutions/Concept/Represention/Super Set,Harman Arya,UC8iHibxO2jyHRFmQqVf_mcQ,sir you are the legend,5,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,PLPOTBrypY74xS3WD0G_uzqPjCQfU6IRK-,UCCtkE-r-0Mvp7PwAvxzSdvw,Twow3toMQiw,https://www.youtube.com/watch?v=Twow3toMQiw,Coding a Decision Tree from Scratch in Python p.2: Helper Functions,Sai Swaroop,UCBDA67rm3d0cBm8GlO7xUvQ,Amazing 😍 brother.,2,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,g9c66TUylZ4,https://www.youtube.com/watch?v=g9c66TUylZ4,"Regression Trees, Clearly Explained!!!",De Besi Elena,UCoAzbyAQPLFMlB_fMhzWWjQ,"thank you so much, great video!",6,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,PLhTjy8cBISEoOtB5_nwykvB9wfEDscuEo,UCirPbvoHzD78Lnyll6YYUpg,KrEhmADXTr8,https://www.youtube.com/watch?v=KrEhmADXTr8,Sentiment Analysis Python - 4 - Tokenization and Stop Words (NLP),Andres Vera,UC2JDpBbYeuZ4Cc-cz37MI6g,thanks you! I need learn this,6,100.0
exploratory data analysis,https://www.youtube.com/watch?v=W-YCKMNTcqE,(Blank),UCNU_lfiiWBdtULKOw6X0Dig,W-YCKMNTcqE,https://www.youtube.com/watch?v=W-YCKMNTcqE,Live Day 1- Exploratory Data Analysis And Stock Analysis With Time series Data,Sachin Modi,UCG04fvifUyaLkPtP86MYrTQ,"HI Krish, I wonder how its showing date of st31 Dec 2022 on time 42:15?",13,92.30769231
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,Q81RR3yKn30,https://www.youtube.com/watch?v=Q81RR3yKn30,Regularization Part 1: Ridge (L2) Regression,Kaimu Eric,UCiRzp5sEQjfBR5rGGuD4kLg,BAM! The concepts are presents in the clearest way ever.,10,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,tIeHLnjs5U8,https://www.youtube.com/watch?v=tIeHLnjs5U8,"Backpropagation calculus | Chapter 4, Deep learning",A Random IITIAN,UCjvucANGqRzzhJs0Awphjig,What did it cost ? just a function.,7,100.0
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLHUB9ctwOZlxkP5RKp7v1sV2Kc0eXdOK_,PLHUB9ctwOZlxkP5RKp7v1sV2Kc0eXdOK_,UCTiWgVtEGSY4cuduJbMPblA,cd51nXNpiiU,https://www.youtube.com/watch?v=cd51nXNpiiU,NLP Tutorial 8 - Sentiment Classification using SpaCy for IMDB and Amazon Review Dataset,Sadhun Arun,UCMv_9AfMOf6i1LrE_HoFj0Q,the git hub link is not working !!,7,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,PLZoTAELRMXVPQyArDHyQVjQxjj_YmEuO9,UCNU_lfiiWBdtULKOw6X0Dig,hLDDt_XUeMA,https://www.youtube.com/watch?v=hLDDt_XUeMA,Pandas Visual Analysis- Perform Exploratory Data Analysis In A Single Line Of Code🔥🔥🔥🔥,Satinder Singh,UCbMh9l73LtM5PIwK5InhfVg,"You must try bambolib, just drag and drop along with code. Much better than any other library for visualization.",19,94.73684211
Set Theory,https://www.youtube.com/watch?v=enHai1y5Knc,(Blank),UCEg3PHVR0vt3azbs_Qk_6cw,enHai1y5Knc,https://www.youtube.com/watch?v=enHai1y5Knc,Sets | CBSE Class 11 Maths Chapter 1 | Complete Lesson in ONE Video,Abid Aziz,UCCcm37R_cmugJPxq2fjE32g,Thank you so much mam You explain for everything is very clear,12,100.0
ANN Model,https://www.youtube.com/playlist?list=PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,PLZoTAELRMXVPGU70ZGsckrMdr0FteeRUi,UCNU_lfiiWBdtULKOw6X0Dig,zBOavqh3kWU,https://www.youtube.com/watch?v=zBOavqh3kWU,"Tutorial 28- Create CNN Model Using Transfer Learning using Vgg 16, Resnet",unqua Laraib,UCJrij_wTGs4VeRHwaa6xSjw,the Train set has images but what is inside the Test set?? how did you divide it?,17,100.0
Set Theory,https://www.youtube.com/watch?v=XbCBbJncfGE,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,XbCBbJncfGE,https://www.youtube.com/watch?v=XbCBbJncfGE,Set Theory -1 | Introduction |  Representation and Types of Sets | Intervals | Class 11 | CBSE | JEE,Harsh Yadav,UCg0tqllLbeeLvQaVuht54cw,ROSTER KI SPELLING GLT H,5,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,PLYwpaL_SFmcBhOEPwf5cFwqo5B-cP9G4P,UCyHta2dyCTkf29AB67AYn7A,QZ8ieXZVjuE,https://www.youtube.com/watch?v=QZ8ieXZVjuE,Back Propagation Algorithm /Back Propagation Of Error (Part-1)Explained With Solved Example in Hindi,none s,UCNjt7lbEVJlnwxVy730I1AQ,sir please reply as soon as possible,7,100.0
Linear Regression,https://www.youtube.com/watch?v=ZkjP5RJLQF4,(Blank),UCFrjdcImgcQVyFbK04MBEhA,ZkjP5RJLQF4,https://www.youtube.com/watch?v=ZkjP5RJLQF4,"Statistics 101: Linear Regression, The Very Basics 📈",Annelie van Wyk,UC306cWsjcui_oHgjPvHjJHw,It is like you know what is going through my mind. Thanks for the motivation!,15,100.0
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,LsK-xG1cLYA,https://www.youtube.com/watch?v=LsK-xG1cLYA,"AdaBoost, Clearly Explained",Dixit Jain,UC_koYy-vuLg_nmErc_OB-pg,The weird noises in the video are sort of a turn off,12,100.0
dashboard creation in tableau,https://www.youtube.com/playlist?list=PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,PLge_oNJswtYsOJlAvE1afXtmoJo27lbsm,UCvzlnZbePin9kH-1JCKBt8Q,bKB0TV_XbLA,https://www.youtube.com/watch?v=bKB0TV_XbLA,Asp.Net MVC and Dapper ORM - CRUD Operation Using SQL Server Database,sharon27,UC1hOeSY6b16fUlSaoL99ATg,I cannot install dapper 2.0.30 in VERSUS 2013 framework 4.5. Please help. Thank you,11,100.0
