topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
Decision Tree,https://www.youtube.com/playlist?list=PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,PLBq2sVJiEBvA9rPo3IEQsJNI4IJbn81tB,UCtYLUTtgS3k1Fg4y5tAhLbw,7VeUPuFGJHk,https://www.youtube.com/watch?v=7VeUPuFGJHk,StatQuest: Decision Trees,Pankaj Rai,UC9z6xfTnJQdAnaqt9ZMqqjg,make one on Gaussian Process,5,100.0
Linear Algebra,https://www.youtube.com/playlist?list=PL49CF3715CB9EF31D,PL49CF3715CB9EF31D,UCEBb1b_L6zDS3xTUrIALZOw,ZK3O402wf1c,https://www.youtube.com/watch?v=ZK3O402wf1c,"Lec 1 | MIT 18.06 Linear Algebra, Spring 2005",Mark Taronji,UCFbB1TIPHYxWjpaEkZTnsaA,"I am having trouble understanding why the lecturer is plotting the columns of the matrix being multiplied by x in the y and z directions, and likewise for the other vectors. I thought that those values were only components of the horizontal axis. What am I missing?",47,100.0
Decision Tree,https://www.youtube.com/watch?v=qDcl-FRnwSU,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,qDcl-FRnwSU,https://www.youtube.com/watch?v=qDcl-FRnwSU,Decision Tree Algorithm | Decision Tree in Python | Machine Learning Algorithms | Edureka,C Sc,UCI4JX3RTqECpZzZBhypqb6g,where can I get the code,6,100.0
Set Theory,https://www.youtube.com/playlist?list=PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,PLU6SqdYcYsfJ27O0dvuMwafS3X8CecqUg,UC_4NoVAkQzeSaxCgm-to25A,HKRFK8W5JlE,https://www.youtube.com/watch?v=HKRFK8W5JlE,Graph Theory | Graph Coloring & Chromatic Number of Graph | Discrete Mathematics by GP Sir,Mohit Gautam,UCKbJfaiKAjkhj6SKN3RMndQ,Thank uh a lot sir 🙏❤️ for teaching uss,8,87.5
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,NEaUSP4YerM,https://www.youtube.com/watch?v=NEaUSP4YerM,"StatQuest: t-SNE, Clearly Explained",Chaitanya Kulkarni,UC0UiN8isZ5CJ7aqqPpHMIwA,Wish I could Triple* Bam* like this video! Such a simple explanation. Thanks a lot Josh : ),16,100.0
Linear Regression,https://www.youtube.com/watch?v=nk2CQITm_eo,(Blank),UCtYLUTtgS3k1Fg4y5tAhLbw,nk2CQITm_eo,https://www.youtube.com/watch?v=nk2CQITm_eo,"Linear Regression, Clearly Explained!!!",Amina Amina,UCFiUnAzeyM5DmaBAqr03WBQ,Can anyone explain how least squares eliminates irrelevant predictors please?,10,100.0
Set Theory,https://www.youtube.com/watch?v=XbCBbJncfGE,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,XbCBbJncfGE,https://www.youtube.com/watch?v=XbCBbJncfGE,Set Theory -1 | Introduction |  Representation and Types of Sets | Intervals | Class 11 | CBSE | JEE,FILMY CELEBRITY,UCK8VTWrLNQXlIy280ED7-pg,Listen in x sped 2 😂😂 Set = Se.,6,100.0
exploratory data analysis,https://www.youtube.com/playlist?list=PLUgZaFoyJafhVjpOIS4_fhuLaqQgsU9Cs,PLUgZaFoyJafhVjpOIS4_fhuLaqQgsU9Cs,UC2XO4HDxzfMOZIV1l795g1Q,5NcbVYhQJvw,https://www.youtube.com/watch?v=5NcbVYhQJvw,Exploratory Data Analysis (EDA) Using Python (Jupyter Notebook),Arun Chandar,UCDHN4IfkUkJwpC1Sv5NUszQ,can you send me the dataset please,7,85.71428571
NLP sentiment analysis,https://www.youtube.com/playlist?list=PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,PLZoTAELRMXVMdJ5sqbCK2LiM0HhQVWNzm,UCNU_lfiiWBdtULKOw6X0Dig,pO_6Jk0QtKw,https://www.youtube.com/watch?v=pO_6Jk0QtKw,Word Embedding - Natural  Language Processing| Deep Learning,rajath k,UCSyuwaD7o3HKqagFP90T_Tw,"I thought I will not learn Deep Learning because it is too much complicated, you have just explained in an effective way, within a week, LSTM skill will be updated in my resume!",33,96.96969697
ANN Model,https://www.youtube.com/playlist?list=PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,UCYO_jab_esuFRV4b17AJtAw,aircAruvnKk,https://www.youtube.com/watch?v=aircAruvnKk,"But what is a neural network? | Chapter 1, Deep learning",Onyinyechi Chukwuma,UClGc2kJrbKpuqazEKHY2O9g,Wonderfully presented! Thank you very much :),6,100.0
