topic,Unique_Column,playlist_id,channel_id,video_id,video_link,video_title,username,user_id,Comment,length,Sum
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,nk2CQITm_eo,https://www.youtube.com/watch?v=nk2CQITm_eo,"Linear Regression, Clearly Explained!!!",Shiv Gupta,UC7UPSSc-2C76bTl1YA6B3mQ,"Why reliability should be smaller number P value calulated with F, in the last few minutes as explained. please elaborate.",20,95.0
Probability,https://www.youtube.com/watch?v=sZSwBOMtChA,(Blank),UC4jZ2BALmfj-jaqVRTMqllg,sZSwBOMtChA,https://www.youtube.com/watch?v=sZSwBOMtChA,Probability | One Shot | #BounceBack Series | JEE Maths | Unacademy Atoms | Nishant Vora,O.G.,UCdBe8FgZ1PjZTYiU7miPzag,Has sir covered probability of class 12 only??? Or both class 11 and 12,11,100.0
dashboard creation in tableau,https://www.youtube.com/watch?v=aHaOIvR00So,(Blank),UCkw4JCwteGrDHIsyIIKo4tQ,aHaOIvR00So,https://www.youtube.com/watch?v=aHaOIvR00So,Tableau Full Course - Learn Tableau in 6 Hours | Tableau Training for Beginners | Edureka,Amit Saigal,UCRMQ6Ed1aJeR-wqJo8mxvjA,Thank you! for this Amazing content Edureka! Could you please share the datasets used. I wish to try them for practicing and to make something cool out of it.,29,93.10344828
classification in machine learning,https://www.youtube.com/playlist?list=PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,PLblh5JKOoLUICTaGLRoHQDuF_7q2GfuJF,UCtYLUTtgS3k1Fg4y5tAhLbw,C4N3_XJJ-jU,https://www.youtube.com/watch?v=C4N3_XJJ-jU,"Logistic Regression in R, Clearly Explained!!!!",Chris Hanni,UCHTFWBJO87Gh6VWsaonQ21A,"AWESOME!!!!! thank you. Questions, did you try any transforms? can you talk about the residual analysis for this data set? what about interaction? thank you",25,100.0
classification in machine learning,https://www.youtube.com/playlist?list=PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,PLEiEAq2VkUUIcQ6UHDK8DVGH08U9H-PXS,UCsvqVGtbbyHaMoevxPAq9Fg,TtKF996oEl8,https://www.youtube.com/watch?v=TtKF996oEl8,Support Vector Machine - How Support Vector Machine Works | SVM In Machine Learning | Simplilearn,Kiel Quitain,UCARaTUaYUjZ9ituReFgt-3A,How to apply svm for sentiment analysis?,7,85.71428571
Set Theory,https://www.youtube.com/watch?v=l3-A0O42Lyo,(Blank),UCiTjCIT_9EXV1Wp1cY0zaUA,l3-A0O42Lyo,https://www.youtube.com/watch?v=l3-A0O42Lyo,What are Sets? | Set Theory | Don't Memorise,Ra-VE_Z Gaming,UCuQcgEpeCKg6ZLSgU3_dYiw,There are 5 oceans,3,100.0
Set Theory,https://www.youtube.com/watch?v=dJvIW8fHO_8,(Blank),UCiGyWN6DEbnj2alu7iapuKQ,dJvIW8fHO_8,https://www.youtube.com/watch?v=dJvIW8fHO_8,Set Theory 04 | De Morgan's Law  | AdditionTheorem on Sets |  Class 11 | CBSE | JEE,Faijan Sayed,UC-SdqxSb_LlGlOVamh9yTLQ,both are same,3,100.0
ANN Model,https://www.youtube.com/playlist?list=PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,PLQVvvaa0QuDcjD5BAw2DxE6OF2tius3V3,UCfzlCWGWYyIQ0aLC5w48gBQ,Wo5dMEP_BbI,https://www.youtube.com/watch?v=Wo5dMEP_BbI,Neural Networks from Scratch - P.1 Intro and Neuron Code,createlyf,UChq1JwQibuQyCG-aDZr284Q,Thanks brother!,2,100.0
NLP sentiment analysis,https://www.youtube.com/watch?v=RLfUyn3HoaE,(Blank),UCX7-Wi9ioslA9691INtFO5Q,RLfUyn3HoaE,https://www.youtube.com/watch?v=RLfUyn3HoaE,Twitter Sentiment Analysis (NLP) | Machine Learning | Python,Mukesh Rajpurohit,UC_3-fzr2vdujNpOC56TubBQ,It will create data leakage problem if we get BOW before splitting the data into train & test.,17,100.0
Linear Regression,https://www.youtube.com/playlist?list=PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,PLblh5JKOoLUIzaEkCLIUxQFjPIlapw8nU,UCtYLUTtgS3k1Fg4y5tAhLbw,PaFPbb66DxQ,https://www.youtube.com/watch?v=PaFPbb66DxQ,The Main Ideas of Fitting a Line to Data (The Main Ideas of Least Squares and Linear Regression.),lampkanocna6,UCiSlh2ICybqDazoIKlx3mOQ,"I just discovered"""" by myself that lines generated by linear regression always passes MX((), MY()) point which(, when think ed about it is quite intuitive) and thus, we can add constriction, that b MY = ( ) aMX*((), which allows to solve the equation for just single varible slope(), instead of two slope( and intercept). That is for sure basic, but I am never th les proud of myself D: Great channel BY THE WAY.",72,95.83333333
